Time		Ax		Ay		Az
0.03140687942504883		-5.37		7.65		3.50
0.06247663497924805		-5.33		7.69		3.55
0.17231988906860352		-5.35		7.78		3.53
0.18749022483825684		-5.33		7.70		3.55
0.20314621925354004		-5.36		7.77		3.58
0.20314621925354004		-5.29		7.68		3.65
0.20314621925354004		-5.28		7.70		3.57
0.2347424030303955		-5.37		7.72		3.61
0.26596522331237793		-5.39		7.70		3.53
0.29706645011901855		-5.38		7.77		3.42
0.32828474044799805		-5.41		7.72		3.46
0.37501025199890137		-5.43		7.72		3.53
0.4062654972076416		-5.36		7.67		3.58
0.42206859588623047		-5.38		7.73		3.49
0.4844379425048828		-5.41		7.77		3.49
0.5156843662261963		-5.37		7.82		3.35
0.5469372272491455		-5.39		7.67		3.62
0.5625782012939453		-5.37		7.70		3.74
0.5937819480895996		-5.38		7.72		3.67
0.625035285949707		-5.55		7.84		3.56
0.671917200088501		-5.24		7.72		3.88
0.6875426769256592		-5.24		7.63		3.42
0.7187941074371338		-4.68		8.15		3.41
0.750084400177002		-4.26		8.30		4.76
0.7813401222229004		-4.25		7.66		5.35
0.8126072883605957		-4.38		7.74		5.09
0.8281810283660889		-5.34		7.40		4.20
0.8751039505004883		-5.30		7.11		2.95
0.8906879425048828		-5.71		7.47		2.49
0.9375672340393066		-5.04		7.73		2.75
0.9688544273376465		-4.61		7.91		3.09
1.0157036781311035		-4.82		8.05		3.20
1.046997308731079		-4.52		8.56		3.04
1.0782079696655273		-4.52		8.89		3.03
1.093834400177002		-5.66		9.16		2.67
1.1250865459442139		-4.93		8.96		0.72
1.1563401222229004		-4.67		8.63		1.22
1.1875941753387451		-4.25		8.64		1.69
1.2032291889190674		-5.06		8.51		1.58
1.2344748973846436		-4.54		7.77		1.78
1.2657272815704346		-5.40		6.99		2.68
1.2969846725463867		-5.92		7.71		1.45
1.328235387802124		-5.19		8.78		0.00
1.3594872951507568		-6.44		11.33		-1.40
1.390740156173706		-5.38		9.35		0.14
1.4219934940338135		-4.32		9.07		3.92
1.453247308731079		-4.82		8.98		3.05
1.4845006465911865		-5.53		8.45		1.71
1.5313818454742432		-4.10		9.17		2.31
1.6095154285430908		-5.04		9.72		0.92
1.640803337097168		-6.26		8.88		1.05
1.672020435333252		-5.48		8.66		0.42
1.703272819519043		-4.55		9.24		-1.05
1.734562873840332		-4.16		9.84		-1.64
1.750190019607544		-4.21		9.43		-1.07
1.7814500331878662		-4.33		9.23		-1.87
1.8126952648162842		-5.54		8.52		-1.55
1.8439579010009766		-4.15		9.08		-2.08
1.8751673698425293		-4.05		8.77		-2.09
1.890838384628296		-4.76		8.74		-2.12
1.9220466613769531		-4.40		8.54		-2.72
1.9532992839813232		-3.84		8.84		-2.86
1.984590768814087		-3.80		8.72		-3.44
2.015807628631592		-4.67		8.96		-3.41
2.0314342975616455		-2.73		8.55		-3.87
2.0626864433288574		-3.47		9.21		-4.04
2.093973398208618		-3.46		8.52		-3.79
2.125235080718994		-3.29		8.63		-3.65
2.156446695327759		-4.66		8.71		-4.72
2.1877002716064453		-4.21		8.43		-3.37
2.2189548015594482		-3.78		8.74		-3.88
2.2502424716949463		-2.95		8.93		-3.95
2.2658681869506836		-3.54		8.93		-3.93
2.3127293586730957		-3.84		9.32		-3.78
2.343984842300415		-4.63		9.09		-4.07
2.359593152999878		-4.27		9.10		-4.33
2.3908557891845703		-3.85		9.06		-5.06
2.4377262592315674		-3.28		8.97		-5.13
2.4689793586730957		-3.39		10.06		-6.54
2.500232458114624		-3.00		11.09		-5.94
2.531519651412964		-2.08		11.67		-5.97
2.5627400875091553		-0.20		11.71		-6.33
2.5939931869506836		-0.79		10.22		-6.05
2.6252477169036865		-1.13		9.81		-5.42
2.6721270084381104		-1.54		10.39		-5.83
2.70341157913208		-1.65		8.65		-5.36
2.7190065383911133		-2.00		8.23		-4.69
2.765885591506958		-2.29		7.96		-4.39
2.797175168991089		-2.03		7.36		-3.99
2.8284435272216797		-1.37		6.91		-4.11
2.8596768379211426		-1.99		6.71		-5.13
2.890935182571411		-1.83		7.46		-4.79
2.9221913814544678		-1.87		7.18		-4.46
2.9378159046173096		-1.89		7.46		-4.07
2.9690663814544678		-1.89		7.57		-4.25
3.015913486480713		-2.12		7.65		-4.26
3.0471670627593994		-2.25		7.98		-4.42
3.078423261642456		-2.27		8.38		-4.57
3.094067096710205		-2.19		8.56		-4.77
3.1252989768981934		-2.43		8.45		-4.60
3.1721794605255127		-2.55		8.48		-4.23
3.203432083129883		-2.62		8.62		-3.89
3.2346854209899902		-2.31		9.13		-3.57
3.265974283218384		-2.09		9.31		-3.44
3.297229528427124		-1.87		9.51		-3.39
3.328446626663208		-1.79		9.08		-3.01
3.359698534011841		-1.90		8.91		-2.94
3.3909523487091064		-2.10		8.85		-3.10
3.4222052097320557		-2.25		8.72		-3.26
3.453458547592163		-2.32		8.65		-3.22
3.500338315963745		-2.38		8.94		-3.08
3.5315921306610107		-2.36		9.24		-3.31
3.5472192764282227		-2.38		9.52		-3.31
3.5940983295440674		-2.18		9.58		-3.32
3.6097288131713867		-2.07		9.62		-2.90
3.6722683906555176		-2.04		9.89		-2.57
3.7035202980041504		-1.95		9.57		-2.73
3.7347400188446045		-2.06		9.48		-2.66
3.7660086154937744		-2.08		9.49		-2.78
3.781625509262085		-2.14		9.41		-2.85
3.812877893447876		-2.09		9.37		-2.88
3.844125509262085		-2.08		9.47		-2.78
3.875378131866455		-2.12		9.65		-2.57
