Time		Ax		Ay		Az
0.015361309051513672		-4.67		4.78		7.34
0.0626063346862793		-4.69		4.77		7.42
0.07786870002746582		-4.68		4.78		7.42
0.1403815746307373		-4.72		4.81		7.38
0.15600275993347168		-4.70		4.83		7.43
0.1716310977935791		-4.74		4.82		7.42
0.1716310977935791		-4.73		4.79		7.37
0.2028822898864746		-4.70		4.86		7.34
0.23413467407226562		-4.67		4.84		7.42
0.26541662216186523		-4.70		4.83		7.39
0.2966423034667969		-4.73		4.75		7.32
0.32793140411376953		-4.74		4.77		7.29
0.35918426513671875		-4.73		4.83		7.43
0.3751966953277588		-4.75		5.10		7.51
0.4373202323913574		-4.69		5.25		7.43
0.4685652256011963		-4.35		5.11		7.69
0.4997854232788086		-4.72		4.98		7.92
0.5310757160186768		-4.89		5.36		7.60
0.5622937679290771		-4.70		5.71		7.40
0.5935451984405518		-4.53		5.65		7.52
0.6247990131378174		-4.98		5.76		7.99
0.6560521125793457		-5.42		6.33		8.29
0.6873319149017334		-4.64		5.93		7.84
0.7185845375061035		-5.15		5.25		7.22
0.7498443126678467		-5.26		3.74		7.49
0.7811000347137451		-3.46		1.75		6.83
0.812319278717041		-1.13		6.23		5.69
0.8435730934143066		-0.17		5.05		6.59
0.8748266696929932		-0.76		3.47		6.90
0.9060788154602051		-3.62		3.54		7.60
0.9373316764831543		-3.89		4.60		7.41
0.9686076641082764		-3.85		4.49		6.84
0.9998388290405273		-5.86		3.91		8.03
1.0311272144317627		-5.46		5.13		10.38
1.062347412109375		-1.47		5.64		11.24
1.093599557876587		0.09		4.99		9.20
1.1092329025268555		-0.31		5.14		5.97
1.1404807567596436		-6.82		10.11		10.51
1.1717321872711182		-7.46		4.02		0.45
1.2029857635498047		-7.05		5.66		2.77
1.2342398166656494		-4.06		8.96		5.29
1.2654917240142822		-4.44		6.58		5.49
1.2967455387115479		-4.27		6.42		5.51
1.327998399734497		-5.02		8.06		5.05
1.359252691268921		-5.25		8.27		3.23
1.4217579364776611		-4.89		8.29		3.28
1.4530117511749268		-3.61		8.43		3.74
1.4998931884765625		-3.60		8.97		1.12
1.5467872619628906		-4.21		8.10		1.46
1.5624020099639893		-5.97		8.58		0.49
1.5936527252197266		-4.67		9.61		-0.69
1.6249046325683594		-3.36		9.81		-0.79
1.6561577320098877		-4.22		8.76		-0.19
1.6874120235443115		-3.13		9.54		0.23
1.7030384540557861		-3.24		9.55		-0.45
1.7342917919158936		-3.40		9.52		-0.73
1.7655446529388428		-4.08		11.39		-0.61
1.7968411445617676		-3.25		8.35		-2.23
1.828087568283081		-3.41		8.80		0.21
1.8436784744262695		-2.65		10.35		-1.81
1.8749308586120605		-4.48		11.22		-0.18
1.906184196472168		-3.28		11.36		-1.98
1.9374737739562988		-3.17		10.19		-1.89
1.9530646800994873		-2.51		11.04		-2.52
1.9999444484710693		-1.29		11.05		-3.41
2.0311975479125977		-1.51		9.72		-2.06
2.046860694885254		-3.15		9.52		0.30
2.0937416553497314		-2.77		9.08		0.13
2.124957323074341		-1.34		10.46		-4.63
2.1562108993530273		-1.86		9.56		-5.69
2.187500476837158		-0.13		8.58		-5.48
2.2031331062316895		-1.21		9.76		-4.37
2.2343802452087402		-1.48		10.19		-3.58
2.281228542327881		0.08		9.70		-4.55
2.312518358230591		-0.06		9.61		-5.84
2.3281047344207764		0.03		9.57		-6.09
2.3593578338623047		-0.29		7.72		-4.89
2.390610933303833		-0.64		9.48		-5.82
2.4218642711639404		-0.76		7.68		-4.74
2.453162670135498		-0.65		7.98		-3.22
2.4843711853027344		-0.81		8.72		-2.45
2.515660285949707		-1.26		8.17		-3.38
2.5625498294830322		-1.77		8.85		-3.33
2.5938029289245605		-1.62		9.66		-2.70
2.6250133514404297		-0.91		9.86		-3.17
2.656301498413086		-1.29		9.87		-3.64
2.6875174045562744		-1.51		9.73		-4.37
2.7343976497650146		-1.78		9.49		-4.61
2.765650510787964		-2.88		8.96		-3.60
2.7969422340393066		-2.17		8.64		-4.29
2.812537431716919		-2.36		8.55		-3.91
2.843794822692871		-2.21		8.51		-3.57
2.875037431716919		-2.04		8.44		-3.22
2.90628981590271		-1.97		9.00		-3.37
2.937544107437134		-2.08		8.75		-3.49
2.968797445297241		-2.19		8.49		-3.40
3.0000505447387695		-2.27		8.57		-3.37
3.031303644180298		-2.32		8.90		-3.45
3.0626049041748047		-2.40		8.99		-3.40
3.0938472747802734		-2.34		9.29		-3.41
3.1251003742218018		-2.35		9.39		-3.36
3.1563169956207275		-2.35		9.62		-3.48
3.187572717666626		-2.28		9.73		-3.47
