Time		Ax		Ay		Az
0.12545013427734375		-5.55		4.58		6.87
0.1406874656677246		-5.59		4.59		6.98
0.1406874656677246		-5.64		4.57		6.80
0.156266450881958		-5.63		4.58		6.91
0.1722862720489502		-5.58		4.62		6.88
0.20363235473632812		-5.61		4.59		6.90
0.23443937301635742		-5.62		4.53		6.92
0.2502162456512451		-5.61		4.60		6.82
0.2816295623779297		-5.57		4.57		6.89
0.31281375885009766		-5.54		4.61		6.93
0.3439466953277588		-5.59		4.57		6.86
0.3753392696380615		-5.61		4.54		6.91
0.4062960147857666		-5.61		4.58		6.84
0.4375948905944824		-5.60		4.55		6.92
0.48445606231689453		-5.59		4.58		6.91
0.5157098770141602		-5.59		4.56		6.89
0.5469791889190674		-5.59		4.57		6.92
0.578183650970459		-5.60		4.58		6.87
0.6094944477081299		-5.62		4.57		6.87
0.6407291889190674		-5.59		4.55		6.91
0.6563584804534912		-5.65		4.68		6.77
0.7031970024108887		-5.55		4.56		6.71
0.7344911098480225		-5.47		4.63		7.01
0.7657034397125244		-5.28		4.82		6.94
0.796959400177002		-5.30		4.75		7.26
0.828244686126709		-5.33		4.54		7.12
0.8438475131988525		-5.38		4.41		7.19
0.8750910758972168		-5.42		4.48		7.10
0.906379222869873		-5.26		4.06		6.76
0.9376332759857178		-5.40		4.32		7.26
0.9688866138458252		-5.23		4.45		7.17
1.015733003616333		-5.25		3.99		6.47
1.0469844341278076		-5.09		2.95		4.94
1.0626122951507568		-7.25		2.35		3.95
1.093912124633789		-7.00		4.07		4.18
1.125117540359497		-5.08		6.97		5.96
1.1564066410064697		-5.82		4.94		10.60
1.1876604557037354		-0.57		7.12		12.18
1.2188758850097656		0.60		8.12		11.93
1.2501654624938965		-0.69		7.05		10.73
1.2813854217529297		-1.69		5.41		7.40
1.3126378059387207		-1.73		5.39		3.59
1.3439257144927979		-2.12		5.53		3.07
1.3751435279846191		-2.88		6.42		3.80
1.40643310546875		-3.47		7.48		3.73
1.4376862049102783		-3.89		7.75		3.04
1.468940258026123		-3.81		8.15		2.97
1.5001580715179443		-2.90		9.35		3.91
1.5470480918884277		-4.74		9.08		7.33
1.5939180850982666		-7.76		9.24		0.70
1.6251695156097412		-5.60		9.46		2.13
1.6564226150512695		-4.39		8.00		1.88
1.6877121925354004		-4.21		9.00		0.35
1.7189295291900635		-2.86		10.39		1.02
1.734558343887329		-5.04		10.53		3.62
1.7658090591430664		-8.09		9.32		3.44
1.797062635421753		-7.34		10.04		2.12
1.8283183574676514		-2.86		9.25		-1.74
1.85957670211792		1.09		10.65		-0.93
1.8752024173736572		-2.37		9.62		3.25
1.9064490795135498		-6.46		9.39		-0.62
1.9377431869506836		-7.96		8.18		0.67
1.9689574241638184		-6.93		8.53		0.62
1.9845836162567139		-5.48		8.48		0.00
2.047095775604248		-4.19		8.70		-0.19
2.0627174377441406		-5.71		8.44		-0.82
2.093975782394409		-5.47		8.60		-2.28
2.125231981277466		-4.59		8.48		-3.12
2.15647554397583		-5.71		8.60		-3.05
2.1877284049987793		-5.12		8.90		-2.49
2.2190191745758057		-5.27		8.58		-2.55
2.2502355575561523		-5.78		8.87		-1.62
2.3127427101135254		-5.12		8.22		-2.30
2.343996524810791		-4.94		8.61		-2.81
2.3752548694610596		-5.53		9.18		-2.78
2.4065139293670654		-6.28		9.53		-2.14
2.422130823135376		-5.54		9.42		-3.36
2.4534194469451904		-5.46		9.12		-2.78
2.4846749305725098		-4.54		8.87		-3.93
2.5159289836883545		-2.79		8.29		-5.28
2.531515598297119		-3.58		10.90		-4.44
2.562769889831543		-3.98		12.66		-4.90
2.594062089920044		-3.34		10.46		-3.17
2.62532377243042		-3.01		8.00		-4.91
2.6721978187561035		-2.01		9.64		-5.33
2.7034566402435303		-0.95		10.86		-5.20
2.7346982955932617		-0.65		9.66		-4.92
2.7659153938293457		-1.45		8.48		-6.19
2.7971696853637695		-1.49		8.02		-5.53
2.8127989768981934		-1.43		8.22		-5.33
2.844050168991089		-1.64		8.00		-4.47
2.8753020763397217		-1.94		8.03		-3.53
2.906564235687256		-1.86		8.69		-3.69
2.9378442764282227		-1.31		8.02		-4.25
2.9690985679626465		-1.53		7.24		-4.10
3.0159411430358887		-1.30		7.27		-4.72
3.04719614982605		-1.59		6.85		-5.07
3.0784506797790527		-2.06		7.34		-4.18
3.0940818786621094		-2.23		7.55		-3.50
3.1409549713134766		-2.06		8.18		-3.74
3.1722540855407715		-2.16		8.86		-4.15
3.203495740890503		-2.03		9.56		-4.38
3.234753370285034		-1.97		9.71		-4.05
3.2660067081451416		-1.49		10.15		-4.33
3.2972612380981445		-1.18		9.59		-4.11
3.3284757137298584		-1.21		9.56		-3.62
3.3597347736358643		-1.14		9.32		-3.36
3.390982151031494		-1.38		8.86		-3.15
3.4222347736358643		-1.52		8.92		-2.83
3.469115972518921		-1.52		9.00		-2.76
3.500403881072998		-1.60		9.03		-2.70
3.531658172607422		-1.66		9.22		-2.56
3.562875986099243		-1.72		9.36		-2.52
3.578507423400879		-1.62		9.45		-2.59
3.6097640991210938		-1.66		9.39		-2.67
3.641022205352783		-1.73		9.26		-2.60
3.6722965240478516		-1.87		9.19		-2.63
3.703550100326538		-1.93		9.28		-2.70
3.7347676753997803		-1.96		9.46		-2.79
3.766024589538574		-2.03		9.59		-2.79
3.797309398651123		-1.95		9.90		-2.96
3.828566789627075		-1.86		9.80		-3.03
3.859780788421631		-1.98		9.75		-2.94
3.8910369873046875		-1.90		9.91		-2.88
3.9223291873931885		-1.86		9.81		-2.83
3.9691672325134277		-1.80		9.82		-2.62
4.000424146652222		-1.75		9.67		-2.51
