Time		Ax		Ay		Az
0.06250119209289551		-5.29		5.86		6.10
0.07831168174743652		-5.32		5.84		6.15
0.10982918739318848		-5.30		5.82		6.16
0.14063167572021484		-5.35		5.82		6.21
0.1562790870666504		-5.27		5.86		6.15
0.1875157356262207		-5.28		5.85		6.34
0.23447060585021973		-5.27		5.84		6.20
0.2502119541168213		-5.29		5.79		6.10
0.28127360343933105		-5.34		5.83		6.19
0.31256818771362305		-5.31		5.79		6.08
0.3438076972961426		-5.31		5.81		6.22
0.37546801567077637		-5.28		5.80		6.15
0.4066193103790283		-5.38		5.83		6.08
0.4375739097595215		-5.24		6.06		6.17
0.4844636917114258		-5.08		5.99		6.14
0.5156698226928711		-5.19		6.08		6.17
0.5469326972961426		-5.66		5.61		5.56
0.578179121017456		-5.38		5.30		5.06
0.6094322204589844		-4.78		6.60		6.03
0.6407144069671631		-5.14		6.21		6.92
0.6719377040863037		-5.24		6.09		6.30
0.7032272815704346		-5.43		6.16		6.35
0.7344796657562256		-4.94		5.52		6.93
0.7657332420349121		-4.88		5.41		7.38
0.7969493865966797		-4.74		5.21		7.36
0.8282043933868408		-4.37		5.47		6.81
0.8594577312469482		-3.14		5.99		7.54
0.8907105922698975		-3.69		6.20		6.32
0.9219639301300049		-5.71		5.96		5.21
0.9532477855682373		-3.56		6.88		6.66
0.9845008850097656		-2.04		7.82		7.15
1.0314140319824219		-1.27		9.55		7.12
1.062612533569336		-0.67		11.70		5.29
1.0938928127288818		-4.23		6.32		4.00
1.1251106262207031		-5.63		6.57		1.32
1.1563642024993896		-7.30		6.37		1.20
1.1876537799835205		-5.41		7.42		3.69
1.2032790184020996		-4.34		9.00		2.53
1.2345025539398193		-3.88		8.85		1.84
1.2657921314239502		-3.11		8.94		0.87
1.2970023155212402		-3.80		9.99		-0.10
1.3282577991485596		-5.32		9.80		0.18
1.3438847064971924		-5.27		8.95		-0.38
1.375173807144165		-3.28		9.87		1.05
1.4064197540283203		-3.97		9.99		-1.55
1.4376435279846191		-3.68		8.77		-0.43
1.4845631122589111		-3.39		9.86		0.10
1.515775442123413		-4.17		9.28		-0.83
1.578284740447998		-4.66		9.02		-0.19
1.625164270401001		-1.47		13.78		-2.11
1.6564183235168457		-1.01		10.82		-1.34
1.6876707077026367		-3.02		10.68		-0.94
1.7189245223999023		-3.17		11.90		-3.71
1.7345499992370605		-2.23		9.97		-4.28
1.7658040523529053		-1.37		9.36		-2.05
1.7970552444458008		-0.73		9.18		-3.12
1.828310251235962		-1.39		9.56		-0.75
1.8439805507659912		-0.12		9.65		-3.10
1.8751907348632812		-1.58		9.22		-0.35
1.9064440727233887		-1.71		10.15		-1.99
1.9376966953277588		-5.40		7.99		-4.34
1.96895170211792		-4.11		8.64		-2.76
1.9846124649047852		0.13		12.61		-3.37
2.0158309936523438		-0.22		9.38		-2.84
2.0470821857452393		0.59		8.37		-7.10
2.078336715698242		0.68		10.40		-6.65
2.1095898151397705		0.18		10.13		-3.39
2.140842914581299		0.63		11.53		-3.58
2.1720967292785645		1.22		10.53		-5.31
2.2033843994140625		2.00		7.23		-7.66
2.2346372604370117		0.36		7.74		-4.51
2.265855550765991		-1.09		8.31		-2.76
2.2971081733703613		-0.86		8.36		-2.80
2.3283631801605225		-1.07		9.15		-2.81
2.3596503734588623		-1.73		9.43		-2.96
2.3909056186676025		-1.69		9.24		-4.33
2.422124147415161		-2.00		9.11		-4.46
2.453376531600952		-2.18		8.83		-4.19
2.4846301078796387		-2.38		8.40		-4.16
2.515889883041382		-2.31		8.84		-4.12
2.547175168991089		-2.25		9.09		-3.94
2.5783894062042236		-2.55		8.91		-3.81
2.6096441745758057		-2.15		8.44		-3.76
2.6409006118774414		-2.15		8.78		-3.95
2.6878082752227783		-2.03		9.24		-4.12
2.719029426574707		-1.21		9.84		-3.71
2.7503139972686768		-2.22		8.69		-3.28
2.7815709114074707		-2.14		9.32		-3.06
2.797165870666504		-2.17		9.47		-2.98
2.844043254852295		-2.06		9.17		-2.71
2.875295877456665		-1.86		9.30		-2.57
2.906583547592163		-1.86		9.33		-2.67
2.922175407409668		-1.91		9.06		-2.74
2.969094753265381		-2.17		8.81		-2.85
3.0003459453582764		-2.14		9.00		-2.96
3.0315611362457275		-2.16		9.10		-3.05
3.062814474105835		-2.29		9.14		-3.20
3.09407114982605		-2.34		9.44		-3.19
3.1253223419189453		-2.41		9.54		-3.31
3.1565754413604736		-2.46		9.70		-3.66
3.187828779220581		-2.54		9.61		-3.83
3.219118595123291		-2.30		9.70		-3.34
3.250339984893799		-2.09		9.86		-2.82
3.2815887928009033		-2.01		9.89		-2.53
3.328470230102539		-1.94		9.92		-2.68
3.359722137451172		-2.01		9.65		-2.89
3.3909752368927		-1.99		9.77		-2.95
