Time		Ax		Ay		Az
0.09369778633117676		-4.87		5.61		6.78
0.10903358459472656		-4.90		5.59		6.65
0.1558821201324463		-4.85		5.61		6.66
0.1558821201324463		-4.89		5.62		6.72
0.17154622077941895		-4.80		5.59		6.77
0.18713164329528809		-4.83		5.62		6.71
0.21842193603515625		-4.86		5.60		6.70
0.25011444091796875		-4.89		5.60		6.65
0.28089427947998047		-4.88		5.66		6.69
0.3121798038482666		-4.85		5.60		6.69
0.32805395126342773		-4.96		5.67		6.66
0.37468576431274414		-5.00		5.73		6.74
0.39067697525024414		-4.73		5.52		6.61
0.421863317489624		-4.53		5.69		6.68
0.4840431213378906		-4.91		5.74		6.46
0.5152904987335205		-5.37		5.46		6.50
0.5465471744537354		-4.97		5.26		6.41
0.5622072219848633		-4.36		5.18		6.89
0.6090507507324219		-4.10		5.90		7.25
0.6403181552886963		-4.04		6.59		7.32
0.6559691429138184		-4.48		6.40		6.92
0.6871864795684814		-4.82		5.88		6.21
0.7184896469116211		-4.71		5.88		6.38
0.7496907711029053		-4.34		6.37		7.29
0.7809803485870361		-4.25		6.65		8.05
0.8122332096099854		-4.62		5.96		7.44
0.8434536457061768		-4.86		5.74		6.67
0.8747427463531494		-4.88		5.81		5.44
0.9215836524963379		-4.72		5.53		6.17
0.9528396129608154		-4.45		5.20		6.92
0.9840917587280273		-4.06		5.37		5.87
1.0153815746307373		-3.55		6.67		6.30
1.031012773513794		-2.80		5.43		5.31
1.0622615814208984		-3.66		5.59		3.93
1.0935139656066895		-5.84		7.52		4.55
1.1247670650482178		-6.98		7.47		3.14
1.1560211181640625		-4.55		6.95		2.57
1.1872389316558838		-4.46		8.18		4.56
1.2185275554656982		-5.15		8.96		4.49
1.2497434616088867		-4.56		8.53		3.08
1.2810337543487549		-5.18		8.98		2.36
1.3122880458831787		-5.83		9.75		2.99
1.343506097793579		-4.67		8.33		2.99
1.3747589588165283		-4.98		8.02		2.91
1.4060099124908447		-5.20		7.36		4.75
1.4372661113739014		-4.81		8.17		5.63
1.4685378074645996		-5.85		8.37		4.07
1.515397071838379		-5.28		7.81		2.00
1.546692132949829		-5.07		8.48		3.52
1.5779070854187012		-5.58		8.58		3.14
1.6091575622558594		-6.36		8.21		3.32
1.6404473781585693		-7.28		7.87		3.61
1.6716651916503906		-6.47		8.40		1.88
1.7029163837432861		-5.09		9.08		0.25
1.7341911792755127		-4.58		9.63		0.43
1.7498042583465576		-5.85		9.90		0.85
1.78108549118042		-5.83		8.50		0.16
1.8123393058776855		-5.94		8.48		-0.26
1.8435561656951904		-5.47		8.87		-2.50
1.8748102188110352		-6.44		8.38		-0.82
1.8904392719268799		-5.62		7.80		-2.27
1.9217257499694824		-5.59		8.25		-2.00
1.95298171043396		-5.15		8.38		-1.68
1.9842116832733154		-5.05		8.01		-1.81
2.0154871940612793		-4.15		7.88		-2.33
2.046738862991333		-4.25		8.65		-2.36
2.0779941082000732		-4.70		8.08		-2.90
2.109246015548706		-5.01		8.58		-2.32
2.140500783920288		-5.19		8.43		-2.71
2.1717529296875		-5.57		8.64		-2.98
2.203007936477661		-5.73		8.79		-2.96
2.2342593669891357		-4.56		8.52		-3.68
2.2654759883880615		-3.82		9.04		-4.54
2.3123559951782227		-2.99		9.45		-5.04
2.343608856201172		-2.54		10.30		-3.95
2.374899387359619		-2.56		10.82		-3.67
2.4061172008514404		-3.61		11.32		-3.82
2.4373691082000732		-3.92		11.27		-5.23
2.4686293601989746		-2.02		10.10		-6.78
2.4998769760131836		-0.71		8.52		-7.23
2.531165361404419		-1.48		8.53		-5.03
2.5623862743377686		-1.67		7.28		-4.54
2.593639612197876		-2.22		8.19		-5.17
2.6249260902404785		-2.53		8.16		-4.91
2.6405181884765625		-2.57		8.08		-3.93
2.6873958110809326		-2.55		7.88		-3.51
2.71864914894104		-1.78		7.95		-4.35
2.749903440475464		-1.76		7.17		-4.38
2.7811968326568604		-2.21		7.44		-4.58
2.8124475479125977		-2.01		8.30		-5.19
2.8437001705169678		-2.19		8.33		-5.05
2.8749520778656006		-2.34		8.60		-4.91
2.9061689376831055		-2.24		8.55		-4.98
2.9374237060546875		-2.58		7.90		-5.01
2.968676805496216		-2.52		7.88		-5.25
2.999929904937744		-2.72		7.86		-4.92
3.0311875343322754		-2.70		7.75		-4.37
3.062472105026245		-2.55		8.18		-3.70
3.093724489212036		-2.29		8.76		-4.00
3.1249797344207764		-2.48		8.81		-4.19
3.1562283039093018		-2.58		8.69		-4.15
3.203113079071045		-2.72		8.73		-3.98
3.23439359664917		-2.67		8.95		-4.18
3.265582323074341		-2.55		8.83		-4.07
3.2812507152557373		-2.56		8.86		-3.71
3.3124992847442627		-2.44		9.02		-3.65
3.3593780994415283		-2.42		9.11		-3.66
3.390597343444824		-2.41		9.13		-3.76
3.4062235355377197		-2.50		8.90		-3.73
3.4375126361846924		-2.27		9.00		-3.76
