Time		Ax		Ay		Az
0.04653024673461914		-1.28		11.60		1.26
0.0625009536743164		-3.34		13.29		4.34
0.09340620040893555		-1.95		10.14		1.97
0.12466955184936523		-0.09		10.55		2.15
0.15627503395080566		-1.18		10.17		0.31
0.2028331756591797		-2.96		9.27		-0.55
0.23407745361328125		-2.34		9.47		2.17
0.2499244213104248		-2.50		8.78		2.08
0.281329870223999		-1.87		9.31		1.43
0.3122122287750244		-1.62		9.74		-0.34
0.34346652030944824		-2.28		10.38		0.17
0.374683141708374		-1.74		9.50		0.82
0.4063291549682617		-2.50		9.74		0.63
0.4372110366821289		-2.19		10.12		0.23
0.4840683937072754		-1.63		11.73		0.70
0.5153586864471436		-2.85		9.53		0.71
0.5465755462646484		-3.59		10.39		0.26
0.5778648853302002		-2.02		8.33		-0.65
0.6090807914733887		-1.36		9.44		-1.01
0.6559679508209229		-1.79		8.82		-0.44
0.6715912818908691		-2.99		7.03		-0.41
0.70284104347229		-0.83		11.07		0.06
0.7340941429138184		-1.34		9.93		-0.29
0.765390157699585		-1.51		9.72		-0.62
0.796675443649292		-0.99		10.34		0.17
0.8591067790985107		-1.04		10.51		-0.21
0.8903601169586182		-1.49		11.59		-1.10
0.9216394424438477		-1.58		9.40		-0.37
0.9529047012329102		-1.00		9.97		0.47
0.9841732978820801		-1.17		9.22		-1.04
1.015376329421997		-0.45		10.43		-0.96
1.0466639995574951		-0.58		10.17		-0.68
1.077880859375		-0.98		9.96		-1.29
1.1091351509094238		-0.60		9.65		-1.36
1.1247642040252686		-0.49		9.91		-2.14
1.1560428142547607		-0.09		9.67		-2.13
1.1873037815093994		-0.48		9.82		-1.82
1.2185568809509277		-0.76		11.52		-1.56
1.2497749328613281		0.03		10.93		-1.86
1.2810649871826172		-0.19		10.63		-2.94
1.3279073238372803		-0.06		10.13		-2.70
1.374788761138916		-0.05		9.79		-2.20
1.4060440063476562		-0.19		10.00		-2.01
1.4372949600219727		0.86		10.21		-3.15
1.4685852527618408		0.76		8.29		-2.20
1.4998056888580322		-0.03		9.28		-3.00
1.5623087882995605		2.18		9.09		-5.42
1.6248137950897217		2.55		9.26		-4.91
1.6560685634613037		3.70		8.76		-4.18
1.6873221397399902		0.50		9.42		-3.74
1.7029500007629395		1.95		10.34		-3.57
1.734201192855835		2.42		9.53		-4.68
1.7654554843902588		0.87		9.76		-5.26
1.796706199645996		1.86		10.42		-4.43
1.8123338222503662		2.61		10.11		-4.62
1.8435873985290527		2.83		9.74		-4.35
1.8748438358306885		2.66		10.49		-4.34
1.9060943126678467		2.30		10.07		-4.89
1.9373908042907715		2.02		8.61		-5.01
1.9529776573181152		2.73		9.74		-3.42
1.9842634201049805		3.31		10.04		-5.48
2.0155177116394043		3.65		12.00		-8.14
2.0467710494995117		3.38		8.83		-6.05
2.07802414894104		3.80		9.86		-4.17
2.1092395782470703		2.23		10.17		-4.37
2.1248679161071777		0.20		10.12		-7.39
2.1561195850372314		1.09		8.55		-8.32
2.1874091625213623		3.15		10.94		-4.66
2.218663215637207		1.68		10.17		-1.45
2.249880790710449		0.58		8.98		-3.39
2.26554274559021		-0.32		8.45		-6.52
2.2967963218688965		0.04		9.05		-7.44
2.3280506134033203		0.74		8.70		-5.24
2.3592662811279297		0.52		8.56		-3.78
2.390519857406616		-0.43		7.72		-4.05
2.4218103885650635		-1.33		7.50		-4.05
2.4530630111694336		-1.36		7.83		-3.61
2.484315872192383		-1.11		7.96		-2.93
2.5155351161956787		-1.09		7.81		-2.63
2.531160354614258		-1.36		7.47		-2.60
2.56241512298584		-1.25		8.19		-3.09
2.5936858654022217		-1.28		7.97		-3.58
2.624924659729004		-1.29		7.86		-3.83
2.656172752380371		-1.65		7.93		-3.96
2.6874632835388184		-1.88		8.29		-4.16
2.718714952468872		-2.02		8.07		-4.38
2.7499732971191406		-2.29		8.08		-4.23
2.781221866607666		-2.31		8.55		-3.94
2.8124752044677734		-2.06		10.18		-4.08
2.8437294960021973		-1.48		10.34		-4.04
2.874945640563965		-1.28		9.74		-3.55
2.9218273162841797		-1.56		9.43		-2.92
2.9531216621398926		-1.95		8.79		-3.62
2.984367847442627		-1.98		8.67		-3.39
3.0155868530273438		-1.81		8.84		-3.13
3.046840190887451		-1.76		9.23		-2.82
3.078130006790161		-1.77		9.14		-2.95
3.109344959259033		-1.91		9.09		-3.37
3.1405997276306152		-1.93		9.39		-3.41
3.1718533039093018		-2.06		9.28		-3.26
3.203106164932251		-2.01		9.40		-3.01
3.2343947887420654		-2.01		9.45		-2.74
3.265613079071045		-1.97		9.66		-2.66
3.296865224838257		-1.90		9.74		-2.51
3.3281185626983643		-1.83		9.81		-2.46
3.359373092651367		-1.68		9.96		-2.36
