Time		Ax		Ay		Az
0.0308685302734375		-6.31		7.56		2.53
0.046747446060180664		-6.20		7.52		2.64
0.10900664329528809		-6.18		7.64		2.80
0.12466740608215332		-6.14		7.49		2.62
0.1563270092010498		-6.13		7.55		2.72
0.1715092658996582		-6.07		7.63		2.73
0.18728899955749512		-6.14		7.60		2.87
0.21867156028747559		-6.13		7.57		2.61
0.24985837936401367		-6.42		7.64		2.19
0.2812039852142334		-6.85		7.99		2.35
0.3124520778656006		-6.72		8.24		2.82
0.34363412857055664		-5.78		7.98		3.28
0.37499165534973145		-5.07		7.80		3.21
0.40625834465026855		-4.96		7.54		4.17
0.46846508979797363		-4.37		7.92		5.64
0.49970030784606934		-4.44		6.96		5.23
0.5309176445007324		-4.14		7.57		4.16
0.5465810298919678		-5.43		6.63		2.99
0.5934264659881592		-5.42		6.65		2.82
0.6246764659881592		-4.68		7.02		4.18
0.6559317111968994		-4.27		6.85		4.13
0.6871845722198486		-5.63		6.98		3.66
0.7028117179870605		-6.15		7.59		3.78
0.734065055847168		-5.57		7.63		4.20
0.7653183937072754		-5.47		7.78		4.28
0.8434512615203857		-5.52		7.42		3.47
0.8590819835662842		-4.54		7.17		5.02
0.8903656005859375		-3.93		7.50		5.33
0.921583890914917		-4.03		7.33		5.16
0.9528377056121826		-4.07		7.13		5.11
0.9840893745422363		-4.09		6.86		4.95
1.030970573425293		-3.71		7.16		5.33
1.0622234344482422		-4.15		7.27		5.58
1.093477725982666		-4.80		7.59		5.64
1.1091046333312988		-4.69		7.47		5.03
1.1403930187225342		-3.99		7.16		4.43
1.1716108322143555		-3.67		6.69		3.48
1.202864170074463		-4.02		8.84		2.21
1.218491554260254		-3.67		10.47		2.06
1.2497446537017822		-3.64		11.21		0.24
1.2809979915618896		-4.98		11.88		2.12
1.3122506141662598		-2.07		8.41		2.24
1.327878713607788		-4.43		6.44		3.22
1.359131097793579		-8.11		9.72		-0.16
1.3903844356536865		-5.80		10.29		2.92
1.4216399192810059		-4.35		9.17		5.46
1.4685170650482178		-5.58		8.83		2.43
1.4997689723968506		-5.13		8.56		2.08
1.5622758865356445		-4.07		8.97		1.00
1.593534231185913		-4.95		8.71		0.81
1.6247828006744385		-5.24		9.06		0.82
1.6560378074645996		-5.42		8.98		0.37
1.687291145324707		-5.78		8.26		0.64
1.7185416221618652		-5.11		8.53		-0.08
1.7341711521148682		-5.17		8.57		-1.35
1.7654247283935547		-5.73		8.80		0.16
1.7966766357421875		-5.94		8.29		-1.10
1.827965259552002		-5.99		9.05		-1.33
1.8592233657836914		-5.30		8.83		-1.91
1.8904387950897217		-4.83		8.83		-1.90
1.9060652256011963		-5.00		8.82		-2.32
1.9373164176940918		-5.15		8.85		-2.49
1.9685695171356201		-5.19		8.76		-2.80
1.9998233318328857		-5.26		9.63		-2.68
2.0310776233673096		-4.74		9.34		-3.60
2.0467398166656494		-5.23		9.95		-2.52
2.077991008758545		-5.42		10.31		-2.79
2.1092689037323		-3.53		10.43		-3.64
2.140498399734497		-2.37		11.73		-4.51
2.187350034713745		-3.24		12.61		-6.02
2.218597173690796		-2.17		11.22		-6.63
2.249849796295166		-0.90		10.41		-4.74
2.2811036109924316		-0.87		10.68		-3.43
2.2967453002929688		-1.46		10.20		-3.58
2.3279824256896973		-0.79		9.28		-3.90
2.359265089035034		-0.88		8.08		-3.01
2.3904900550842285		-0.85		6.89		-4.14
2.4217429161071777		-2.47		5.66		-3.93
2.4529964923858643		-1.82		6.53		-3.43
2.4999115467071533		-1.57		6.49		-2.96
2.5311689376831055		-1.93		6.48		-3.28
2.5624189376831055		-1.96		7.00		-3.90
2.5936362743377686		-1.93		7.90		-4.74
2.624889373779297		-1.69		8.05		-5.35
2.6561429500579834		-2.14		7.99		-5.67
2.6873958110809326		-2.50		8.16		-5.84
2.734276056289673		-2.42		8.61		-5.63
2.765564441680908		-2.27		8.89		-5.04
2.7967822551727295		-2.38		8.65		-4.44
2.828070640563965		-2.36		8.59		-3.64
2.8592894077301025		-1.95		9.03		-3.73
2.875019073486328		-2.21		8.91		-3.41
2.906167984008789		-2.21		8.86		-3.65
2.937422513961792		-2.06		9.06		-3.85
2.9686756134033203		-2.22		9.01		-4.04
2.9999289512634277		-2.47		9.27		-3.89
3.0311825275421143		-2.31		9.51		-3.95
3.06243634223938		-2.28		9.50		-3.77
3.09372615814209		-2.16		9.57		-3.49
3.1249516010284424		-2.13		9.52		-3.35
3.1561949253082275		-2.08		9.41		-3.19
3.187448740005493		-2.00		9.45		-2.97
3.2187023162841797		-1.95		9.51		-2.89
3.249955415725708		-1.89		9.61		-2.87
3.2812089920043945		-1.92		9.42		-2.79
3.31249737739563		-1.83		9.40		-2.72
3.343751907348633		-1.92		9.21		-2.77
3.3750667572021484		-2.05		9.27		-2.99
3.406252145767212		-2.17		9.18		-3.11
3.4531025886535645		-2.21		9.26		-3.00
3.4843556880950928		-2.19		9.36		-2.99
3.515608787536621		-2.18		9.35		-2.96
3.5625228881835938		-2.15		9.48		-2.93
3.5937414169311523		-2.16		9.45		-2.72
3.6093671321868896		-2.18		9.48		-2.67
3.640620231628418		-2.11		9.52		-2.70
3.6718759536743164		-2.14		9.61		-2.54
3.7031288146972656		-2.14		9.68		-2.55
3.734382152557373		-2.02		9.85		-2.53
3.75004506111145		-1.89		9.92		-2.64
3.781261920928955		-1.79		9.97		-2.59
3.8125159740448		-1.70		9.93		-2.64
3.8437821865081787		-1.57		9.90		-2.51
