Ax,Ay,Az,time
-7.36,0.58,3.9,2.960916281
-7.44,1.7,3.12,3.004343748
-8.29,2.08,2.64,3.019991636
-9.32,2.57,3.6,3.051221371
-9.3,1.85,5.26,3.082473993
-8.58,1.43,6.84,3.113727331
-7.75,1.77,7.33,3.145004272
-7.54,1.77,7.36,3.176234007
-8.35,1.35,5.29,3.20751071
-8.08,1.38,4.91,3.238763809
-8.45,3.08,5.91,3.269993782
-8.47,3.43,4.35,3.301250458
-8.71,2.69,4.8,3.33250165
-7.44,3.13,5.94,3.363777637
-7.09,2.78,6.96,3.395030975
-2.02,9.35,-3.86,0.292392492
-2,9.28,-3.8,0.308057308
-2.06,9.16,-3.76,0.339565754
-2.04,9.21,-3.76,0.386098146
-2.02,9.25,-3.7,0.432978153
-1.95,9.34,-3.7,0.464257002
-1.98,9.38,-3.75,0.479876757
-1.99,9.33,-3.8,0.526740313
-1.91,9.29,-3.78,0.55802083
-1.87,9.36,-3.57,0.589281321
-1.75,9.54,-3.6,0.620500565
-1.54,9.74,-3.81,0.651787519
-1.61,8.83,-3.75,0.683018208
-0.77,8.53,-3.72,0.714260817
-0.76,8.62,-3.02,0.745515108
-0.54,8.66,-3.39,0.776802778
0.04,8.82,-2.98,0.808056116
0.53,8.65,-2.21,0.839309931
0.46,7.83,-2.21,0.870569229
0.51,7,-2.32,0.901777267
0.14,6.22,-1.88,0.933032274
0.86,6.31,-2.4,0.964285135
0.8,7.36,-2.33,0.99557662
0.48,7.47,-2.11,1.026831388
0.57,7.67,-2.09,1.058083296
0.05,7.43,-2.92,1.089297771
0.06,7.75,-3.24,1.104926348
0.09,9.03,-2.98,1.136185169
-0.04,8.99,-3.43,1.189509153
0.4,8.25,-2.7,1.210270643
1.36,7.78,-1.1,1.241556168
1.49,10.31,-1.69,1.272772789
1.87,10.07,-1.62,1.304065466
2.54,9.39,-0.59,1.33528018
2.2,10.3,0.67,1.366539955
2.62,10.96,-0.38,1.39783597
1.01,10.21,-0.88,1.429076672
2.94,11.97,-1.79,1.475930929
1.83,11.02,-2.55,1.522803307
0.96,10.54,-0.43,1.569718361
0.15,12.01,0.33,1.600991964
0.18,13.62,1.34,1.616559267
0.21,12.22,3.47,1.647815943
1.35,11.37,0.18,1.679107904
1.02,12.82,-0.76,1.710356712
-0.4,10.71,1.46,1.725950241
0.01,10.65,-0.13,1.757236004
0.91,9.6,-4.78,1.788452148
5.02,8.19,-8.25,1.819707155
5.12,17.09,4.55,1.850961208
0.37,10.23,-1.06,1.866598606
0.68,15.26,1.26,1.897839546
5.12,19.38,-1.4,1.92909193
-1.38,8.96,-5.86,1.960382462
1.59,12.47,-0.3,1.991602421
0.64,9.66,-2.05,2.007225513
-0.4,10.64,-2.03,2.05410552
-0.91,9.37,-1.57,2.085360527
-0.58,9.59,-1.69,2.11665988
2.18,9.9,-4.52,2.14787221
-1.26,9.38,-2.35,2.18490839
-3.55,10.4,-0.73,2.206068516
2.02,9.76,-5.33,2.237317801
1.24,9.95,-4.1,2.268535376
-0.69,9.6,-4.19,2.299792051
2.24,13.06,-2.01,2.331042767
-3.33,9.19,-4.26,2.362296104
-3.14,10.11,-2.67,2.424833059
-3.12,9.94,-3.86,2.456055641
-1.17,9.27,-8.11,2.471680403
-1.38,10.66,-1.38,2.502936125
-0.61,6.44,0.24,2.534188509
-6.25,9.21,-6.89,2.565441847
-5.29,9.77,-2.9,2.596698046
-3.88,4.98,-1.44,2.612372875
-6.63,6.99,-5.6,2.643612623
-6.56,7.56,-7.11,2.674863338
-7.04,7.57,-6.04,2.706130266
-6.01,5.66,-2.5,2.752960205
-6.7,5.35,-3.62,2.768586397
-6.17,3.85,-9.68,2.799949169
-7.54,2.66,-5.7,2.84679389
-8.97,4.02,6.27,2.884158373
-8.74,5.06,3.58,2.907993793
-9.57,3.09,-0.73,2.939483881
-9.83,1.88,1.56,2.970773697
-9.65,2.31,5.18,2.986402512
-6.85,-0.39,2.72,3.017653704
-4.52,-0.28,2.28,3.064558744
-6.81,0.51,2.57,3.095751762
-7.39,1.33,3.37,3.111377954
-11.44,5.96,3.24,3.158269405
-15.16,6.86,1.06,3.184864283
-11.82,1.46,4.39,3.216121912
-9.35,2.32,6.17,3.24737525
-8.09,2.15,4.21,3.278663397
-8.63,2.16,2.29,3.309877157
-9.98,1.17,1.94,3.34116888
-10.93,-0.32,1.53,3.37238431
-10.49,-0.71,0.88,3.419301748
-2.3,9.47,-3.75,0.297739267
-2.25,9.48,-3.7,0.32896328
-2.22,9.31,-3.66,0.360214949
-1.99,9.54,-3.77,0.407090902
-1.64,9.04,-3.79,0.43838501
-1.26,8.39,-3.7,0.469627857
-0.55,8.42,-3.07,0.516477823
-0.13,8.87,-3.09,0.532106161
0.02,8.64,-4,0.563357115
0.17,8.14,-3.57,0.594609976
0.02,7.71,-2.88,0.625863314
0.67,7.47,-1.92,0.657155037
0.22,6.31,-1.72,0.68837285
-0.01,5.98,-1.64,0.71965766
0.84,6.18,-1.45,0.750876427
1.14,7.27,-1.92,0.782155514
0.87,8.27,-3.66,0.844636679
0.12,8.51,-2.69,0.860263586
0.61,7.85,-2.33,0.886815548
-0.19,8.09,-1.65,0.918072462
0.07,9.25,-2.82,0.949350595
1.04,10.01,-3.17,0.980576515
0.88,8.84,-1.64,1.011829853
0.71,9.37,-1.27,1.043083191
1.32,10.63,-2.09,1.07437396
1.3,8.57,-1.35,1.089970112
1.54,8.9,-1.82,1.121218443
1.62,9.27,-1.91,1.152506113
2.45,10.5,-1.81,1.183724165
2.17,10.88,-1.02,1.214977264
2.93,13.1,-0.08,1.246231556
2.56,11.49,0.88,1.277520418
3.5,11.75,1.23,1.308775663
3.86,11.72,-1.42,1.339996099
4.28,12.6,2.82,1.371245384
2.24,12.85,5,1.402540445
1.58,11.81,1.85,1.433750629
-1.31,10.11,0.42,1.480631351
-2.09,8.3,-4.23,1.543147564
1.58,10.65,-5.04,1.590036869
9.85,13.4,-4.07,1.621305943
4.59,9.66,-7.03,1.652530909
-0.7,14.63,5.55,1.68377924
-1.01,14.97,4.53,1.699405909
1.04,14.98,-1.02,1.730694771
1.79,11.07,-1.76,1.761910439
2.11,10.38,-2.71,1.793163538
-2.52,10.77,0.57,1.808788538
0.74,10.38,-3.28,1.840044022
-2.27,9.4,-0.64,1.876746416
-1.9,9.87,-1.51,1.897423506
-0.77,9.23,0.6,1.928674698
-3.12,11.25,-4.93,1.959964514
-1.93,8.68,-1.55,1.975567818
-2.57,9.97,-4.2,2.006810904
1.11,8.84,-3.93,2.038064241
-2.03,10.79,-3.88,2.069352627
-4.16,11.14,-6.56,2.116227627
1.41,8.19,0.69,2.147484779
-5.65,8.6,-4.43,2.178701162
-8.61,8.97,-0.97,2.194329023
-4.18,7.95,0.02,2.241247416
-4.88,9.33,-5.67,2.256836414
-5.38,9.07,-3.5,2.288124084
-7.02,6.83,-0.9,2.31937933
-6.76,5.59,-1.78,2.350596428
-6.64,6.48,-5.43,2.381848335
-7.96,5.92,-3.95,2.41310215
-9.3,5.2,-0.38,2.444354057
-9.04,3.48,0.25,2.475623131
-9.13,2.83,-0.97,2.506901264
-10.12,2.8,-1.97,2.538116693
-10.12,1.82,0.68,2.569370508
-8.67,1.54,1.47,2.600658178
-7.64,1.92,-0.11,2.631915331
-2.81,2.23,3.85,2.663165092
-9.38,-2.13,6.27,2.694418192
-13.63,2.1,-2.07,2.72563529
-11.98,2.17,-6.04,2.756888628
-8.33,-0.31,1.9,2.788141966
-12.45,2.22,11.56,2.819431782
-8.44,2.92,4.32,2.850682974
-8.83,1.24,2.45,2.888718605
-10.91,-1.96,-0.51,2.909496307
-9.52,0.39,0.6,2.94071579
-8.97,2.02,1.62,2.972007751
-9.94,0.18,2.38,3.003252506
-9.63,0.07,1.25,3.034510374
-9.66,1.79,4.32,3.065760136
-9.64,2.04,4.48,3.097021818
-9.58,1.23,4.77,3.128265858
-9.27,0.63,3.91,3.159528732
-9.29,0.72,2.79,3.19073844
-9.54,0.76,2.06,3.2220366
-9.88,1.02,1.53,3.253243923
-10.08,0.78,1.82,3.28453517
-9.61,0.89,2.3,3.315750599
-9.44,0.89,2.77,3.347005367
-9.37,0.86,3.2,3.393886089
-9.34,0.76,3.26,3.425136805
-2.54,9.27,-3.58,0.328090191
-2.49,9.4,-3.53,0.343951225
-2.44,9.33,-3.38,0.406221867
-2.3,9.28,-3.31,0.42184639
-2.15,9.59,-3.49,0.468728304
-2.1,8.98,-3.76,0.499980927
-1.14,8.52,-3.69,0.531231403
0.37,8.71,-2.42,0.562487841
-0.73,9.22,-2.06,0.594183683
-1.25,8.67,-4.09,0.620479584
-0.65,9.14,-5.03,0.651693106
-0.08,8.98,-3.61,0.682951689
0.19,8.44,-2.72,0.714236975
-0.24,8.08,-3.03,0.745488882
0.51,7.64,-3.62,0.776743174
0.53,7.5,-2.47,0.823621511
0.39,7.45,-2.51,0.854878664
1.03,7.62,-3.51,0.870501041
0.79,7.75,-2.76,0.901719332
0.34,7.61,-2.62,0.93297267
0.63,8.43,-3.68,0.964268923
0.62,8.98,-3.49,0.995477915
0.25,8.16,-2.65,1.026770592
0.26,7.98,-2.11,1.057986736
0.56,9.57,-2.93,1.089276314
0.09,8.89,-2.96,1.104866743
0.53,8.75,-2.58,1.151746035
1.47,9.41,-2.87,1.18300128
1.26,9.13,-2.25,1.19862628
1.92,8.51,-1.99,1.245507717
1.99,8.44,-1.02,1.26113081
1.48,9.06,-1.96,1.292387009
3.02,10.14,-2.7,1.323639154
2.96,10.46,-2.32,1.354893446
2.53,10.61,-3.04,1.386186838
2.23,10.9,-3.02,1.417468786
2.83,11.88,-2.13,1.464319229
3.64,11.43,0.22,1.511158943
3.02,10.89,2.33,1.573664188
3.06,11.46,1.68,1.616695404
2.66,11.76,1.89,1.647934198
2.56,12.11,1.8,1.679187059
1.97,12.09,1.12,1.694815159
2.22,11.28,2.95,1.726067066
3.4,9.97,-0.96,1.757345676
2.76,7.9,-7.14,1.788573265
0.88,6.14,-4.86,1.804225206
3.32,13.57,-4.08,1.835478783
2.57,12.76,7.61,1.866708279
-2.34,12.68,-1.32,1.897965431
0.92,15.69,4.03,1.913587332
2.73,16.19,-2.29,1.944840193
-3.28,12.63,-6.6,1.976093531
1.8,9.84,1.99,2.007346869
-2.33,7.81,-0.76,2.03859973
-1.38,11.59,-5.47,2.054227591
-0.06,8.98,-1.31,2.085479736
-2.21,9.9,-1.85,2.116758585
0.86,10.4,-2,2.147986889
-1.48,9.11,-2.52,2.163643122
-2.69,10.52,-0.6,2.210518837
-0.64,10.14,-3.72,2.241772652
-0.74,9.93,-1.99,2.272999525
-0.25,10.45,-4.06,2.304280043
-5,9.06,-0.36,2.335520267
-1.79,10.59,-5.24,2.366792679
5.94,9.86,-2.23,2.398014069
-4.66,8.34,-6.81,2.42926693
0.52,8.82,-2.81,2.444922924
-2.91,8.81,-5.13,2.491798878
-7.33,7.54,-4.94,2.507424831
-1.13,8.09,-6.3,2.538678408
-4.51,9.8,-5.4,2.596632719
-5.78,8.97,-4.39,2.612267971
-4.81,8.26,-2.84,2.643548965
-3.37,6.99,-2.7,2.674768448
-7.66,6.56,-5.96,2.706022024
-7.58,6.85,-2.14,2.752900839
-7.38,6.39,-1.61,2.768527746
-7.3,5.29,1.01,2.799782276
-9.22,5.36,2.62,2.831033945
-9.21,5.25,0.32,2.862341642
-9.78,4.46,-0.56,2.893578768
-9.39,6.23,3.39,2.924829245
-12.28,4.8,7.4,2.971672297
-10.16,5.27,4.21,3.002928495
-9.72,3.2,-4.01,3.018592119
-8.92,1.07,-3.35,3.04981041
-7.73,0.85,1.55,3.081059933
-5.68,-0.03,1.13,3.112349033
-6.58,-2.3,-2.01,3.143606663
-9.01,-3.73,-2.21,3.174857378
-8.03,-1.78,-0.91,3.20610857
-8.22,-2.62,0.59,3.25298667
-8.84,-3.49,0.29,3.284207106
-8.85,-2.58,0.67,3.315468311
-8.74,-2.05,0.9,3.346749306
-9.69,-1.83,-0.47,3.393594265
-8.87,1.61,2.67,3.409227848
-9.02,2.51,4.89,3.44051075
-2.45,9.09,-3.48,0.339746952
-2.47,9.3,-3.51,0.371039152
-2.38,9.47,-3.37,0.402294159
-2.39,9.57,-3.3,0.464803219
-2.28,9.64,-3.14,0.496015549
-2.25,9.75,-3.15,0.527303934
-2.4,9.5,-3.11,0.542892933
-1.94,9.4,-3.12,0.574158192
-1.5,8.86,-2.83,0.605401039
-0.82,8.89,-2.31,0.636652946
-0.47,8.26,-2.84,0.667906284
-0.41,8.46,-3.25,0.699159622
0,8.67,-3.24,0.730450153
-0.14,8.84,-3.33,0.761668682
-0.26,8.06,-3.47,0.792922497
-0.07,7.22,-2.12,0.824183941
-0.05,6.8,-1.23,0.855467796
0.29,6.49,-1.32,0.902307749
0.02,7.38,-2.24,0.933559418
0.11,9.54,-3.44,0.964829206
0.29,8.23,-2.86,0.996065855
-0.08,7.86,-2.89,1.011692762
-0.38,8.87,-3.3,1.042946815
0.51,8.59,-2.65,1.089827299
-0.29,8.63,-1.57,1.121080399
-0.2,9.53,-2.16,1.152386427
1.31,9.55,-1.69,1.183585882
1.28,8.27,-1.15,1.214841843
1.57,8.84,-2.48,1.230468273
2.33,8.86,-2.57,1.261719465
2.96,9.99,-1.32,1.293020487
2.13,10.84,-0.32,1.329663515
2.13,11.29,0.77,1.350417852
2.66,9.98,0.81,1.381676435
2.78,10.73,0.34,1.412894011
2.96,9.49,-0.64,1.459790468
2.19,9.54,-1.49,1.506657124
3.16,11.46,-2.05,1.553533316
2.52,10.18,0.69,1.584787846
0.84,9.43,1.4,1.61604023
1.24,13.66,0.78,1.647296667
0.48,7.65,-2.74,1.678549051
1.3,10.62,-1.05,1.694177866
1.11,12.19,3.29,1.725427389
1.11,7.93,-4.1,1.756718397
8.36,16.99,-1.94,1.787974596
-2.14,11.38,-0.1,1.80356431
1.52,20.08,9.93,1.834851742
0.25,18.81,-15.23,1.866072178
4.55,10.6,-1.24,1.897322655
0.4,10.91,-0.38,1.912987947
0.01,9.39,-2.99,1.959827185
-1.53,9.08,-1.06,1.975459099
-3.21,12.16,-1.27,2.006747961
1.87,10.12,-3.09,2.053586483
-2.71,9.34,-3.24,2.084842443
0.25,11,-1.87,2.116095543
-0.28,9.22,-4.41,2.131721497
-1.45,9.29,-1.44,2.178599834
-2.96,11.96,-2.4,2.209861279
0.39,8.84,-2.47,2.241106272
-2.15,7.78,-5.54,2.256733894
-4.86,11.32,-3.75,2.303613186
0.7,11.1,-2.64,2.330340862
-0.23,8.23,-12.14,2.3772223
-0.42,5.91,3.91,2.392896891
-9.47,10.67,-3.8,2.424141884
0.38,9.68,-6.5,2.455389977
-3.65,8.73,-4.16,2.48666811
-8.58,7.95,-2.99,2.517900944
-8.43,7.01,-2.07,2.549149752
-4.53,4.92,-1.2,2.580403328
-4.27,8.4,-2.43,2.611620426
-6.42,8.82,-5.18,2.642918587
-5.96,6.98,-7.95,2.674126625
-8.32,3.32,-6.21,2.705416679
-8.57,4.95,3.11,2.73666954
-8.43,2.78,-0.69,2.7679286
-9.02,3.49,-1.34,2.814803362
-7.17,3.94,-0.98,2.846021414
-7.7,4.2,0.04,2.877282381
-9.46,2.75,2.45,2.892972708
-7.79,4.63,1.28,2.924189806
-7.79,3.76,1.01,2.955442667
-8.39,3.67,1.15,2.986696959
-9.92,3.41,1.74,3.017949343
-9.01,3.71,-1.26,3.049203396
-10.62,1.75,-2.05,3.080419779
-10.74,2.85,1.83,3.111674547
-9.13,3,2.61,3.142928839
-8.38,2.09,1.39,3.174179554
-9.74,1.3,2,3.205470324
-9.32,2.11,4,3.236727953
-8.86,2.05,3.22,3.267939568
-10.66,0.9,1.91,3.299194574
-10.73,-0.31,0.75,3.325417757
-10.44,0.33,0.88,3.356709003
-10.26,0.38,2.4,3.403553724
-8.38,1.86,4.55,3.46609354
-8.23,0.08,4.05,3.497311115
-2.85,9.58,-3.19,0.328301191
-2.62,9.59,-2.88,0.35928154
-2.38,9.6,-2.8,0.390497208
-2.46,9.9,-3.06,0.421753645
-1.77,9.26,-3.02,0.468625784
-0.49,8.81,-2.13,0.499880314
-0.07,8.79,-1.25,0.531133413
-0.67,8.56,-2.13,0.562420607
-0.35,8.83,-3.5,0.593675613
0.35,8.56,-2.68,0.62493062
-0.19,7.02,-2.58,0.656183243
0.59,5.87,-2.62,0.703026533
1.14,5.8,-1.14,0.734278679
0.25,6,-1.05,0.765572309
0.62,7.82,-2.22,0.781160116
-0.37,8.08,-2.35,0.812446833
-0.26,8.12,-3.61,0.843703032
-0.26,9.04,-2.38,0.874953985
0.39,8.55,-1.05,0.906172037
0.2,8.69,-1.99,0.937423706
1.04,8.94,-2.15,0.979212761
2.01,8.43,-0.69,1.010501146
1.49,9.42,-1.24,1.041754723
1,9.26,-1.81,1.05734396
1.67,8.8,-0.68,1.088599205
3.07,11.41,-0.27,1.119890928
2.96,11.54,0.3,1.151120424
3.54,9.96,-0.63,1.182398081
2.83,10.11,-1.77,1.21361208
2.14,11.75,0.13,1.244914532
2.36,11.74,1.01,1.276154995
3.17,11.67,0.54,1.307373047
1.21,12.37,0.95,1.369879007
2.79,11.94,0.02,1.385545492
3.09,12.46,4.72,1.416758299
2.78,13.07,3.81,1.448047876
1.26,10.91,3.03,1.479264021
1.08,10.89,1.22,1.526143074
0.72,10.91,-0.56,1.557430983
-0.3,8.53,1.09,1.588651419
0.49,9.28,-2.08,1.619943619
4.68,12.3,-2.21,1.651156664
5.76,11.57,0.62,1.682443619
0.39,11.76,2.07,1.698078871
0.3,12.26,1.41,1.729326248
-1.01,12.87,2.5,1.760601044
0.68,14.64,-0.94,1.791797876
4.25,14.06,-5.93,1.807424545
-0.33,9.61,-1.6,1.838677645
-2.5,10.63,1.24,1.869930029
-0.29,10.92,-2.4,1.901182652
0.3,10.71,-1.78,1.932455063
-0.21,10.11,-0.07,1.95858407
-1.1,9.72,-1.93,1.989875555
-0.29,10.95,-3.57,2.0211308
-0.12,9.52,-1.2,2.052344561
0.01,10.76,-1.93,2.083603144
-0.84,9.79,-3.12,2.11488843
-1.01,11.27,-2.65,2.146107674
-0.99,9.08,-2.53,2.177359104
-0.58,9.66,-3.86,2.20861125
-2.88,10.85,-3.79,2.239864588
1.89,7.99,-4.22,2.271161318
-1.72,9.53,-4.02,2.302371025
-1.09,9.01,-4.82,2.333660126
-0.61,12.28,-3.83,2.364880323
-4.39,10.8,-4.42,2.396133184
0.01,8.29,-4.37,2.427421093
-1.05,10.61,-3.9,2.458677053
-4.25,10.91,-4.87,2.505518913
-3.97,7.17,-6.07,2.536771059
-2.69,7.09,-6.46,2.568029642
-5.9,7.94,-1.64,2.599321127
-5.08,8.9,-1.41,2.630567789
-5.92,8.08,-3.31,2.661829233
-6.25,6.8,-2.9,2.693073511
-7.95,5.95,-2.72,2.72429204
-8.4,6.03,-2.98,2.755543947
-9.15,5.3,-1.97,2.786800385
-9.21,0.26,-4.25,2.818054199
-11.69,0.76,0.98,2.849309921
-10.94,3.47,1.35,2.880593777
-10.25,6.01,-7.24,2.911851406
-10.8,3.48,-10.03,2.976485014
-6.5,4.3,-1.69,3.007706881
-5.47,0.56,-2.68,3.038997173
-3.13,-0.87,5.12,3.070249319
-7.36,3.07,7.78,3.085879326
-9.03,3.95,-6.25,3.117093325
-10.4,1.38,-7.02,3.148346424
-5.13,4.63,5.37,3.179599524
-3.7,2.49,8.82,3.210891724
-12.01,3.77,11.8,3.226479769
-14.43,6.44,2.5,3.273398161
-8.41,5.96,3.25,3.304649353
-7.45,1.86,4.83,3.335904121
-7.53,2.2,4.84,3.351546049
-7.98,3.28,4.41,3.382749319
-8.25,3.19,3.95,3.413999319
-9.15,1.74,5.12,3.44525218
-2.37,9.43,-3.34,0.343815327
-2.48,9.33,-3.46,0.375032663
-2.42,9.37,-3.63,0.406286478
-2.03,9.41,-3.56,0.453161478
-1.37,8.78,-3.61,0.484458208
-1.02,8.33,-2.94,0.515669107
-0.88,8.51,-3.39,0.546958208
-0.44,8.47,-3.83,0.578211784
-0.25,8.5,-3.58,0.609427929
-0.33,8.29,-3.49,0.636906147
-0.37,7.73,-3.13,0.683792353
0.21,6.67,-2.67,0.715040207
0.46,6.69,-2.6,0.730666399
0.6,6.98,-3.09,0.76191926
0.95,7.74,-3.49,0.793172598
0.87,8.27,-2.98,0.840054989
0.52,8.35,-3.07,0.855679512
0.03,8.32,-2.7,0.886969566
-0.08,7.95,-2.27,0.918314219
-0.11,8.43,-2.37,0.965080261
0.15,8.96,-1.88,0.980692863
0.72,8.99,-1.37,1.027572393
0.43,8.6,-1.44,1.043200254
0.64,9.27,-1.74,1.074453115
1.74,9.36,-2.27,1.105706215
1.44,8.21,-0.94,1.136959791
1.17,7.63,-1.18,1.168251753
2.65,10.48,0.61,1.199466944
4.02,8.56,-0.02,1.230719566
2.63,10.01,-1.61,1.261972666
0.92,10.95,-2.77,1.293227196
0.81,11.83,-1.27,1.32447958
2.06,12.81,0.41,1.355732203
2.86,12.97,1.97,1.386986256
2.09,11.65,2.05,1.418240547
0.79,11.34,1.89,1.449491978
1.79,13.23,2.03,1.4651196
0.8,11.34,0.96,1.51199913
-0.62,10.59,-0.49,1.558878899
-0.63,9.9,-5.52,1.590132713
3.84,15.01,-0.99,1.632033348
1.26,10.99,-3.19,1.647661686
-5.78,10.32,-1.19,1.678913355
-0.87,15.66,0.63,1.71016717
0.16,13.5,0.07,1.741456747
1.98,13.78,-0.99,1.757047892
-1.42,10.34,-1.23,1.788340092
-0.32,12.06,-1.28,1.819595098
0.56,9.49,-0.76,1.850847721
-0.77,9.24,-2.45,1.882099152
-2.48,10.44,-0.66,1.913313627
0.5,10.23,-2.21,1.944566965
0.18,10.33,-0.63,1.991482735
0,9.73,-3.13,2.007111788
-1.58,9.44,-0.55,2.038362741
-1.02,10.71,-1.68,2.085242987
0.91,9.02,-7.12,2.100893259
-1.77,10.39,-4.51,2.1477561
-1.66,11.12,-2.18,2.163340569
2.51,8.79,-0.79,2.194622278
-1.69,8.78,-6.55,2.225846767
-1.53,11.61,-1,2.272762537
-2.85,11.01,-6.58,2.303980589
-4.28,5.74,-6.58,2.319606781
4.27,8.33,1.46,2.366488695
-3.8,10.49,-7.81,2.382113695
-0.69,10.44,-9.23,2.428993225
-0.71,8.39,-11.1,2.460246086
-3.03,6.06,-7.17,2.49150157
-4.2,5.62,-5.47,2.522753954
-3.54,7,-6.24,2.554041862
-5.5,6.89,-8.85,2.585263491
-6.07,7.06,-4.55,2.623699903
-5.95,5.03,-5.94,2.648384809
-6.14,4.73,-7.96,2.679634094
-5.57,4.42,-9.87,2.710887432
-6.44,4.91,-9.75,2.742141008
-6.5,4.03,-5.29,2.773430824
-5.33,2.97,-1.75,2.804683208
-5.82,0.7,-2.86,2.835900545
-7.24,1.89,3.1,2.867154837
-6.15,4.13,3.16,2.914052248
-7.64,2.12,-0.54,2.929665327
-9.58,0.3,-1.48,2.960914373
-9.84,0.84,2.85,2.992166996
-8.02,1.4,3.19,3.023455858
-8.06,-0.2,1.16,3.054674149
-10.23,-1.48,3.08,3.085934162
-8.43,0.26,3.78,3.117180347
-7.68,-0.11,3.12,3.148434162
-10.63,-0.72,3.41,3.179728746
-10.72,0.51,2.59,3.210940838
-12.37,1.22,2.47,3.242194176
-15.33,1.49,1.1,3.273447275
-13.08,0.85,1.2,3.304700375
-8.88,0.25,2.36,3.335990191
-7.78,0.24,3.23,3.367269754
-7.68,0.85,3.93,3.39846015
-8.91,0.49,3,3.429713011
-11.11,-0.49,1.73,3.460966825
-1.78,8.96,-3.03,0.34071064
-1.32,8.84,-3.08,0.371911049
-0.82,9.07,-2.74,0.402877092
-0.74,9.34,-2.61,0.465372324
-0.79,9.22,-3.11,0.481039524
-0.56,8.54,-3.42,0.5122962
-0.59,8.35,-2.9,0.543503046
-0.57,7.59,-2.35,0.590422153
-0.21,7.38,-2.06,0.621672869
0.01,7.23,-1.93,0.652888298
0.1,7.27,-2.64,0.68414259
0.49,7.73,-2.77,0.715434074
-0.41,7.56,-2.59,0.74669075
-0.39,7.93,-2.87,0.777904272
0.47,7.61,-2.41,0.793532848
-0.46,8.13,-2.61,0.824817896
-0.54,8.45,-2.91,0.871662617
0.5,7.89,-1.57,0.887288094
0.74,8.28,-0.68,0.918544054
1.23,9.78,-1.34,0.949794769
0.86,8.38,-2.61,0.981084585
0.81,7.56,-0.02,1.012303114
2.11,9.38,-0.08,1.043591261
1.62,10.25,-0.74,1.074844122
1.06,9.03,-0.24,1.1061306
1.81,10.28,0.43,1.137350798
-0.11,11.24,-1.31,1.168604136
1.51,11.33,-1.34,1.19982338
3.33,12.78,1.33,1.243401766
3.21,14.25,2.85,1.259030342
2.52,11.71,2.45,1.305942774
4.04,12.06,1.51,1.321539402
2.93,12.33,2.83,1.352788687
1.36,11.08,1.84,1.384082556
2.02,12.48,0.9,1.415295601
0.61,10.81,1.83,1.446619272
1.37,8.42,-1.93,1.524683475
1.43,10.84,-3.21,1.571563244
3.74,9.27,-2.9,1.602817059
3.53,13.85,-1.07,1.63410759
0.95,13.38,1.76,1.665321589
-0.14,11.61,4.04,1.680949688
0.26,14.08,2.48,1.712205172
3.26,14.93,-4.49,1.743494272
0.02,10.65,-5,1.774745464
-2.32,11.86,-0.3,1.790336609
-0.11,9.21,-1.27,1.821624994
-1.6,11.22,-2.22,1.852878332
-1.91,9.94,-1.1,1.884096622
-0.56,10.21,-1.51,1.899721861
-1.75,10.26,-0.91,1.930978775
-0.17,9.46,-4.21,1.962273359
-0.74,10.19,-1.45,1.993520737
0.59,10.04,-5.48,2.024773121
-0.67,9.79,-4.25,2.055989742
-2,10.97,-2.21,2.087245941
-1.09,8.7,-2.53,2.134121656
-2.36,7.99,-3.65,2.165376425
-5.31,10.82,-7.6,2.181011677
-2.1,10.13,-2.93,2.23845315
-2.67,8.6,-2.54,2.259214163
-5.95,9.24,-5.14,2.290466785
-6.32,8.37,-3.74,2.321681738
-5.3,5.95,-0.84,2.337327957
-5.83,5.56,-0.51,2.368595839
-6.54,6.61,-3.47,2.399852514
-8.43,6.37,-3.05,2.431102276
-9.62,5.29,-0.84,2.462323666
-9.1,3.72,0.47,2.49361825
-8.29,3.69,0.12,2.52483058
-8.32,3.12,-3.58,2.556120634
-8.08,2.64,-2.95,2.587370872
-9.84,1.45,-1.26,2.618589878
-8.23,0.48,0.84,2.649878263
-8.27,2.81,0,2.681095123
-9.43,3.14,1.95,2.712353706
-10.39,1.12,1.5,2.743640661
-10.67,1.6,9.15,2.774857044
-9.41,3.04,0.54,2.80610919
-10.09,2.12,-1.22,2.837397337
-9.22,2.64,1.55,2.86861515
-9.15,2.2,1.75,2.899905443
-9.07,1.73,1.16,2.931121349
-9.15,1.74,0.31,2.962392569
-9.78,0.87,1.72,2.993629694
-10.98,-0.68,3.55,3.024918079
-11.45,-0.27,5.29,3.056136131
-9.93,0.75,4.24,3.087389469
-8.97,1.22,3.73,3.118641138
-9.9,0.48,2.11,3.149896145
-9.82,1.42,2.51,3.181186438
-9.08,1.29,4.13,3.21240449
-9.07,1.61,5.04,3.240339279
-8.68,1.57,4.67,3.271631479
-8.8,0.85,4.57,3.302883148
-8.51,0.92,4.52,3.334100246
-8.75,1.11,3.35,3.365355015
-8.45,0.67,3.36,3.412233829
-8.76,1.79,4.71,3.443488359
-9.48,1.76,4.35,3.474778891
-2.6,9.36,-3.1,0.327978373
-2.55,9.28,-3.28,0.343855858
-2.45,9.4,-3.14,0.374865532
-2.34,9.1,-2.91,0.40610528
-2.13,9.45,-3.09,0.468651056
-1.97,9.07,-3.35,0.515519857
-1.46,8.52,-3.36,0.531155109
-0.83,8.34,-2.6,0.562371254
-0.79,8.49,-2.75,0.593660831
