		Ax		Ay		Az
3.7013938426971436		-10.01		2.22		0.76
3.7326159477233887		-7.23		2.42		3.36
3.7639050483703613		-8.15		2.67		3.67
3.795161247253418		-9.83		2.76		4.90
3.8107519149780273		-10.55		2.22		3.28
3.8420164585113525		-10.17		1.87		1.44
3.873255968093872		-8.84		2.26		1.77
3.9045093059539795		-8.37		2.57		3.24
3.920173406600952		-9.53		2.44		2.74
3.951420783996582		-10.04		2.90		2.37
3.982680320739746		-9.34		2.93		3.00
4.018570184707642		-8.71		2.95		3.72
