		Ax		Ay		Az
2.131387233734131		-0.26		9.99		-2.52
2.162640333175659		-3.51		9.02		-4.87
2.1938934326171875		-1.17		9.61		-8.99
2.2251477241516113		-1.03		10.08		-1.48
2.2720274925231934		-6.13		9.08		-3.23
2.3032798767089844		-3.66		8.55		-4.33
2.334534168243408		-3.29		7.24		-4.81
2.3657875061035156		-4.12		7.86		-3.22
2.3970401287078857		-5.39		8.36		-2.68
2.4282941818237305		-4.60		8.35		-4.77
2.454535722732544		-5.34		7.87		-5.45
2.485830307006836		-5.49		7.42		-7.61
2.517043113708496		-5.04		6.85		-4.55
2.548335313796997		-7.24		6.79		-4.58
2.579549789428711		-6.87		6.66		-6.08
2.610842704772949		-6.95		6.29		-5.52
2.642094850540161		-7.60		5.77		-2.13
2.6734557151794434		-7.66		5.49		-3.07
2.7045633792877197		-8.33		5.20		-5.50
2.735816717147827		-7.16		3.07		-3.56
2.767069101333618		-7.72		3.47		1.76
2.7983224391937256		-8.41		3.05		0.68
2.829576015472412		-7.07		4.08		3.67
2.8608312606811523		-9.80		2.62		1.53
2.892082929611206		-9.20		3.15		-0.99
2.9233875274658203		-7.72		1.65		2.78
2.9545905590057373		-7.94		0.72		5.72
2.985842704772949		-10.24		-0.15		2.65
3.0170986652374268		-12.66		1.03		-4.58
3.0796031951904297		-10.42		0.61		-0.69
3.0952296257019043		-8.52		1.96		4.20
3.126518964767456		-8.54		1.80		6.46
3.15773606300354		-9.04		2.07		3.66
3.173417091369629		-11.25		0.80		0.88
3.204616069793701		-10.88		-0.48		1.42
3.2358691692352295		-9.67		0.60		3.28
3.267122507095337		-8.34		2.09		4.69
3.2983758449554443		-9.97		1.38		3.82
3.3296291828155518		-10.25		0.45		3.07
3.360882043838501		-8.61		1.47		3.13
3.3921360969543457		-9.58		0.98		2.45
3.423388719558716		-10.40		0.53		2.20
3.4500601291656494		-10.07		0.42		1.85
3.5125677585601807		-9.70		0.24		1.14
3.528196334838867		-9.96		-0.20		0.55
3.559485912322998		-9.74		-0.45		0.44
3.5907466411590576		-10.06		-0.43		-0.24
3.6219539642333984		-10.09		-0.09		-0.53
3.6532065868377686		-10.11		-0.22		-1.04
3.700087308883667		-9.96		-0.10		-0.35
3.731339693069458		-9.77		-0.30		-0.03
3.7626302242279053		-10.01		-0.19		-0.13
3.7938482761383057		-10.10		-0.01		0.18
3.8094756603240967		-10.02		0.08		0.50
3.840726375579834		-10.07		0.09		0.67
3.8719961643218994		-10.09		0.15		0.66
3.9032390117645264		-9.95		0.21		0.67
3.9344866275787354		-9.94		0.08		0.49
3.9657399654388428		-10.00		0.04		0.35
3.997032880783081		-10.04		0.10		0.44
4.02824592590332		-9.78		0.11		0.34
4.059499502182007		-9.77		0.39		0.33
4.090876340866089		-10.19		-0.08		0.82
4.122015714645386		-10.17		-0.21		0.70
4.1533026695251465		-9.98		0.05		0.63
4.184513092041016		-9.88		0.23		0.70
4.215766668319702		-9.90		0.40		0.78
4.2470197677612305		-9.98		0.39		0.74
4.278309106826782		-10.08		0.08		0.85
4.309525966644287		-10.12		-0.02		0.69
