		Ax		Ay		Az
2.521763801574707		-7.09		7.13		-2.53
2.5529773235321045		-6.97		5.08		0.48
2.584230899810791		-8.51		6.94		-2.02
2.615525722503662		-7.50		6.53		-3.45
2.6467835903167725		-7.99		5.47		-1.39
2.6779918670654297		-9.63		5.36		0.19
2.6936604976654053		-9.42		5.34		-1.28
2.7248711585998535		-8.57		4.83		-2.33
2.7717514038085938		-8.12		5.13		-0.65
2.8030447959899902		-8.47		4.21		-0.28
2.8342952728271484		-9.15		4.22		-1.62
2.865510940551758		-7.96		5.00		0.83
2.896803140640259		-8.60		3.15		1.55
2.92801833152771		-8.45		4.86		0.52
2.954355239868164		-7.70		3.70		0.96
2.9856112003326416		-7.35		2.77		2.18
3.0168802738189697		-7.78		2.69		2.25
3.0481162071228027		-9.40		2.79		3.82
3.0794074535369873		-9.11		2.01		3.40
3.1106393337249756		-9.11		1.32		4.54
3.1419246196746826		-10.10		0.91		4.40
3.1731314659118652		-10.58		0.49		7.36
3.1887567043304443		-9.12		1.81		5.22
3.235640525817871		-6.77		2.26		2.90
3.2512621879577637		-7.48		2.94		3.79
3.298208236694336		-9.12		1.96		5.90
3.313770055770874		-9.76		2.71		7.96
3.360652446746826		-9.32		1.66		5.46
3.376276969909668		-8.87		1.93		2.64
3.407543182373047		-8.51		2.42		3.52
3.438784599304199		-7.95		2.21		5.01
3.485663890838623		-8.35		1.59		4.67
3.5013298988342285		-9.04		1.25		3.45
3.5481784343719482		-9.31		1.35		3.74
3.5951225757598877		-9.30		1.44		4.13
3.6263418197631836		-9.03		1.80		3.94
3.6575944423675537		-8.84		2.00		4.08
3.673182249069214		-8.66		2.21		4.21
3.704437494277954		-8.86		1.97		4.29
3.7357258796691895		-8.97		1.74		4.09
3.766941785812378		-9.08		1.54		3.93
3.782569646835327		-9.18		1.54		3.80
3.8138537406921387		-9.09		1.70		3.54
3.8451128005981445		-8.98		1.72		3.46
3.8763644695281982		-9.13		1.50		3.50
3.9076194763183594		-9.19		1.48		3.64
3.9388344287872314		-9.24		1.41		3.41
3.965057611465454		-9.30		1.34		3.44
3.9963507652282715		-9.26		1.44		3.40
4.043234586715698		-9.21		1.49		3.31
4.074484586715698		-9.18		1.53		3.43
4.105699062347412		-9.23		1.51		3.39
4.136950969696045		-9.20		1.54		3.49
