		Ax		Ay		Az
1.60099196434021		0.15		12.01		0.33
1.6165592670440674		0.18		13.62		1.34
1.6478159427642822		0.21		12.22		3.47
1.679107904434204		1.35		11.37		0.18
1.7103567123413086		1.02		12.82		-0.76
1.7259502410888672		-0.40		10.71		1.46
1.7572360038757324		0.01		10.65		-0.13
1.7884521484375		0.91		9.60		-4.78
1.8197071552276611		5.02		8.19		-8.25
1.8509612083435059		5.12		17.09		4.55
1.8665986061096191		0.37		10.23		-1.06
1.8978395462036133		0.68		15.26		1.26
1.9290919303894043		5.12		19.38		-1.40
1.9603824615478516		-1.38		8.96		-5.86
1.9916024208068848		1.59		12.47		-0.30
2.007225513458252		0.64		9.66		-2.05
2.054105520248413		-0.40		10.64		-2.03
2.085360527038574		-0.91		9.37		-1.57
2.1166598796844482		-0.58		9.59		-1.69
2.14787220954895		2.18		9.90		-4.52
2.184908390045166		-1.26		9.38		-2.35
2.206068515777588		-3.55		10.40		-0.73
2.2373178005218506		2.02		9.76		-5.33
2.2685353755950928		1.24		9.95		-4.10
2.2997920513153076		-0.69		9.60		-4.19
2.331042766571045		2.24		13.06		-2.01
2.3622961044311523		-3.33		9.19		-4.26
2.424833059310913		-3.14		10.11		-2.67
2.4560556411743164		-3.12		9.94		-3.86
2.4716804027557373		-1.17		9.27		-8.11
2.5029361248016357		-1.38		10.66		-1.38
2.5341885089874268		-0.61		6.44		0.24
2.565441846847534		-6.25		9.21		-6.89
2.596698045730591		-5.29		9.77		-2.90
2.612372875213623		-3.88		4.98		-1.44
2.6436126232147217		-6.63		6.99		-5.60
2.674863338470459		-6.56		7.56		-7.11
2.706130266189575		-7.04		7.57		-6.04
2.752960205078125		-6.01		5.66		-2.50
2.7685863971710205		-6.70		5.35		-3.62
2.7999491691589355		-6.17		3.85		-9.68
2.8467938899993896		-7.54		2.66		-5.70
2.8841583728790283		-8.97		4.02		6.27
2.907993793487549		-8.74		5.06		3.58
2.939483880996704		-9.57		3.09		-0.73
2.970773696899414		-9.83		1.88		1.56
2.9864025115966797		-9.65		2.31		5.18
3.017653703689575		-6.85		-0.39		2.72
3.064558744430542		-4.52		-0.28		2.28
3.0957517623901367		-6.81		0.51		2.57
3.1113779544830322		-7.39		1.33		3.37
3.1582694053649902		-11.44		5.96		3.24
3.1848642826080322		-15.16		6.86		1.06
3.2161219120025635		-11.82		1.46		4.39
3.247375249862671		-9.35		2.32		6.17
3.278663396835327		-8.09		2.15		4.21
3.3098771572113037		-8.63		2.16		2.29
3.3411688804626465		-9.98		1.17		1.94
3.3723843097686768		-10.93		-0.32		1.53
3.419301748275757		-10.49		-0.71		0.88
3.4505538940429688		-9.27		0.16		0.27
3.48177170753479		-9.03		0.50		1.18
3.497411012649536		-9.19		-0.14		1.56
3.528651475906372		-9.25		-0.12		2.10
3.559903860092163		-9.86		0.35		2.26
3.591195583343506		-10.24		0.91		1.88
3.6067841053009033		-10.28		1.01		1.92
3.6380743980407715		-9.81		1.31		2.23
3.684919834136963		-9.47		1.26		2.78
3.7162094116210938		-9.41		1.34		2.85
3.747426748275757		-9.31		1.18		2.82
3.7787177562713623		-9.44		1.40		2.77
3.8099305629730225		-9.56		1.14		2.56
3.841184139251709		-9.57		1.15		2.33
3.8568124771118164		-9.72		0.91		2.20
3.888063669204712		-9.69		1.02		2.38
3.9193193912506104		-9.53		1.20		2.94
3.9506096839904785		-9.59		1.09		3.03
3.9818243980407715		-9.60		1.14		2.37
4.013077735900879		-9.83		0.67		1.77
4.044373035430908		-9.84		0.65		1.52
4.0755839347839355		-9.90		0.57		1.19
4.1224634647369385		-9.89		0.33		0.93
4.1537182331085205		-9.86		0.30		1.19
4.1868979930877686		-9.71		0.53		1.44
4.2116968631744385		-9.73		0.98		2.09
4.227291107177734		-9.97		0.74		2.02
4.258544683456421		-10.02		0.36		1.36
4.289797782897949		-9.83		0.44		1.19
4.321050643920898		-9.86		0.30		1.01
4.352303504943848		-9.92		0.39		1.04
4.383593559265137		-9.94		0.32		1.19
4.414810657501221		-9.89		0.37		1.15
4.446080207824707		-9.87		0.42		1.42
4.477316856384277		-9.74		0.88		1.47
