		Ax		Ay		Az
0.0		-2.02		9.37		-3.83
0.03145909309387207		-2.10		9.28		-4.03
0.0628213882446289		-2.03		9.20		-3.99
0.09394383430480957		-1.99		9.16		-3.83
0.14063715934753418		-2.02		9.07		-3.83
0.15627646446228027		-2.05		9.12		-3.91
0.18755245208740234		-2.07		9.14		-4.02
0.21921944618225098		-2.17		9.23		-4.03
0.2500190734863281		-2.19		9.25		-4.00
0.2659108638763428		-2.24		9.24		-3.97
0.29711270332336426		-2.16		9.36		-3.99
0.32836246490478516		-2.23		9.21		-3.88
0.3718571662902832		-2.16		9.35		-3.84
0.40311169624328613		-2.08		9.36		-3.90
0.4499526023864746		-2.00		9.53		-4.04
0.48124217987060547		-1.74		9.80		-3.91
0.5281012058258057		-1.64		9.21		-3.76
0.5437116622924805		-1.24		8.49		-3.52
0.5750024318695068		-0.15		8.47		-3.19
0.6062183380126953		0.83		8.98		-2.78
0.637516975402832		1.15		9.01		-2.78
0.6687281131744385		1.25		8.96		-3.43
0.7000148296356201		0.84		8.34		-3.46
0.7312314510345459		0.12		7.21		-2.96
0.7624855041503906		0.56		6.17		-2.17
0.7937755584716797		0.60		5.65		-1.60
0.8249919414520264		0.77		6.44		-2.25
0.8562445640563965		0.62		7.93		-3.35
0.8875353336334229		-0.02		8.27		-3.35
0.918787956237793		0.19		8.13		-3.55
0.9500448703765869		0.66		8.44		-2.89
0.9968864917755127		0.75		8.09		-2.69
1.0281391143798828		0.88		7.99		-2.21
1.0594067573547363		1.53		7.87		-2.43
1.0750536918640137		0.64		9.28		-1.87
1.1062722206115723		1.24		10.09		-2.79
1.1375677585601807		1.80		9.57		-1.88
1.1688220500946045		1.70		8.30		-1.42
1.184446096420288		1.64		9.40		-0.78
1.2156574726104736		1.27		9.96		-0.68
1.2469115257263184		2.46		10.62		-1.22
1.2782163619995117		2.21		9.66		0.89
1.3094563484191895		1.23		10.59		-0.96
1.3507661819458008		0.83		11.95		-0.75
1.3696441650390625		0.92		11.47		0.40
1.4008677005767822		-0.41		10.46		0.67
1.4321131706237793		-0.21		11.52		0.15
1.4634087085723877		0.84		12.77		3.00
1.5571277141571045		0.36		13.42		4.25
1.5883779525756836		0.81		13.26		2.93
1.6196694374084473		-1.05		7.32		-4.76
1.6509230136871338		1.33		11.76		-1.25
1.6665472984313965		10.06		10.04		-2.91
1.6977653503417969		7.19		11.33		-6.29
1.7290537357330322		-2.19		14.43		0.01
1.7602694034576416		2.28		18.51		8.46
1.7758979797363281		-1.56		14.07		-4.31
1.8071515560150146		1.11		11.95		-5.65
1.8384459018707275		0.68		10.00		0.27
1.8696568012237549		-0.61		10.77		-3.11
1.9165375232696533		0.22		10.49		-2.30
1.9321625232696533		-2.40		10.05		-0.37
1.9634578227996826		0.51		8.64		-3.27
1.9947073459625244		-0.82		10.75		-2.43
2.0259220600128174		0.51		10.18		-3.02
2.057175397872925		0.93		9.15		-4.24
2.072831153869629		0.97		9.54		-3.55
2.104055404663086		-1.05		9.31		-4.11
2.1353514194488525		-2.17		10.28		-2.10
2.1666018962860107		0.91		9.60		-4.33
2.1978538036346436		-1.94		9.64		-4.22
2.2291061878204346		-0.93		10.11		-2.78
2.275951623916626		1.26		8.59		-4.58
2.307201862335205		-2.01		10.35		-5.41
2.32287859916687		-1.41		10.51		-3.02
2.363802671432495		-5.03		9.65		-3.30
2.3805668354034424		-3.04		9.70		-1.71
2.41182017326355		-6.13		9.91		-2.17
2.443073272705078		-0.93		8.66		-5.61
2.474329710006714		-2.85		8.67		-5.67
2.505584239959717		-7.27		8.99		-4.25
2.552499294281006		-6.06		9.22		-0.64
2.583750009536743		-5.63		7.95		-2.91
2.6150400638580322		-6.07		6.73		-4.54
2.646259307861328		-6.66		6.95		-4.60
2.6774730682373047		-6.60		6.33		-6.40
2.7087268829345703		-6.40		5.53		-4.27
2.7399823665618896		-6.98		5.64		-1.83
2.7712364196777344		-7.80		5.99		-2.17
2.80248761177063		-8.53		4.95		-3.19
2.833778142929077		-8.89		4.21		-0.76
2.865032196044922		-8.41		4.33		1.69
2.89628267288208		-8.64		3.83		-2.37
