		Ax		Ay		Az
0.01303243637084961		-2.26		9.21		-3.61
0.03246808052062988		-2.32		9.17		-3.71
0.0633089542388916		-2.28		9.25		-3.79
0.07927322387695312		-2.27		9.34		-3.81
0.12584233283996582		-2.36		9.28		-3.86
0.14151215553283691		-2.31		9.23		-3.74
0.18834853172302246		-2.33		9.17		-3.63
0.2039499282836914		-2.32		9.26		-3.63
0.2351999282836914		-2.35		9.32		-3.63
0.2664833068847656		-2.38		9.36		-3.69
0.29773926734924316		-2.30		9.47		-3.75
0.3289632797241211		-2.25		9.48		-3.70
0.3602149486541748		-2.22		9.31		-3.66
0.4070909023284912		-1.99		9.54		-3.77
0.438385009765625		-1.64		9.04		-3.79
0.46962785720825195		-1.26		8.39		-3.70
0.5164778232574463		-0.55		8.42		-3.07
0.5321061611175537		-0.13		8.87		-3.09
0.5633571147918701		0.02		8.64		-4.00
0.5946099758148193		0.17		8.14		-3.57
0.6258633136749268		0.02		7.71		-2.88
0.6571550369262695		0.67		7.47		-1.92
0.6883728504180908		0.22		6.31		-1.72
0.7196576595306396		-0.01		5.98		-1.64
0.7508764266967773		0.84		6.18		-1.45
0.7821555137634277		1.14		7.27		-1.92
0.8446366786956787		0.87		8.27		-3.66
0.8602635860443115		0.12		8.51		-2.69
0.8868155479431152		0.61		7.85		-2.33
0.9180724620819092		-0.19		8.09		-1.65
0.9493505954742432		0.07		9.25		-2.82
0.9805765151977539		1.04		10.01		-3.17
1.0118298530578613		0.88		8.84		-1.64
1.0430831909179688		0.71		9.37		-1.27
1.0743739604949951		1.32		10.63		-2.09
1.0899701118469238		1.30		8.57		-1.35
1.1212184429168701		1.54		8.90		-1.82
1.1525061130523682		1.62		9.27		-1.91
1.1837241649627686		2.45		10.50		-1.81
1.2149772644042969		2.17		10.88		-1.02
1.2462315559387207		2.93		13.10		-0.08
1.2775204181671143		2.56		11.49		0.88
1.3087756633758545		3.50		11.75		1.23
1.339996099472046		3.86		11.72		-1.42
1.3712453842163086		4.28		12.60		2.82
1.4025404453277588		2.24		12.85		5.00
1.4337506294250488		1.58		11.81		1.85
1.4806313514709473		-1.31		10.11		0.42
1.5431475639343262		-2.09		8.30		-4.23
1.5900368690490723		1.58		10.65		-5.04
1.6213059425354004		9.85		13.40		-4.07
1.6525309085845947		4.59		9.66		-7.03
1.683779239654541		-0.70		14.63		5.55
1.6994059085845947		-1.01		14.97		4.53
1.7306947708129883		1.04		14.98		-1.02
1.7619104385375977		1.79		11.07		-1.76
1.793163537979126		2.11		10.38		-2.71
1.808788537979126		-2.52		10.77		0.57
1.8400440216064453		0.74		10.38		-3.28
1.876746416091919		-2.27		9.40		-0.64
1.897423505783081		-1.90		9.87		-1.51
1.9286746978759766		-0.77		9.23		0.60
1.9599645137786865		-3.12		11.25		-4.93
1.9755678176879883		-1.93		8.68		-1.55
2.0068109035491943		-2.57		9.97		-4.20
2.0380642414093018		1.11		8.84		-3.93
2.069352626800537		-2.03		10.79		-3.88
2.116227626800537		-4.16		11.14		-6.56
2.14748477935791		1.41		8.19		0.69
2.178701162338257		-5.65		8.60		-4.43
2.194329023361206		-8.61		8.97		-0.97
2.2412474155426025		-4.18		7.95		0.02
2.256836414337158		-4.88		9.33		-5.67
2.2881240844726562		-5.38		9.07		-3.50
2.3193793296813965		-7.02		6.83		-0.90
2.3505964279174805		-6.76		5.59		-1.78
2.3818483352661133		-6.64		6.48		-5.43
2.413102149963379		-7.96		5.92		-3.95
2.4443540573120117		-9.30		5.20		-0.38
2.47562313079834		-9.04		3.48		0.25
2.506901264190674		-9.13		2.83		-0.97
2.538116693496704		-10.12		2.80		-1.97
2.5693705081939697		-10.12		1.82		0.68
2.6006581783294678		-8.67		1.54		1.47
2.631915330886841		-7.64		1.92		-0.11
2.6631650924682617		-2.81		2.23		3.85
2.69441819190979		-9.38		-2.13		6.27
2.725635290145874		-13.63		2.10		-2.07
2.7568886280059814		-11.98		2.17		-6.04
2.788141965866089		-8.33		-0.31		1.90
2.819431781768799		-12.45		2.22		11.56
2.8506829738616943		-8.44		2.92		4.32
2.888718605041504		-8.83		1.24		2.45
2.909496307373047		-10.91		-1.96		-0.51
2.940715789794922		-9.52		0.39		0.60
2.9720077514648438		-8.97		2.02		1.62
3.0032525062561035		-9.94		0.18		2.38
3.034510374069214		-9.63		0.07		1.25
3.0657601356506348		-9.66		1.79		4.32
3.0970218181610107		-9.64		2.04		4.48
3.128265857696533		-9.58		1.23		4.77
3.1595287322998047		-9.27		0.63		3.91
3.1907384395599365		-9.29		0.72		2.79
3.222036600112915		-9.54		0.76		2.06
3.253243923187256		-9.88		1.02		1.53
3.2845351696014404		-10.08		0.78		1.82
3.3157505989074707		-9.61		0.89		2.30
3.3470053672790527		-9.44		0.89		2.77
3.393886089324951		-9.37		0.86		3.20
3.4251368045806885		-9.34		0.76		3.26
3.456430196762085		-9.38		0.82		2.83
3.4876458644866943		-9.66		0.93		2.68
3.5032713413238525		-9.67		0.89		2.52
3.5345616340637207		-9.66		0.88		2.52
3.5814032554626465		-9.55		0.80		2.67
3.6126582622528076		-9.58		0.78		2.53
3.6439099311828613		-9.46		0.57		2.28
3.6751623153686523		-9.63		0.69		2.42
3.6907906532287598		-9.62		0.70		2.30
3.72208309173584		-9.70		0.69		2.20
3.7533323764801025		-9.70		0.74		2.13
3.784550189971924		-9.69		0.71		2.30
3.8001773357391357		-9.66		0.71		2.43
3.831467390060425		-9.68		0.60		2.44
3.862722635269165		-9.64		0.73		2.32
3.8893048763275146		-9.67		0.63		2.40
