		Ax		Ay		Az
0.017343759536743164		-2.00		9.18		-3.76
0.02726268768310547		-2.05		9.19		-3.78
0.07414960861206055		-2.12		9.26		-3.92
0.09009146690368652		-2.10		9.43		-3.95
0.12130045890808105		-2.11		9.41		-3.88
0.15227913856506348		-2.16		9.30		-3.77
0.1679067611694336		-2.11		9.35		-3.77
0.21501755714416504		-2.10		9.26		-3.75
0.24604487419128418		-2.07		9.32		-3.71
0.2619500160217285		-2.02		9.37		-3.71
0.29328274726867676		-1.96		9.36		-3.78
0.32448410987854004		-1.88		9.35		-3.70
0.3710505962371826		-1.51		9.50		-3.55
0.40230751037597656		-1.35		9.09		-3.51
0.46485114097595215		-1.13		9.13		-3.55
0.4960613250732422		-0.95		8.93		-3.80
0.5273513793945312		-0.64		9.05		-3.73
0.5429778099060059		-0.16		9.13		-3.48
0.5742287635803223		0.14		8.75		-3.41
0.6211099624633789		0.34		8.64		-3.18
0.6523745059967041		0.29		8.20		-3.42
0.6835815906524658		0.57		7.90		-3.34
0.6992096900939941		0.78		7.48		-2.87
0.7304620742797852		1.07		6.88		-2.30
0.7617146968841553		1.17		6.93		-2.10
0.7773420810699463		1.19		6.93		-2.38
0.8085954189300537		1.13		6.87		-2.71
0.8398480415344238		1.42		6.78		-2.38
0.8711025714874268		1.88		7.04		-2.02
0.902355432510376		1.32		6.60		-1.96
0.9336066246032715		1.88		7.43		-2.25
0.9648606777191162		1.66		8.58		-1.64
0.9961180686950684		1.01		8.03		-1.66
1.0379655361175537		1.47		8.22		-1.70
1.0535955429077148		0.97		8.69		-1.39
1.0849206447601318		1.50		10.22		-2.49
1.1317250728607178		3.55		10.38		-1.16
1.162980079650879		4.47		11.78		-1.43
1.1942682266235352		2.51		9.76		0.85
1.2098937034606934		2.37		11.10		0.58
1.256770133972168		2.64		12.65		0.75
1.2880263328552246		2.24		13.38		-0.46
1.3192455768585205		1.42		12.34		-0.87
1.334871530532837		2.20		10.90		1.95
1.3661646842956543		1.06		9.26		2.45
1.3973808288574219		1.28		10.57		0.50
1.4286370277404785		-0.12		11.76		1.63
1.4598846435546875		0.64		8.13		-1.05
1.5223915576934814		-1.53		10.18		-2.87
1.5692763328552246		5.83		10.85		-2.43
1.600524663925171		6.23		18.54		9.09
1.6317784786224365		-2.42		10.99		-2.12
1.6630311012268066		-0.06		17.68		-0.05
1.6786675453186035		0.01		19.52		-8.86
1.7099120616912842		0.74		10.60		-0.80
1.7411644458770752		-0.40		11.31		1.25
1.7724180221557617		-1.14		10.09		-3.15
1.8036823272705078		-1.31		10.67		0.16
1.8192987442016602		-0.26		9.75		-2.49
1.8506114482879639		0.19		9.77		-0.70
1.897460699081421		-0.64		9.28		-3.77
1.9286844730377197		-1.73		10.34		-2.19
1.9443230628967285		-1.74		9.10		-4.21
1.9755656719207764		0.67		10.19		-2.45
2.006819009780884		1.83		10.63		-2.76
2.034569263458252		-1.08		8.87		-5.72
2.0658650398254395		-1.94		11.11		0.05
2.0971198081970215		-2.85		8.52		-2.98
2.128329038619995		-2.91		10.61		-5.74
2.159621000289917		-1.23		8.33		2.29
2.1908745765686035		-5.58		8.58		-7.12
2.2221322059631348		-0.95		10.47		-8.17
2.2533833980560303		-6.03		10.86		3.49
2.284597873687744		-1.43		10.96		-4.31
2.3158884048461914		0.66		5.36		-5.42
2.3471415042877197		-4.79		8.54		-4.35
2.378411293029785		-7.65		8.75		4.59
2.409646511077881		-4.75		5.62		0.73
2.4409019947052		-7.79		7.78		0.57
2.4721181392669678		-6.93		7.70		1.13
2.503370761871338		-7.96		5.18		1.84
2.5346310138702393		-9.31		6.74		3.29
2.5658771991729736		-7.98		5.95		-1.05
2.5971667766571045		-8.13		4.54		-1.86
2.62842059135437		-7.48		5.71		3.58
2.659672260284424		-9.65		4.57		3.61
2.690890312194824		-8.67		4.48		1.53
2.7221429347991943		-8.69		3.35		1.83
2.7533957958221436		-8.92		3.49		2.67
2.7846875190734863		-8.49		3.12		1.59
2.8159403800964355		-7.77		1.71		2.90
2.8471951484680176		-8.63		1.86		7.44
2.8784477710723877		-9.65		1.48		6.98
2.909700870513916		-10.91		2.92		2.33
2.940916061401367		-9.27		1.01		-2.67
2.972205638885498		-6.09		1.32		4.30
3.0034217834472656		-8.55		2.24		7.26
3.0299830436706543		-9.99		1.93		6.31
3.0612754821777344		-8.62		0.62		5.80
3.0925281047821045		-6.95		1.32		7.16
3.1237857341766357		-7.45		2.64		7.45
3.1706368923187256		-8.60		1.77		4.84
3.201881170272827		-6.91		2.52		6.69
3.2331323623657227		-7.45		1.85		5.72
3.264422655105591		-8.23		1.74		4.61
3.2800514698028564		-8.40		2.39		4.36
3.3113038539886475		-8.46		2.48		4.36
3.3425538539886475		-8.75		1.80		4.90
3.373772382736206		-7.77		1.86		6.31
3.4050235748291016		-7.93		1.86		7.15
3.4362781047821045		-7.88		2.11		7.01
3.451920509338379		-7.99		1.82		5.56
3.4987857341766357		-8.10		1.46		4.61
3.530038356781006		-8.00		1.53		4.88
3.545663356781006		-8.23		1.48		5.16
3.6082091331481934		-8.58		1.43		5.04
3.6237995624542236		-8.48		1.60		4.82
3.655087471008301		-8.08		1.81		5.41
3.686305522918701		-7.87		1.85		5.95
3.7175590991973877		-7.95		1.77		5.60
3.7331855297088623		-7.97		1.87		5.56
3.7644808292388916		-7.93		1.89		5.69
3.811357021331787		-7.88		1.84		5.96
3.8426101207733154		-7.86		2.04		5.83
3.8738231658935547		-7.97		2.02		5.65
3.8894529342651367		-8.10		1.75		5.40
3.9207441806793213		-8.13		1.69		5.46
