0.02357524016807819		-3.42		8.67		-4.29
0.058938100420195476		-3.43		8.63		-4.28
0.09430096067231276		-3.43		8.56		-4.43
0.12966382092443005		-3.50		8.52		-4.41
0.16502668117654734		-3.43		8.56		-4.51
0.20038954142866464		-3.37		8.50		-4.48
0.2357524016807819		-3.41		8.61		-4.42
0.2711152619328992		-3.42		8.49		-4.42
0.30647812218501647		-3.45		8.44		-4.36
0.3418409824371338		-3.44		8.53		-4.39
0.37720384268925106		-3.37		8.65		-4.36
0.4125667029413683		-3.47		8.57		-4.46
0.44792956319348565		-3.49		8.62		-4.48
0.4832924234456029		-3.40		8.61		-4.40
0.5186552836977202		-3.34		8.51		-4.36
0.5540181439498375		-3.31		8.57		-4.34
0.5893810042019548		-3.26		8.45		-4.43
0.624743864454072		-3.19		8.54		-4.47
0.6601067247061894		-3.27		8.45		-4.46
0.6954695849583067		-3.13		8.54		-4.46
0.7308324452104239		-3.16		8.66		-4.49
0.7661953054625412		-3.04		8.63		-4.50
0.8015581657146585		-3.00		8.30		-4.60
0.8369210259667758		-2.66		8.21		-4.62
0.8722838862188931		-2.23		7.67		-4.17
0.9076467464710104		-2.02		7.15		-4.19
0.9430096067231276		-1.65		6.60		-4.00
0.9783724669752449		-1.20		6.20		-3.71
1.0137353272273621		-1.06		5.48		-3.46
1.0490981874794796		-0.74		5.05		-3.25
1.0844610477315968		-0.80		6.09		-3.97
1.119823907983714		-1.24		7.06		-5.17
1.1551867682358314		-0.81		5.83		-4.75
1.1905496284879487		-0.12		6.61		-4.82
1.2259124887400659		-0.22		7.37		-5.12
1.2612753489921833		0.20		7.07		-5.26
1.2966382092443005		0.99		7.32		-4.91
1.3320010694964177		1.43		8.47		-5.82
1.3673639297485352		2.14		10.07		-6.14
1.4027267900006524		2.51		9.07		-5.80
1.4380896502527696		2.86		8.12		-7.20
1.473452510504887		2.68		8.70		-8.47
1.5088153707570042		2.71		8.27		-8.29
1.5441782310091214		2.97		9.28		-6.99
1.5795410912612389		4.99		10.52		-6.06
1.614903951513356		3.53		9.39		-5.58
1.6502668117654733		2.96		8.12		-6.91
1.6856296720175907		2.88		7.89		-7.57
1.720992532269708		3.18		8.33		-8.42
1.7563553925218252		3.60		7.94		-9.03
1.7917182527739426		4.81		8.34		-9.01
1.8270811130260598		4.98		6.74		-10.69
1.862443973278177		5.11		4.73		-10.51
1.8978068335302944		3.73		2.30		-9.46
1.9331696937824117		4.35		6.52		-9.80
1.9685325540345289		4.59		6.56		-8.73
2.0038954142866463		5.86		7.31		-7.78
2.0392582745387635		5.12		5.69		-3.88
2.0746211347908807		3.78		7.04		-4.62
2.109983995042998		6.29		11.05		-5.82
2.1453468552951156		1.00		8.38		-6.37
2.180709715547233		-0.08		7.19		-5.97
2.21607257579935		1.60		10.33		-2.04
2.2514354360514672		1.24		13.15		-1.10
2.2867982963035844		4.82		11.15		-0.68
2.3221611565557017		3.58		11.16		-1.16
2.3575240168078193		0.62		9.97		-2.95
2.3928868770599365		1.31		9.86		-2.41
2.4282497373120537		1.60		9.35		-0.06
2.463612597564171		2.25		8.32		0.95
2.498975457816288		2.26		8.33		0.99
2.5343383180684054		0.91		8.35		3.54
2.569701178320523		0.93		9.79		3.65
2.6050640385726402		0.47		10.27		2.82
2.6404268988247575		-1.75		8.81		4.66
2.6757897590768747		-0.27		9.25		4.67
2.711152619328992		-0.50		9.51		4.97
2.746515479581109		-1.61		8.28		5.21
2.7818783398332267		-1.19		8.13		7.10
2.817241200085344		-1.65		8.79		5.85
2.852604060337461		-2.26		7.66		5.34
2.8879669205895784		-2.07		6.90		6.13
2.9233297808416956		-1.76		8.38		5.07
2.958692641093813		-2.23		7.87		4.35
2.9940555013459305		-2.25		7.80		6.13
3.0294183615980477		-0.81		8.66		6.31
3.064781221850165		-1.75		6.84		6.18
3.100144082102282		-2.07		5.20		7.10
3.1355069423543993		-1.83		5.29		7.57
3.1708698026065165		-2.95		6.16		8.33
3.206232662858634		-3.62		5.21		9.23
3.2415955231107514		-4.85		4.07		8.49
3.2769583833628686		-4.00		4.20		8.34
3.312321243614986		-2.87		3.61		8.90
3.347684103867103		-2.92		3.57		10.15
3.3830469641192202		-2.93		2.97		10.38
3.418409824371338		-3.89		2.73		9.29
3.453772684623455		-4.58		4.03		6.56
3.4891355448755723		-3.32		4.33		5.00
3.5244984051276895		-2.26		3.02		8.77
3.5598612653798067		-4.34		2.69		14.41
3.595224125631924		-5.26		2.23		8.38
3.6305869858840416		-6.01		2.59		5.06
3.665949846136159		-5.30		3.89		6.54
3.701312706388276		-4.22		4.26		9.02
3.7366755666403932		-3.72		3.47		9.03
3.7720384268925105		-3.86		3.67		8.89
3.8074012871446277		-4.49		3.66		8.39
3.8427641473967453		-4.82		3.32		7.88
3.8781270076488625		-4.86		2.99		7.89
3.9134898679009797		-4.62		3.01		8.04
3.948852728153097		-5.02		3.28		7.99
3.984215588405214		-4.87		3.43		7.85
4.019578448657332		-4.73		3.47		8.18
4.054941308909449		-4.67		3.26		8.28
4.090304169161566		-4.94		3.08		8.04
4.125667029413683		-5.00		3.23		7.88
4.161029889665801		-4.74		3.35		8.02
4.196392749917918		-4.79		3.06		8.20
4.231755610170035		-5.03		3.08		7.91
4.267118470422153		-5.07		3.11		7.88
4.3024813306742695		-4.98		3.19		8.05
4.337844190926387		-4.87		3.21		8.03
4.373207051178505		-4.97		3.06		8.03
4.408569911430622		-5.13		3.21		8.01
4.443932771682739		-5.08		3.14		7.98
4.479295631934856		-5.00		3.17		7.89
4.514658492186974		-5.01		3.22		8.05
4.5500213524390904		-5.02		3.16		7.98
4.585384212691208		-4.99		3.14		8.05
4.620747072943326		-5.11		3.05		8.12
4.6561099331954425		-4.93		3.15		8.03
4.69147279344756		-4.98		3.25		8.11
4.726835653699677		-5.03		3.16		7.94
4.762198513951795		-5.15		3.06		7.89
