		Ax		Ay		Az
3.466024875640869		-9.31		0.02		3.43
3.4816527366638184		-9.37		1.02		3.53
3.5129435062408447		-9.88		1.93		1.89
3.5598206520080566		-10.29		2.10		1.66
3.5910375118255615		-9.86		1.90		3.21
3.6379175186157227		-10.69		2.37		4.46
3.6692135334014893		-10.39		1.27		4.06
3.684805154800415		-8.45		0.88		3.62
3.7160909175872803		-8.23		1.11		2.49
3.747340679168701		-9.75		1.26		3.04
3.778557062149048		-10.29		2.04		3.05
3.7941832542419434		-10.53		1.97		2.06
3.8254761695861816		-10.31		1.20		1.30
3.856693744659424		-9.34		0.93		2.11
3.8879456520080566		-8.83		0.53		3.07
3.9192349910736084		-9.08		0.67		3.66
3.9504895210266113		-9.73		0.90		3.39
3.9817049503326416		-9.92		1.12		2.57
4.0129969120025635		-9.62		1.28		2.24
4.04421067237854		-9.16		1.25		2.48
4.091091871261597		-9.28		1.25		2.79
4.1223533153533936		-9.54		1.22		2.90
4.153636455535889		-9.54		1.23		2.81
4.184887647628784		-9.45		1.25		3.05
4.200481414794922		-9.37		1.25		3.14
4.231767177581787		-9.39		1.42		2.98
4.2630228996276855		-9.36		1.43		2.99
4.294236660003662		-9.34		1.31		3.05
4.30986475944519		-9.42		1.26		3.08
4.341156721115112		-9.37		1.37		3.11
4.372372150421143		-9.33		1.39		3.21
4.408112049102783		-9.29		1.36		3.24
4.431841611862183		-9.39		1.41		3.15
4.463132858276367		-9.37		1.34		3.16
4.49435019493103		-9.31		1.32		3.18
4.525638580322266		-9.36		1.38		3.20
