		Ax		Ay		Az
1.5847878456115723		2.52		10.18		0.69
1.6160402297973633		0.84		9.43		1.40
1.647296667098999		1.24		13.66		0.78
1.67854905128479		0.48		7.65		-2.74
1.6941778659820557		1.30		10.62		-1.05
1.7254273891448975		1.11		12.19		3.29
1.756718397140503		1.11		7.93		-4.10
1.7879745960235596		8.36		16.99		-1.94
1.8035643100738525		-2.14		11.38		-0.10
1.8348517417907715		1.52		20.08		9.93
1.866072177886963		0.25		18.81		-15.23
1.897322654724121		4.55		10.60		-1.24
1.9129879474639893		0.40		10.91		-0.38
1.959827184677124		0.01		9.39		-2.99
1.975459098815918		-1.53		9.08		-1.06
2.0067479610443115		-3.21		12.16		-1.27
2.053586483001709		1.87		10.12		-3.09
2.0848424434661865		-2.71		9.34		-3.24
2.116095542907715		0.25		11.00		-1.87
2.1317214965820312		-0.28		9.22		-4.41
2.1785998344421387		-1.45		9.29		-1.44
2.2098612785339355		-2.96		11.96		-2.40
2.2411062717437744		0.39		8.84		-2.47
2.2567338943481445		-2.15		7.78		-5.54
2.3036131858825684		-4.86		11.32		-3.75
2.33034086227417		0.70		11.10		-2.64
2.3772222995758057		-0.23		8.23		-12.14
2.392896890640259		-0.42		5.91		3.91
2.4241418838500977		-9.47		10.67		-3.80
2.455389976501465		0.38		9.68		-6.50
2.486668109893799		-3.65		8.73		-4.16
2.5179009437561035		-8.58		7.95		-2.99
2.549149751663208		-8.43		7.01		-2.07
2.5804033279418945		-4.53		4.92		-1.20
2.6116204261779785		-4.27		8.40		-2.43
2.642918586730957		-6.42		8.82		-5.18
2.674126625061035		-5.96		6.98		-7.95
2.705416679382324		-8.32		3.32		-6.21
2.7366695404052734		-8.57		4.95		3.11
2.7679286003112793		-8.43		2.78		-0.69
2.8148033618927		-9.02		3.49		-1.34
2.8460214138031006		-7.17		3.94		-0.98
2.8772823810577393		-7.70		4.20		0.04
2.892972707748413		-9.46		2.75		2.45
2.924189805984497		-7.79		4.63		1.28
2.9554426670074463		-7.79		3.76		1.01
2.98669695854187		-8.39		3.67		1.15
3.017949342727661		-9.92		3.41		1.74
3.049203395843506		-9.01		3.71		-1.26
3.0804197788238525		-10.62		1.75		-2.05
3.1116745471954346		-10.74		2.85		1.83
3.1429288387298584		-9.13		3.00		2.61
3.1741795539855957		-8.38		2.09		1.39
3.205470323562622		-9.74		1.30		2.00
3.2367279529571533		-9.32		2.11		4.00
3.267939567565918		-8.86		2.05		3.22
3.299194574356079		-10.66		0.90		1.91
3.3254177570343018		-10.73		-0.31		0.75
3.3567090034484863		-10.44		0.33		0.88
3.4035537242889404		-10.26		0.38		2.40
3.4660935401916504		-8.38		1.86		4.55
3.4973111152648926		-8.23		0.08		4.05
3.5285658836364746		-9.75		0.40		4.59
3.5441908836364746		-8.75		0.93		3.99
3.5754964351654053		-8.32		2.53		5.20
3.6067354679107666		-8.65		1.62		4.76
3.6379899978637695		-8.97		0.18		3.65
3.653578996658325		-9.18		1.40		3.27
3.6848695278167725		-9.58		1.62		3.70
3.7161216735839844		-9.64		1.92		4.16
3.7473411560058594		-9.68		1.65		4.33
3.7629666328430176		-9.34		1.56		4.67
3.7942557334899902		-9.22		1.13		3.91
3.825472116470337		-8.96		0.79		3.55
3.8567657470703125		-9.06		0.98		3.36
3.8880202770233154		-9.35		0.70		3.00
3.9192330837249756		-9.53		0.56		2.58
3.950486421585083		-9.65		1.06		2.27
3.966111183166504		-9.40		1.10		2.96
4.012991189956665		-9.21		0.95		3.31
4.044249773025513		-9.22		1.01		3.25
4.059870958328247		-9.43		0.97		3.36
4.091125726699829		-9.39		1.18		3.25
4.138005971908569		-9.46		1.07		3.13
4.153630971908569		-9.29		1.23		3.28
4.184886455535889		-9.31		1.27		3.39
4.216175079345703		-9.24		0.93		3.21
4.2473907470703125		-9.52		0.53		3.09
4.278685092926025		-9.36		1.16		3.24
4.309897422790527		-9.16		1.25		3.43
4.336161375045776		-8.80		1.51		3.80
4.367416143417358		-8.87		1.75		4.27
4.398705244064331		-8.81		1.83		4.85
4.4299232959747314		-7.98		2.26		5.72
