		Ax		Ay		Az
4.077600955963135		-8.32		2.18		5.12
4.10886025428772		-8.28		2.12		5.12
4.124482154846191		-8.29		2.02		4.94
4.155734539031982		-8.28		2.07		5.16
4.187011480331421		-8.21		2.11		5.20
4.21824049949646		-8.32		2.11		5.08
4.233871698379517		-8.29		2.04		5.08
4.2651214599609375		-8.27		2.10		5.16
4.296399116516113		-8.31		2.10		5.01
4.327627420425415		-8.28		2.07		4.99
4.343256950378418		-8.31		2.04		4.99
