		Ax		Ay		Az
0.0		-2.46		9.20		-3.53
0.12528347969055176		-2.42		9.18		-3.53
0.14056873321533203		-2.44		9.23		-3.49
0.15620136260986328		-2.44		9.33		-3.62
0.15620136260986328		-2.52		9.18		-3.53
0.1718766689300537		-2.54		9.26		-3.39
0.1877737045288086		-2.53		9.21		-3.49
0.23436951637268066		-2.54		9.29		-3.54
0.2655811309814453		-2.46		9.35		-3.57
0.2968785762786865		-2.52		9.30		-3.54
0.32809019088745117		-2.54		9.27		-3.58
0.3439512252807617		-2.49		9.40		-3.53
0.406221866607666		-2.44		9.33		-3.38
0.4218463897705078		-2.30		9.28		-3.31
0.46872830390930176		-2.15		9.59		-3.49
0.4999809265136719		-2.10		8.98		-3.76
0.5312314033508301		-1.14		8.52		-3.69
0.5624878406524658		0.37		8.71		-2.42
0.5941836833953857		-0.73		9.22		-2.06
0.6204795837402344		-1.25		8.67		-4.09
0.6516931056976318		-0.65		9.14		-5.03
0.6829516887664795		-0.08		8.98		-3.61
0.7142369747161865		0.19		8.44		-2.72
0.7454888820648193		-0.24		8.08		-3.03
0.7767431735992432		0.51		7.64		-3.62
0.8236215114593506		0.53		7.50		-2.47
0.8548786640167236		0.39		7.45		-2.51
0.8705010414123535		1.03		7.62		-3.51
0.901719331741333		0.79		7.75		-2.76
0.9329726696014404		0.34		7.61		-2.62
0.9642689228057861		0.63		8.43		-3.68
0.9954779148101807		0.62		8.98		-3.49
1.0267705917358398		0.25		8.16		-2.65
1.0579867362976074		0.26		7.98		-2.11
1.0892763137817383		0.56		9.57		-2.93
1.1048667430877686		0.09		8.89		-2.96
1.1517460346221924		0.53		8.75		-2.58
1.1830012798309326		1.47		9.41		-2.87
1.1986262798309326		1.26		9.13		-2.25
1.2455077171325684		1.92		8.51		-1.99
1.2611308097839355		1.99		8.44		-1.02
1.2923870086669922		1.48		9.06		-1.96
1.323639154434204		3.02		10.14		-2.70
1.354893445968628		2.96		10.46		-2.32
1.3861868381500244		2.53		10.61		-3.04
1.417468786239624		2.23		10.90		-3.02
1.4643192291259766		2.83		11.88		-2.13
1.5111589431762695		3.64		11.43		0.22
1.5736641883850098		3.02		10.89		2.33
1.6166954040527344		3.06		11.46		1.68
1.6479341983795166		2.66		11.76		1.89
1.6791870594024658		2.56		12.11		1.80
1.6948151588439941		1.97		12.09		1.12
1.726067066192627		2.22		11.28		2.95
1.7573456764221191		3.40		9.97		-0.96
