		Ax		Ay		Az
0.015462398529052734		-2.68		9.38		-1.78
0.046761512756347656		-2.56		9.29		-3.77
0.07796859741210938		-2.64		9.40		-3.49
0.1092219352722168		-2.65		9.33		-2.29
0.14047503471374512		-2.95		9.10		-1.98
0.17172598838806152		-2.77		9.71		-2.17
0.20297622680664062		-2.80		9.56		-2.32
0.23423004150390625		-3.18		9.41		-3.35
0.2655174732208252		-3.17		9.47		-3.80
0.2967681884765625		-2.92		9.43		-3.68
0.32830119132995605		-2.85		9.58		-3.19
0.3592815399169922		-2.62		9.59		-2.88
0.39049720764160156		-2.38		9.60		-2.80
0.4217536449432373		-2.46		9.90		-3.06
0.4686257839202881		-1.77		9.26		-3.02
0.499880313873291		-0.49		8.81		-2.13
0.5311334133148193		-0.07		8.79		-1.25
0.5624206066131592		-0.67		8.56		-2.13
0.5936756134033203		-0.35		8.83		-3.50
0.6249306201934814		0.35		8.56		-2.68
0.6561832427978516		-0.19		7.02		-2.58
0.703026533126831		0.59		5.87		-2.62
0.734278678894043		1.14		5.80		-1.14
0.7655723094940186		0.25		6.00		-1.05
0.7811601161956787		0.62		7.82		-2.22
0.8124468326568604		-0.37		8.08		-2.35
0.843703031539917		-0.26		8.12		-3.61
0.8749539852142334		-0.26		9.04		-2.38
0.9061720371246338		0.39		8.55		-1.05
0.9374237060546875		0.20		8.69		-1.99
0.979212760925293		1.04		8.94		-2.15
1.0105011463165283		2.01		8.43		-0.69
1.0417547225952148		1.49		9.42		-1.24
1.0573439598083496		1.00		9.26		-1.81
1.0885992050170898		1.67		8.80		-0.68
1.1198909282684326		3.07		11.41		-0.27
1.1511204242706299		2.96		11.54		0.30
1.1823980808258057		3.54		9.96		-0.63
1.2136120796203613		2.83		10.11		-1.77
1.2449145317077637		2.14		11.75		0.13
1.2761549949645996		2.36		11.74		1.01
1.307373046875		3.17		11.67		0.54
1.3698790073394775		1.21		12.37		0.95
1.3855454921722412		2.79		11.94		0.02
1.4167582988739014		3.09		12.46		4.72
1.4480478763580322		2.78		13.07		3.81
1.4792640209197998		1.26		10.91		3.03
1.5261430740356445		1.08		10.89		1.22
1.5574309825897217		0.72		10.91		-0.56
1.588651418685913		-0.30		8.53		1.09
1.619943618774414		0.49		9.28		-2.08
1.6511566638946533		4.68		12.30		-2.21
1.682443618774414		5.76		11.57		0.62
1.6980788707733154		0.39		11.76		2.07
1.7293262481689453		0.30		12.26		1.41
1.7606010437011719		-1.01		12.87		2.50
1.7917978763580322		0.68		14.64		-0.94
1.807424545288086		4.25		14.06		-5.93
1.8386776447296143		-0.33		9.61		-1.60
1.8699300289154053		-2.50		10.63		1.24
1.9011826515197754		-0.29		10.92		-2.40
1.932455062866211		0.30		10.71		-1.78
1.9585840702056885		-0.21		10.11		-0.07
1.9898755550384521		-1.10		9.72		-1.93
2.0211308002471924		-0.29		10.95		-3.57
2.052344560623169		-0.12		9.52		-1.20
2.0836031436920166		0.01		10.76		-1.93
2.1148884296417236		-0.84		9.79		-3.12
2.1461076736450195		-1.01		11.27		-2.65
2.177359104156494		-0.99		9.08		-2.53
2.208611249923706		-0.58		9.66		-3.86
2.2398645877838135		-2.88		10.85		-3.79
2.2711613178253174		1.89		7.99		-4.22
2.302371025085449		-1.72		9.53		-4.02
2.333660125732422		-1.09		9.01		-4.82
2.364880323410034		-0.61		12.28		-3.83
2.3961331844329834		-4.39		10.80		-4.42
2.4274210929870605		0.01		8.29		-4.37
2.458677053451538		-1.05		10.61		-3.90
2.505518913269043		-4.25		10.91		-4.87
2.536771059036255		-3.97		7.17		-6.07
2.5680296421051025		-2.69		7.09		-6.46
2.599321126937866		-5.90		7.94		-1.64
2.630567789077759		-5.08		8.90		-1.41
2.6618292331695557		-5.92		8.08		-3.31
2.6930735111236572		-6.25		6.80		-2.90
2.724292039871216		-7.95		5.95		-2.72
2.7555439472198486		-8.40		6.03		-2.98
2.7868003845214844		-9.15		5.30		-1.97
2.81805419921875		-9.21		0.26		-4.25
2.8493099212646484		-11.69		0.76		0.98
2.880593776702881		-10.94		3.47		1.35
2.911851406097412		-10.25		6.01		-7.24
2.976485013961792		-10.80		3.48		-10.03
3.007706880569458		-6.50		4.30		-1.69
3.038997173309326		-5.47		0.56		-2.68
3.070249319076538		-3.13		-0.87		5.12
3.085879325866699		-7.36		3.07		7.78
3.117093324661255		-9.03		3.95		-6.25
3.148346424102783		-10.40		1.38		-7.02
3.1795995235443115		-5.13		4.63		5.37
3.2108917236328125		-3.70		2.49		8.82
3.2264797687530518		-12.01		3.77		11.80
3.2733981609344482		-14.43		6.44		2.50
3.3046493530273438		-8.41		5.96		3.25
3.335904121398926		-7.45		1.86		4.83
3.351546049118042		-7.53		2.20		4.84
3.382749319076538		-7.98		3.28		4.41
3.413999319076538		-8.25		3.19		3.95
3.4452521800994873		-9.15		1.74		5.12
3.476505994796753		-8.30		1.16		4.88
3.507758855819702		-8.25		2.22		5.65
3.5390501022338867		-7.05		2.46		5.45
3.5703022480010986		-7.37		2.85		7.74
3.6015238761901855		-8.44		1.72		8.26
3.632772922515869		-6.83		2.21		8.17
3.6640634536743164		-7.08		2.60		6.51
3.695315361022949		-7.81		1.84		4.42
3.726569414138794		-7.78		1.96		5.32
3.757821798324585		-8.20		1.88		6.29
3.773413896560669		-8.55		2.21		5.66
3.8202996253967285		-8.57		2.18		4.21
3.8515472412109375		-8.94		1.55		3.63
3.867173433303833		-8.57		1.40		3.78
3.9140899181365967		-8.23		1.14		4.45
3.947317123413086		-8.35		1.26		4.65
3.9720890522003174		-8.88		1.39		4.70
4.003342866897583		-9.08		1.53		3.95
4.065849781036377		-9.05		1.60		4.38
4.097143650054932		-8.89		1.42		4.51
4.128394842147827		-8.66		1.45		4.62
4.161224603652954		-8.91		1.69		4.95
4.188167333602905		-8.87		1.33		4.81
