0.02359587308522817		-3.30		8.83		-3.83
0.05898968271307043		-3.27		8.83		-3.75
0.09438349234091269		-3.31		8.88		-3.86
0.12977730196875495		-3.37		8.83		-3.87
0.1651711115965972		-3.35		8.87		-3.87
0.20056492122443945		-3.39		8.84		-3.86
0.23595873085228172		-3.35		8.79		-3.77
0.27135254048012397		-3.42		8.84		-3.85
0.30674635010796625		-3.43		8.81		-3.90
0.34214015973580847		-3.41		8.86		-3.92
0.37753396936365075		-3.39		8.80		-3.95
0.412927778991493		-3.39		8.77		-3.95
0.44832158861933524		-3.35		8.76		-3.92
0.4837153982471775		-3.40		8.87		-3.97
0.5191092078750198		-3.36		8.79		-3.82
0.554503017502862		-3.30		8.86		-3.87
0.5898968271307042		-3.25		8.86		-3.83
0.6252906367585466		-3.33		8.83		-3.89
0.6606844463863888		-3.30		8.86		-4.03
0.696078256014231		-3.25		8.84		-4.01
0.7314720656420733		-3.21		8.62		-3.85
0.7668658752699156		-3.10		8.91		-4.06
0.8022596848977578		-3.08		8.84		-4.14
0.8376534945256001		-2.87		8.63		-3.94
0.8730473041534423		-2.33		8.63		-3.88
0.9084411137812846		-1.95		8.21		-3.93
0.9438349234091269		-1.98		7.59		-4.16
0.9792287330369691		-1.48		6.54		-3.53
1.0146225426648114		-0.83		5.78		-3.15
1.0500163522926536		-0.15		4.28		-2.76
1.0854101619204959		0.58		3.26		-1.87
1.1208039715483382		0.81		3.73		-2.58
1.1561977811761803		0.81		5.55		-4.63
1.1915915908040227		-0.20		6.86		-6.14
1.226985400431865		-0.29		7.53		-7.08
1.262379210059707		0.50		7.35		-5.47
1.2977730196875494		0.91		9.13		-5.80
1.3331668293153918		0.63		9.99		-6.57
1.3685606389432339		2.88		10.09		-5.21
1.4039544485710762		2.56		10.41		-5.52
1.4393482581989185		1.40		8.88		-7.07
1.4747420678267606		2.34		8.49		-6.11
1.510135877454603		2.77		10.55		-6.99
1.5455296870824453		2.23		7.86		-8.31
1.5809234967102874		2.87		9.63		-9.23
1.6163173063381298		3.05		8.95		-8.93
1.651711115965972		2.81		7.57		-7.35
1.6871049255938142		2.58		8.43		-7.48
1.7224987352216565		1.92		9.37		-8.39
1.7578925448494989		2.35		8.37		-8.11
1.793286354477341		3.36		7.00		-7.63
1.8286801641051833		3.53		7.57		-8.13
1.8640739737330256		2.43		5.95		-9.21
1.8994677833608677		2.48		5.07		-11.11
1.93486159298871		3.11		6.83		-10.27
1.9702554026165524		4.64		7.54		-12.93
2.0056492122443945		6.73		7.66		-10.41
2.0410430218722366		6.39		7.76		-5.54
2.076436831500079		4.51		10.34		-4.43
2.1118306411279213		4.14		11.42		-3.00
2.1472244507557634		1.94		9.06		-4.34
2.182618260383606		1.65		9.07		-3.24
2.218012070011448		2.26		10.08		-3.37
2.25340587963929		2.94		10.35		-4.08
2.2887996892671327		1.05		7.65		-5.30
2.324193498894975		0.22		6.57		-3.67
2.359587308522817		0.53		8.01		-1.34
2.3949811181506595		2.44		10.95		1.98
2.4303749277785016		2.75		9.28		3.28
2.4657687374063437		1.09		7.11		4.72
2.5011625470341863		-0.15		7.52		5.73
2.5365563566620284		0.60		9.42		6.38
2.5719501662898705		-0.90		8.24		5.30
2.607343975917713		-3.03		7.88		5.46
2.642737785545555		-2.32		9.65		5.38
2.6781315951733973		-1.96		9.00		6.33
2.71352540480124		-2.09		7.99		5.89
2.748919214429082		-1.26		7.43		6.72
2.784313024056924		-1.58		6.39		6.65
2.8197068336847666		-2.34		7.20		6.95
2.8551006433126087		-2.32		6.98		6.61
2.890494452940451		-2.59		7.26		6.50
2.9258882625682934		-2.13		6.42		6.91
2.9612820721961355		-2.81		5.68		7.13
2.9966758818239776		-3.51		4.90		7.58
3.03206969145182		-3.98		4.87		9.61
3.0674635010796623		-4.34		5.40		7.88
3.1028573107075044		-4.82		3.91		5.73
3.138251120335347		-5.95		1.61		10.60
3.173644929963189		-4.42		0.89		13.12
3.209038739591031		-4.03		2.88		8.22
3.2444325492188737		-4.74		3.41		3.45
3.279826358846716		-5.63		4.25		4.16
3.315220168474558		-7.01		3.19		9.53
3.3506139781024005		-6.14		2.24		9.67
3.3860077877302426		-4.54		3.39		7.50
3.4214015973580847		-4.01		3.90		6.86
3.4567954069859272		-4.69		3.32		8.19
3.4921892166137694		-4.68		4.00		9.04
3.5275830262416115		-4.72		4.05		8.37
3.562976835869454		-5.06		3.63		7.93
3.598370645497296		-5.29		3.65		7.89
3.6337644551251382		-4.94		3.26		7.74
3.669158264752981		-5.00		3.11		8.24
3.704552074380823		-5.61		2.97		7.54
3.739945884008665		-5.95		2.91		6.73
3.7753396936365076		-5.72		3.18		7.33
3.8107335032643497		-5.62		3.13		7.76
3.846127312892192		-5.55		3.18		7.55
3.8815211225200343		-5.52		3.14		7.65
3.9169149321478764		-5.52		3.22		7.71
3.9523087417757186		-5.57		3.26		7.64
3.987702551403561		-5.53		3.21		7.51
4.023096361031404		-5.59		3.15		7.67
4.058490170659246		-5.51		3.15		7.72
4.093883980287088		-5.54		3.14		7.68
4.12927778991493		-5.67		3.17		7.48
4.164671599542772		-5.66		3.06		7.49
4.200065409170614		-5.52		3.07		7.75
4.235459218798457		-5.50		3.18		7.75
4.270853028426299		-5.58		3.28		7.55
4.306246838054141		-5.58		3.22		7.57
4.3416406476819835		-5.62		3.17		7.59
