		Ax		Ay		Az
0.07783389091491699		-2.57		9.30		-3.20
0.07783389091491699		-2.65		9.36		-3.26
0.12474989891052246		-2.64		9.41		-3.31
0.14032888412475586		-2.65		9.39		-3.13
0.155991792678833		-2.61		9.48		-3.09
0.21846961975097656		-2.67		9.41		-3.12
0.2288672924041748		-2.57		9.49		-2.99
0.24663877487182617		-2.52		9.51		-2.99
0.27817368507385254		-2.34		9.70		-3.16
0.309551477432251		-1.97		9.37		-3.16
0.3407106399536133		-1.78		8.96		-3.03
0.37191104888916016		-1.32		8.84		-3.08
0.4028770923614502		-0.82		9.07		-2.74
0.46537232398986816		-0.74		9.34		-2.61
0.48103952407836914		-0.79		9.22		-3.11
0.512296199798584		-0.56		8.54		-3.42
0.5435030460357666		-0.59		8.35		-2.90
0.5904221534729004		-0.57		7.59		-2.35
0.6216728687286377		-0.21		7.38		-2.06
0.652888298034668		0.01		7.23		-1.93
0.6841425895690918		0.10		7.27		-2.64
0.7154340744018555		0.49		7.73		-2.77
0.7466907501220703		-0.41		7.56		-2.59
0.7779042720794678		-0.39		7.93		-2.87
0.7935328483581543		0.47		7.61		-2.41
0.8248178958892822		-0.46		8.13		-2.61
0.8716626167297363		-0.54		8.45		-2.91
0.8872880935668945		0.50		7.89		-1.57
0.9185440540313721		0.74		8.28		-0.68
0.9497947692871094		1.23		9.78		-1.34
0.9810845851898193		0.86		8.38		-2.61
1.012303113937378		0.81		7.56		-0.02
1.0435912609100342		2.11		9.38		-0.08
1.0748441219329834		1.62		10.25		-0.74
1.106130599975586		1.06		9.03		-0.24
1.1373507976531982		1.81		10.28		0.43
1.1686041355133057		-0.11		11.24		-1.31
1.1998233795166016		1.51		11.33		-1.34
1.2434017658233643		3.33		12.78		1.33
1.2590303421020508		3.21		14.25		2.85
1.3059427738189697		2.52		11.71		2.45
1.3215394020080566		4.04		12.06		1.51
1.3527886867523193		2.93		12.33		2.83
1.384082555770874		1.36		11.08		1.84
1.4152956008911133		2.02		12.48		0.90
1.4466192722320557		0.61		10.81		1.83
1.5246834754943848		1.37		8.42		-1.93
1.5715632438659668		1.43		10.84		-3.21
1.6028170585632324		3.74		9.27		-2.90
1.6341075897216797		3.53		13.85		-1.07
1.6653215885162354		0.95		13.38		1.76
1.6809496879577637		-0.14		11.61		4.04
1.712205171585083		0.26		14.08		2.48
1.7434942722320557		3.26		14.93		-4.49
1.7747454643249512		0.02		10.65		-5.00
1.7903366088867188		-2.32		11.86		-0.30
1.821624994277954		-0.11		9.21		-1.27
1.8528783321380615		-1.60		11.22		-2.22
1.884096622467041		-1.91		9.94		-1.10
1.8997218608856201		-0.56		10.21		-1.51
1.930978775024414		-1.75		10.26		-0.91
1.962273359298706		-0.17		9.46		-4.21
1.993520736694336		-0.74		10.19		-1.45
2.024773120880127		0.59		10.04		-5.48
2.0559897422790527		-0.67		9.79		-4.25
2.0872459411621094		-2.00		10.97		-2.21
2.1341216564178467		-1.09		8.70		-2.53
2.1653764247894287		-2.36		7.99		-3.65
2.18101167678833		-5.31		10.82		-7.60
2.2384531497955322		-2.10		10.13		-2.93
2.259214162826538		-2.67		8.60		-2.54
2.290466785430908		-5.95		9.24		-5.14
2.3216817378997803		-6.32		8.37		-3.74
2.3373279571533203		-5.30		5.95		-0.84
2.368595838546753		-5.83		5.56		-0.51
2.3998525142669678		-6.54		6.61		-3.47
2.4311022758483887		-8.43		6.37		-3.05
2.4623236656188965		-9.62		5.29		-0.84
2.4936182498931885		-9.10		3.72		0.47
2.5248305797576904		-8.29		3.69		0.12
2.5561206340789795		-8.32		3.12		-3.58
2.5873708724975586		-8.08		2.64		-2.95
2.6185898780822754		-9.84		1.45		-1.26
2.6498782634735107		-8.23		0.48		0.84
2.6810951232910156		-8.27		2.81		0.00
2.7123537063598633		-9.43		3.14		1.95
2.743640661239624		-10.39		1.12		1.50
2.7748570442199707		-10.67		1.60		9.15
2.8061091899871826		-9.41		3.04		0.54
2.837397336959839		-10.09		2.12		-1.22
2.86861515045166		-9.22		2.64		1.55
2.8999054431915283		-9.15		2.20		1.75
2.931121349334717		-9.07		1.73		1.16
2.962392568588257		-9.15		1.74		0.31
2.9936296939849854		-9.78		0.87		1.72
3.0249180793762207		-10.98		-0.68		3.55
3.056136131286621		-11.45		-0.27		5.29
3.0873894691467285		-9.93		0.75		4.24
3.1186411380767822		-8.97		1.22		3.73
3.1498961448669434		-9.90		0.48		2.11
3.1811864376068115		-9.82		1.42		2.51
3.212404489517212		-9.08		1.29		4.13
3.2403392791748047		-9.07		1.61		5.04
