		Ax		Ay		Az
0.07812738418579102		-2.47		9.28		-3.23
0.07812738418579102		-2.53		9.34		-3.17
0.13643527030944824		-2.50		9.24		-3.27
0.15220904350280762		-2.54		9.28		-3.23
0.16768407821655273		-2.54		9.42		-3.39
0.18332386016845703		-2.58		9.34		-3.43
0.2145683765411377		-2.58		9.30		-3.41
0.24582314491271973		-2.57		9.25		-3.26
0.292708158493042		-2.53		9.31		-3.28
0.323955774307251		-2.55		9.27		-3.36
0.355241060256958		-2.50		9.31		-3.24
0.3864598274230957		-2.51		9.39		-3.38
0.40224361419677734		-2.50		9.30		-3.37
0.46463680267333984		-2.33		9.43		-3.22
0.49584031105041504		-2.30		9.26		-3.20
0.5271027088165283		-2.26		9.02		-3.45
0.5427217483520508		-2.01		8.92		-3.50
0.5739750862121582		-1.35		8.86		-3.54
0.605262279510498		-0.77		8.54		-3.13
0.6364808082580566		-0.29		8.54		-3.08
0.6677937507629395		-0.32		8.42		-3.54
0.6989853382110596		-0.07		8.44		-3.48
0.7302436828613281		-0.03		7.77		-3.00
0.7614948749542236		0.16		7.10		-2.27
0.7927472591400146		0.42		6.63		-1.34
0.8240017890930176		0.74		6.14		-1.23
0.8552594184875488		0.77		6.54		-1.99
0.8865082263946533		0.48		6.53		-1.33
0.9334003925323486		0.75		6.18		-1.39
0.9646403789520264		0.68		6.97		-1.95
0.9958932399749756		0.46		7.38		-2.58
1.0271470546722412		0.46		7.32		-1.84
1.0584003925323486		0.53		7.88		-1.72
1.0896549224853516		1.07		9.33		-2.21
1.1162981986999512		1.67		9.81		-1.97
1.1319282054901123		3.32		8.53		-0.76
1.1631810665130615		3.23		10.58		-0.48
1.1944339275360107		3.45		11.02		-1.77
1.2256875038146973		4.51		11.24		2.11
1.256941318511963		4.29		12.32		2.61
1.2881934642791748		3.34		13.07		-1.15
1.3194823265075684		3.23		12.90		-1.58
1.35074782371521		3.29		13.61		-0.67
1.3819897174835205		2.52		13.03		0.52
1.4132068157196045		2.41		12.76		0.02
1.4444959163665771		1.18		11.42		-0.27
1.4757134914398193		2.23		9.94		1.07
1.5226056575775146		3.56		10.51		1.77
1.585129976272583		0.95		11.47		4.55
1.61635160446167		0.55		8.51		-1.12
1.647606611251831		-0.29		8.80		-4.72
1.6788604259490967		4.89		12.40		1.32
1.7101149559020996		4.72		11.86		-0.07
1.741403579711914		-1.47		13.71		-1.52
1.7569952011108398		-1.74		14.41		2.73
1.7882463932037354		-0.02		15.13		-1.57
1.8195347785949707		2.31		13.61		-6.13
1.8508179187774658		-0.96		10.40		0.31
1.8663783073425293		0.49		11.54		-3.45
1.8976337909698486		-2.05		9.76		-1.28
1.9288876056671143		-1.91		11.00		0.07
1.9601402282714844		-0.24		10.31		-3.92
1.9757671356201172		-3.07		8.84		-0.15
2.007019519805908		-2.07		11.52		-3.05
2.0382723808288574		3.72		8.79		-6.55
2.0851569175720215		-3.24		8.04		-3.37
2.1007893085479736		-5.26		11.18		-4.53
2.143893241882324		6.41		6.86		1.15
2.1751112937927246		-8.93		9.22		-10.77
2.221991539001465		0.37		5.43		3.90
2.2532458305358887		-4.96		10.51		-8.45
2.2688798904418945		-2.55		9.20		-4.70
2.3001248836517334		-2.40		7.73		-2.96
2.3470067977905273		-6.91		8.30		-2.15
2.3626344203948975		-6.13		8.31		-1.51
2.3938865661621094		-4.34		6.24		-2.92
2.425138473510742		-7.31		7.74		-4.44
2.4563918113708496		-10.47		7.40		-0.43
2.4876813888549805		-8.47		5.41		-3.32
2.518933057785034		-7.29		4.59		-3.69
2.5501928329467773		-8.18		5.31		-5.32
2.5814404487609863		-8.36		3.66		-7.35
2.6126582622528076		-8.67		2.07		-3.15
2.643911361694336		-10.19		1.52		-0.38
2.690829038619995		-10.56		1.27		-0.77
2.76895809173584		-8.79		1.36		-3.42
2.800217390060425		-6.90		0.10		-3.71
2.831432342529297		-8.92		-3.35		-0.14
2.862684726715088		-7.81		0.09		-3.06
2.8783130645751953		-9.75		1.24		-4.21
2.9095702171325684		-10.32		-0.42		-1.60
2.9408557415008545		-10.59		-2.48		-6.05
2.9721057415008545		-10.15		-2.26		-3.17
3.003323793411255		-11.08		-0.42		0.49
3.0189762115478516		-9.36		-0.78		-2.14
3.050205707550049		-8.10		-1.94		-0.10
3.0814578533172607		-6.71		-2.18		0.92
3.117915153503418		-7.47		-4.72		-1.10
3.1396090984344482		-8.03		-5.88		-2.90
3.1708972454071045		-7.35		-4.47		-1.31
3.2021188735961914		-7.66		-3.01		-1.09
3.249000310897827		-7.03		-2.15		-0.41
3.2646584510803223		-8.17		-1.37		1.06
3.2958762645721436		-9.44		0.38		1.15
3.327129602432251		-12.45		2.70		3.21
3.3583831787109375		-18.08		3.54		1.64
3.3896713256835938		-15.02		-0.42		1.69
3.4365146160125732		-10.25		-0.28		0.81
3.452143907546997		-7.89		0.20		0.45
3.4990217685699463		-7.52		-0.43		1.42
3.530276298522949		-8.27		0.00		2.80
3.561565637588501		-9.46		0.81		2.65
3.592782974243164		-10.63		0.36		1.94
3.639697313308716		-11.06		-0.45		0.65
3.670952796936035		-10.45		-0.78		0.09
3.702205181121826		-9.64		-0.77		-0.32
3.717794895172119		-9.87		-1.01		-0.46
3.749049425125122		-10.03		-0.53		-0.16
3.7803022861480713		-10.05		-0.30		0.43
3.8115570545196533		-10.04		0.00		0.96
3.842808961868286		-9.93		-0.35		0.98
