		Ax		Ay		Az
0.03158688545227051		-2.68		9.39		-3.30
0.06252288818359375		-2.65		9.34		-3.27
0.09419465065002441		-2.60		9.36		-3.08
0.1250288486480713		-2.60		9.32		-3.12
0.15655899047851562		-2.63		9.44		-3.11
0.18753814697265625		-2.57		9.45		-3.11
0.20341157913208008		-2.63		9.34		-3.19
0.23462939262390137		-2.66		9.43		-3.18
0.26563119888305664		-2.53		9.52		-3.23
0.2973146438598633		-2.56		9.39		-3.02
0.3284575939178467		-2.61		9.33		-3.07
0.3750278949737549		-2.58		9.28		-3.17
0.39095115661621094		-2.64		9.29		-3.15
0.43752193450927734		-2.61		9.33		-3.23
0.5156638622283936		-2.62		9.40		-3.30
0.5469481945037842		-2.65		9.33		-3.37
0.5782010555267334		-2.63		9.35		-3.28
0.5937998294830322		-2.55		9.26		-3.17
0.6205883026123047		-2.52		9.33		-3.22
0.6518793106079102		-2.46		9.30		-3.23
0.683098554611206		-2.33		9.34		-3.26
0.7143516540527344		-2.27		9.15		-3.30
0.7456445693969727		-2.05		9.08		-3.38
0.7612316608428955		-1.42		9.06		-3.17
0.7925209999084473		-0.92		8.86		-2.71
0.8237721920013428		-0.62		8.69		-2.76
0.8549940586090088		-0.44		8.28		-2.87
0.8862419128417969		-0.20		8.23		-2.42
0.917534589767456		-0.02		7.67		-2.63
0.9487526416778564		0.57		7.26		-2.34
0.9800400733947754		0.14		7.02		-1.25
1.0113019943237305		0.82		6.90		-2.32
1.0425102710723877		0.60		7.44		-2.39
1.0737981796264648		0.41		7.17		-2.04
1.1050167083740234		0.68		6.95		-2.14
1.1362686157226562		0.85		7.75		-2.56
1.1675214767456055		1.33		8.48		-2.01
1.198824405670166		1.75		7.24		-1.40
1.2144036293029785		1.08		9.67		-2.03
1.261322259902954		1.59		10.12		-2.14
1.2925374507904053		2.05		9.48		-1.35
1.308161735534668		2.03		8.08		-1.03
1.3394150733947754		2.72		9.10		-1.27
1.3863322734832764		2.40		10.60		-1.50
1.4175481796264648		2.65		9.78		-0.79
1.464428186416626		3.14		10.59		-1.19
1.480057716369629		3.67		12.00		-0.97
1.52693510055542		3.27		11.28		-1.64
1.5738165378570557		2.95		10.98		-0.24
1.6162707805633545		2.69		11.23		-0.21
1.6475274562835693		2.89		12.42		-0.84
1.6788139343261719		2.80		10.99		1.52
1.7100703716278076		2.78		10.03		2.71
1.7413220405578613		2.24		10.20		3.14
1.7725765705108643		2.18		11.55		2.49
1.78816819190979		0.74		10.78		1.88
1.819455862045288		-0.63		10.52		2.32
1.8507089614868164		-0.10		7.30		-2.78
1.8819422721862793		2.05		12.65		3.42
1.897552251815796		6.82		14.90		0.12
1.9288411140441895		-1.03		9.18		-2.40
1.9600965976715088		-1.36		14.84		-2.76
1.9913506507873535		-0.57		16.98		3.15
2.022603750228882		0.79		14.26		-3.77
2.038193464279175		2.08		11.33		-5.08
2.069481372833252		0.35		9.54		0.06
2.1007349491119385		-1.78		11.23		-2.98
2.131991386413574		-0.78		10.19		-0.81
2.163241147994995		2.02		10.29		-2.86
2.19449520111084		0.13		10.49		-3.54
2.225747585296631		0.24		10.11		-2.61
2.2569639682769775		-0.08		10.41		-1.17
2.2882494926452637		0.88		8.54		-4.29
2.3194732666015625		-0.48		9.98		-3.41
2.3507602214813232		-0.70		9.42		-3.20
2.381991147994995		-0.09		9.95		-4.50
2.4132325649261475		-0.33		10.92		-2.15
2.4444899559020996		-1.61		10.24		-3.95
2.4757401943206787		-2.36		10.11		-3.24
2.506993532180786		-0.45		9.47		-5.98
2.538282632827759		0.88		10.60		-1.37
2.569538116455078		-2.44		9.50		-7.43
2.611358165740967		-1.80		8.77		-2.51
2.642613649368286		-2.07		6.94		-3.61
2.673866033554077		-5.49		9.18		-4.04
2.7051210403442383		-1.99		7.16		-4.12
2.736410140991211		-6.30		8.81		-6.08
2.7676262855529785		-5.71		8.41		-4.40
2.7988789081573486		-4.33		6.68		-5.09
