Time		Ax		Ay		Az
0.01562976837158203		-2.68		9.45		-2.99
0.031310081481933594		-2.73		9.49		-3.09
0.07817673683166504		-2.69		9.36		-2.94
0.09379792213439941		-2.63		9.27		-3.02
0.125016450881958		-2.63		9.28		-2.97
0.125016450881958		-2.67		9.27		-3.01
0.15626764297485352		-2.69		9.39		-3.11
0.17222189903259277		-2.71		9.37		-3.15
0.21877193450927734		-2.71		9.27		-3.17
0.26566147804260254		-2.66		9.32		-3.06
0.28158116340637207		-2.64		9.41		-3.00
0.31297898292541504		-2.63		9.42		-3.05
0.34414196014404297		-2.69		9.23		-3.07
0.3906979560852051		-2.56		9.32		-3.09
0.42195820808410645		-2.53		9.35		-3.14
0.46885180473327637		-2.50		9.29		-3.28
0.48444461822509766		-2.32		9.31		-3.18
0.5156950950622559		-2.50		9.10		-3.51
0.546931266784668		-2.40		8.99		-3.54
0.5781936645507812		-2.45		9.21		-3.38
0.6094379425048828		-2.58		8.96		-3.23
0.6407244205474854		-2.34		9.06		-3.46
0.6719458103179932		-2.36		8.83		-3.40
0.718825101852417		-2.25		8.71		-3.81
0.7500810623168945		-2.34		8.14		-4.11
0.7813308238983154		-2.02		7.69		-3.86
0.8125839233398438		-2.14		7.36		-3.86
0.8438735008239746		-1.95		7.33		-3.64
0.8750910758972168		-1.45		7.92		-3.60
0.9063441753387451		-1.28		8.39		-2.71
0.9375972747802734		-2.11		8.86		-3.62
0.9688870906829834		-2.66		8.04		-5.11
1.0001072883605957		-2.44		9.69		-3.80
1.0313575267791748		-2.27		8.73		-3.20
1.062610387802124		-2.36		8.88		-4.86
1.0938668251037598		-2.09		9.37		-5.43
1.1251533031463623		-1.53		10.44		-3.70
1.1563706398010254		-1.97		8.59		-2.52
1.187666654586792		-2.81		8.71		-3.46
1.2188832759857178		-2.88		9.73		-1.85
1.2501306533813477		-3.17		9.36		-2.43
1.2813835144042969		-3.77		9.42		-3.12
1.3126728534698486		-4.08		9.89		-3.02
1.343890905380249		-2.97		8.89		-3.00
1.4376499652862549		-3.06		8.70		-3.64
1.4689404964447021		-4.05		11.23		-2.65
1.5002057552337646		-3.57		10.85		-2.55
1.5470385551452637		-4.02		10.71		-2.52
1.5939526557922363		-3.66		9.65		-3.95
1.6251699924468994		-3.03		10.03		-1.08
1.6564230918884277		-2.73		9.88		-1.71
1.687713384628296		-4.27		8.81		-0.81
1.703341007232666		-4.61		8.87		-0.18
1.7345564365386963		-4.15		9.52		-1.51
1.765810251235962		-4.74		9.77		-0.94
1.7970685958862305		-4.56		9.77		-0.62
1.8283207416534424		-4.18		9.06		-0.77
1.8439440727233887		-4.77		9.05		0.18
1.8751964569091797		-4.92		9.23		0.21
1.9064490795135498		-5.05		9.44		1.68
1.937739372253418		-4.60		9.96		2.38
1.9533634185791016		-4.84		10.32		2.27
1.9845833778381348		-4.87		10.46		1.54
2.015838384628296		-4.71		9.79		1.12
2.0470898151397705		-5.11		9.10		2.42
2.078343629837036		-4.28		8.47		3.36
2.093970775604248		-3.79		8.18		3.55
2.12522292137146		-4.33		8.52		3.58
2.1564762592315674		-5.06		8.52		3.14
2.187730312347412		-5.05		8.94		2.69
2.203356981277466		-4.04		8.80		2.90
2.234609842300415		-3.93		8.71		3.39
2.265864372253418		-4.23		8.48		4.67
2.297116279602051		-4.04		8.30		4.30
2.3127427101135254		-3.74		8.31		4.87
2.343996524810791		-4.19		7.76		5.22
2.375249147415161		-4.92		7.12		4.59
2.4221620559692383		-5.23		5.97		4.96
2.437755823135376		-4.85		5.95		5.67
2.4690096378326416		-4.39		5.81		6.45
2.5003199577331543		-4.11		5.45		6.72
2.5315582752227783		-4.16		4.73		7.10
2.5627691745758057		-3.97		5.30		7.31
2.594022512435913		-4.27		5.86		7.97
2.6096506118774414		-4.78		5.50		6.84
2.640904426574707		-4.59		6.20		6.44
2.6721556186676025		-5.04		5.83		5.82
2.7346622943878174		-5.41		6.20		5.39
2.765916109085083		-5.57		6.09		5.33
2.781543254852295		-5.89		5.83		5.41
2.812795639038086		-6.07		5.85		5.44
2.8440489768981934		-5.11		5.43		5.46
2.8753397464752197		-5.56		5.37		6.31
2.8909289836883545		-5.54		6.44		6.14
2.922182083129883		-4.67		6.72		5.35
2.9534530639648438		-4.53		7.07		5.21
2.984689950942993		-4.77		7.20		6.11
3.015951156616211		-4.68		6.55		6.02
3.047231674194336		-4.86		6.13		5.71
3.07844877243042		-5.53		5.83		5.84
3.109738349914551		-5.86		5.99		5.88
3.1409895420074463		-5.84		5.82		5.28
3.1722347736358643		-5.81		6.69		5.24
3.2034637928009033		-5.37		7.03		5.11
3.2347161769866943		-5.26		6.65		5.33
3.2660107612609863		-5.36		6.48		5.74
3.2815957069396973		-5.26		6.55		5.87
3.344101667404175		-5.31		6.13		5.48
3.3597283363342285		-5.43		6.13		5.57
