Time		Ax		Ay		Az
0.015755653381347656		-2.28		9.52		-2.68
0.07810044288635254		-2.30		9.56		-2.58
0.09372568130493164		-2.29		9.59		-2.55
0.12501025199890137		-2.29		9.64		-2.67
0.14093661308288574		-2.31		9.43		-2.67
0.1874833106994629		-2.27		9.50		-2.66
0.20311403274536133		-2.29		9.55		-2.60
0.23436379432678223		-2.27		9.52		-2.65
0.2656528949737549		-2.30		9.47		-2.62
0.29687047004699707		-2.28		9.47		-2.66
0.3281233310699463		-2.29		9.48		-2.62
0.3593771457672119		-2.31		9.48		-2.67
0.39066624641418457		-2.37		9.50		-2.70
0.4218895435333252		-2.40		9.60		-2.66
0.4687631130218506		-2.52		9.64		-2.61
0.5000157356262207		-2.61		9.64		-2.58
0.5312967300415039		-2.55		9.78		-2.55
0.5625364780426025		-2.50		9.63		-2.64
0.6094028949737549		-2.44		9.59		-2.46
0.6250665187835693		-2.36		9.55		-2.54
0.6562826633453369		-2.20		9.62		-2.75
0.6876626014709473		-2.12		9.60		-2.88
0.7187888622283936		-2.12		9.61		-2.90
0.7500426769256592		-2.03		9.47		-2.95
0.7812952995300293		-1.99		9.67		-2.98
0.8281757831573486		-2.07		9.66		-3.07
0.859428882598877		-2.02		9.69		-2.83
0.8907191753387451		-1.97		9.85		-2.69
0.9219551086425781		-1.86		10.07		-2.61
0.953192949295044		-1.78		9.81		-2.71
0.9844779968261719		-1.69		9.94		-2.99
1.0156967639923096		-1.12		9.52		-3.12
1.0625755786895752		-0.32		8.90		-2.82
1.0782017707824707		0.53		8.32		-2.67
1.1094551086425781		-0.03		8.18		-2.38
1.1407451629638672		0.57		8.33		-2.39
1.1719624996185303		0.73		8.77		-2.56
1.203235149383545		1.01		8.41		-3.60
1.2188420295715332		1.25		8.67		-3.94
1.2500958442687988		1.46		8.45		-3.60
1.2813482284545898		1.26		8.51		-3.58
1.328230381011963		1.18		8.28		-3.43
1.3438563346862793		1.21		8.91		-2.90
1.375108242034912		1.07		9.46		-2.59
1.4063992500305176		1.72		9.99		-2.24
1.437614917755127		1.49		9.71		-2.49
1.4845068454742432		0.94		10.45		-2.41
1.5157511234283447		1.15		11.81		-2.71
1.5782554149627686		1.97		9.90		-4.44
1.6251368522644043		1.57		9.78		-2.98
1.6563880443572998		0.92		10.75		-2.60
1.6876418590545654		2.00		9.58		-4.38
1.703270673751831		0.68		9.24		-4.73
1.7345631122589111		0.59		10.06		-2.84
1.7657749652862549		1.73		10.88		-0.61
1.797027826309204		1.40		12.16		-2.73
1.8283178806304932		-4.01		11.09		0.12
1.8439078330993652		0.41		11.23		2.49
1.8751614093780518		3.15		12.42		-2.23
1.9064505100250244		-4.21		12.27		-1.91
1.937669038772583		1.50		8.87		0.18
1.968925952911377		-2.82		9.42		-1.77
1.9845876693725586		-0.64		10.08		-2.54
2.015800952911377		-0.53		9.67		-0.18
2.0470542907714844		-1.44		9.97		-0.27
2.0783443450927734		-1.67		10.37		-1.28
2.1095969676971436		-4.04		9.40		-1.64
2.140814781188965		-3.20		9.21		0.11
2.1721034049987793		-3.81		9.14		0.80
2.2033908367156982		-3.42		8.84		0.03
2.234574317932129		-4.77		10.91		-0.78
2.2502012252807617		-3.32		10.97		1.71
2.2814550399780273		-5.52		8.86		0.64
2.3127076625823975		-3.35		8.94		3.12
2.343960762023926		-4.20		8.17		3.35
2.3752498626708984		-4.94		7.88		2.99
2.4064676761627197		-5.33		7.42		2.65
2.4377644062042236		-5.28		7.67		2.64
2.468975305557251		-4.28		9.57		2.21
2.5002269744873047		-5.22		8.44		2.54
2.531480550765991		-5.53		7.53		3.28
2.5627341270446777		-5.57		6.92		4.12
2.593987226486206		-5.20		6.94		4.26
2.6252400875091553		-5.50		9.59		6.26
2.656529664993286		-6.13		6.64		3.32
2.6877832412719727		-5.10		7.08		4.57
2.719001054763794		-5.88		7.18		5.74
2.750291347503662		-6.53		5.67		4.28
2.7815070152282715		-7.24		5.22		6.49
2.812760829925537		-8.44		2.18		3.66
2.8440492153167725		-2.85		6.75		9.27
2.8752832412719727		-2.65		7.20		9.81
2.9065566062927246		-4.60		6.11		5.26
2.9378201961517334		-6.07		4.63		4.66
2.953453540802002		-5.04		4.32		8.16
2.9846534729003906		-5.15		3.30		9.54
3.0159084796905518		-3.76		4.99		9.61
3.0471603870391846		-3.49		5.00		9.45
3.078413486480713		-4.25		4.19		7.88
3.1097025871276855		-4.60		4.96		6.69
3.1409199237823486		-5.74		4.83		5.68
3.1721770763397217		-6.08		4.89		5.45
3.203428030014038		-5.20		5.55		6.17
3.234679937362671		-4.25		5.69		6.95
3.2659354209899902		-4.10		6.03		7.78
3.2971878051757812		-4.77		5.90		7.41
3.3284592628479004		-5.45		5.00		6.68
3.344102382659912		-5.46		4.92		6.44
3.390946626663208		-5.69		4.98		6.54
3.4221994876861572		-5.91		5.01		6.30
3.453457832336426		-6.10		4.85		5.96
3.484705924987793		-5.66		5.04		6.28
3.5159597396850586		-5.29		5.41		6.65
3.5784988403320312		-5.59		5.20		6.77
3.60971999168396		-5.82		5.20		6.29
3.6410090923309326		-5.93		5.32		6.00
3.672262191772461		-5.91		5.14		5.92
3.687852621078491		-5.80		5.08		6.18
