Time		Ax		Ay		Az
0.0784916877746582		-2.85		9.36		-2.87
0.09376239776611328		-2.85		9.36		-2.91
0.09376239776611328		-2.84		9.40		-2.96
0.10968399047851562		-2.89		9.30		-2.90
0.14090490341186523		-2.79		9.32		-2.93
0.1566331386566162		-2.80		9.37		-2.90
0.18782520294189453		-2.85		9.36		-2.91
0.23439788818359375		-2.78		9.35		-2.92
0.2502925395965576		-2.76		9.29		-2.95
0.2815737724304199		-2.73		9.28		-2.94
0.31280016899108887		-2.79		9.30		-2.85
0.3442533016204834		-2.83		9.31		-2.93
0.37503957748413086		-2.85		9.30		-3.06
0.4066312313079834		-2.79		9.18		-3.20
0.4532022476196289		-2.67		8.95		-3.12
0.5000531673431396		-2.31		9.07		-3.08
0.5313167572021484		-3.01		9.48		-2.89
0.5625603199005127		-3.46		8.84		-4.53
0.5938124656677246		-3.36		9.26		-5.14
0.6250998973846436		-2.53		9.59		-3.19
0.6563198566436768		-2.47		8.76		-2.08
0.687572717666626		-3.24		8.17		-2.86
0.7189574241638184		-3.38		8.21		-4.13
0.7500793933868408		-3.18		8.16		-3.23
0.7813329696655273		-3.74		6.43		-5.44
0.8125872611999512		-2.46		8.12		-3.79
0.8438384532928467		-2.64		7.58		-2.00
0.8907346725463867		-2.02		7.87		-2.91
0.9219720363616943		-2.20		8.78		-2.25
0.9532296657562256		-2.20		9.22		-2.40
0.9844770431518555		-3.11		8.92		-3.15
1.015732765197754		-3.22		9.49		-3.36
1.046985149383545		-2.40		9.85		-3.08
1.078237771987915		-3.04		9.17		-3.01
1.1095292568206787		-3.97		9.48		-4.00
1.140744686126709		-3.08		9.58		-3.35
1.1720349788665771		-2.99		7.92		-3.32
1.203296422958374		-2.72		7.86		-4.14
1.2345099449157715		-3.13		9.50		-2.91
1.2657926082611084		-3.77		9.87		-3.86
1.297050952911377		-4.26		10.42		-4.74
1.3282995223999023		-2.83		9.77		-3.41
1.3439254760742188		-2.65		9.84		-0.94
1.3907725811004639		-3.09		10.49		-0.94
1.4220259189605713		-3.82		9.63		-2.65
1.4689066410064697		-3.57		9.28		-3.18
1.5157825946807861		-3.68		9.97		-2.49
1.547069787979126		-3.82		9.50		-2.64
1.5782928466796875		-4.48		9.30		-1.82
1.6095764636993408		-3.70		9.53		-1.55
1.6408331394195557		-3.94		9.90		-0.61
1.6720521450042725		-4.51		8.58		-2.99
1.6877124309539795		-5.75		8.66		-2.51
1.7189481258392334		-4.60		7.91		-0.71
1.7501842975616455		-5.38		8.94		-0.89
1.781437873840332		-5.30		8.83		-1.68
1.8127257823944092		-5.28		9.17		-1.36
1.8283534049987793		-5.05		9.23		0.45
1.8595707416534424		-5.20		10.33		1.81
1.8908255100250244		-6.20		10.36		0.73
1.922076940536499		-6.74		9.34		0.41
1.9533650875091553		-6.31		9.07		1.15
1.9846246242523193		-5.91		8.84		2.04
2.015839099884033		-5.29		8.09		1.70
2.047090768814087		-5.17		7.84		1.79
2.0783843994140625		-5.45		7.45		1.36
2.1095972061157227		-5.51		7.82		1.47
2.1408891677856445		-5.22		8.93		1.86
2.172105312347412		-5.20		9.76		2.04
2.2033917903900146		-5.01		8.73		1.63
2.2346115112304688		-5.14		8.01		2.18
2.2658724784851074		-5.55		8.56		3.63
2.297117233276367		-6.17		8.28		4.34
2.3284058570861816		-6.41		7.13		3.61
2.344031810760498		-6.94		5.80		3.02
2.390878200531006		-6.94		5.33		3.17
2.422168016433716		-6.86		5.41		2.90
2.4533867835998535		-7.64		4.84		2.04
2.484647750854492		-7.64		5.22		2.30
2.500262498855591		-8.45		5.32		3.13
2.5315561294555664		-10.10		4.74		2.52
2.578397035598755		-7.87		4.01		1.89
2.609652042388916		-6.14		5.64		3.33
2.625311851501465		-6.60		6.02		4.71
2.6565303802490234		-7.02		6.12		4.62
2.6878180503845215		-6.80		6.16		3.88
2.7190825939178467		-6.51		6.26		3.65
2.750288963317871		-6.58		6.27		4.30
2.7815446853637695		-6.54		6.49		4.48
2.812797784805298		-6.93		6.42		4.22
2.8440499305725098		-7.09		6.31		3.96
2.875338315963745		-7.04		6.02		3.74
2.9065914154052734		-6.95		6.02		3.86
2.922222852706909		-6.93		6.06		3.90
2.9847252368927		-6.99		6.13		3.99
3.0003154277801514		-7.01		5.78		3.87
3.031569719314575		-6.85		5.94		3.95
3.0628232955932617		-6.85		5.95		3.99
3.0940773487091064		-6.92		6.01		4.13
