Time		Ax		Ay		Az
0.031557321548461914		-2.21		9.45		-3.10
0.1562948226928711		-2.26		9.47		-3.17
0.17192745208740234		-2.27		9.46		-3.13
0.18751883506774902		-2.22		9.47		-3.17
0.18751883506774902		-2.25		9.45		-3.07
0.20316839218139648		-2.21		9.42		-3.07
0.23442840576171875		-2.28		9.39		-3.07
0.28131103515625		-2.27		9.50		-3.00
0.2969048023223877		-2.26		9.42		-3.02
0.3281867504119873		-2.28		9.45		-3.07
0.35941314697265625		-2.27		9.50		-3.05
0.39066219329833984		-2.30		9.50		-3.10
0.42191433906555176		-2.35		9.53		-3.14
0.48442506790161133		-2.35		9.52		-3.25
0.515697717666626		-2.37		9.44		-3.10
0.5469603538513184		-2.35		9.46		-2.95
0.5625588893890381		-2.38		9.50		-2.99
0.5938420295715332		-2.35		9.67		-3.06
0.6563112735748291		-2.41		9.83		-3.00
0.6876020431518555		-2.42		9.92		-3.01
0.7032260894775391		-2.36		9.87		-3.02
0.7344779968261719		-2.34		9.81		-2.96
0.765697717666626		-2.37		9.69		-3.01
0.7969861030578613		-2.31		9.81		-3.16
0.8282039165496826		-2.04		10.15		-3.12
0.8594558238983154		-1.98		10.50		-3.05
0.8750910758972168		-1.84		10.51		-2.98
0.9375913143157959		-1.68		10.21		-3.02
0.9532172679901123		-1.52		9.97		-2.87
0.9844722747802734		-1.21		10.32		-2.74
1.0313518047332764		-1.17		9.52		-2.44
1.0626044273376465		-1.10		8.85		-2.42
1.093897819519043		-0.77		8.93		-2.60
1.109483003616333		-0.07		8.61		-2.74
1.140737533569336		-0.38		8.34		-2.72
1.1719911098480225		-0.48		8.44		-3.07
1.2032439708709717		-0.27		8.76		-3.74
1.234532356262207		0.15		8.78		-3.41
1.2657506465911865		0.44		8.43		-2.68
1.2970468997955322		0.83		8.26		-2.27
1.328301191329956		0.88		8.35		-2.16
1.3595101833343506		1.01		8.30		-2.10
1.3907999992370605		1.32		8.08		-2.01
1.4220166206359863		1.21		8.66		-2.39
1.4533119201660156		1.34		9.28		-2.99
1.484558343887329		1.42		8.83		-3.29
1.5157780647277832		1.61		8.60		-3.25
1.5782830715179443		0.88		8.75		-3.98
1.6407887935638428		0.63		9.38		-4.53
1.672043800354004		1.33		10.07		-3.78
1.703298807144165		1.10		10.19		-3.58
1.7189247608184814		0.88		11.32		-4.12
1.7502174377441406		0.63		11.27		-3.44
1.7814643383026123		1.01		10.49		-1.39
1.8127176761627197		0.75		9.56		-2.44
1.8283109664916992		0.37		11.85		-0.78
1.8595643043518066		-1.20		10.74		-1.23
1.8908166885375977		-1.10		8.10		-1.77
1.922070026397705		1.57		10.76		-2.84
1.9533228874206543		-2.83		9.26		0.19
1.9845874309539795		2.04		13.01		6.61
2.0002481937408447		-0.88		13.56		0.25
2.031461715698242		-4.85		13.36		0.25
2.0627474784851074		-0.85		9.24		-1.44
2.093963146209717		-0.63		10.28		2.41
2.1252176761627197		-1.45		10.10		0.37
2.156470775604248		-3.90		10.04		1.17
2.1720986366271973		-5.60		8.02		0.69
2.218979597091675		-3.39		8.71		1.23
2.2346031665802		-4.56		8.72		1.38
2.2658565044403076		-3.95		10.45		0.37
2.2971441745758057		-4.50		8.50		0.38
2.3283634185791016		-4.35		9.66		1.20
2.35961651802063		-4.69		7.93		2.94
2.390885829925537		-5.62		7.23		4.38
2.406496524810791		-6.68		6.45		3.90
2.4377875328063965		-6.12		7.03		2.76
2.4690029621124268		-5.15		8.01		3.70
2.500256061553955		-5.84		7.62		4.18
2.5315093994140625		-6.75		6.08		2.90
2.5627975463867188		-7.47		6.18		4.04
2.5940160751342773		-6.92		5.23		4.35
2.625302791595459		-6.71		6.20		4.81
2.6565239429473877		-6.67		6.11		4.72
2.703404426574707		-6.68		5.78		4.70
2.7346901893615723		-7.05		5.16		4.85
2.7659435272216797		-6.76		5.35		5.25
2.797163963317871		-6.29		5.80		5.64
2.812798023223877		-5.88		5.96		5.69
2.859708070755005		-6.36		5.72		5.84
2.8909225463867188		-6.97		5.09		5.26
2.906550168991089		-7.08		5.15		4.55
2.937803030014038		-6.91		5.03		4.94
2.969057083129883		-6.53		5.58		5.13
3.0003457069396973		-6.29		5.87		5.12
3.0315966606140137		-5.94		6.16		5.37
3.0628345012664795		-6.01		6.05		5.33
3.078444242477417		-6.42		5.93		5.51
3.125321626663208		-6.40		5.89		4.97
3.140951633453369		-6.10		6.23		4.76
3.1722524166107178		-5.99		6.14		5.03
3.203455924987793		-5.95		6.09		5.06
3.2347099781036377		-6.25		5.95		4.81
3.2659647464752197		-6.26		5.98		5.04
3.2972171306610107		-6.09		6.03		5.34
3.328483819961548		-6.09		6.17		5.15
3.3598527908325195		-6.30		5.94		5.02
3.390976667404175		-6.26		5.98		5.15
3.4222300052642822		-6.34		6.10		4.80
3.453516721725464		-6.37		6.12		4.85
