Time		Ax		Ay		Az
0.09371352195739746		-2.70		9.32		-3.11
0.10918903350830078		-2.72		9.29		-3.14
0.10918903350830078		-2.72		9.31		-3.15
0.1404109001159668		-2.71		9.30		-3.15
0.1716601848602295		-2.77		9.27		-3.07
0.18770813941955566		-2.70		9.31		-3.05
0.2187519073486328		-2.77		9.24		-3.00
0.2810494899749756		-2.72		9.22		-3.05
0.2966747283935547		-2.68		9.34		-2.96
0.31264352798461914		-2.84		9.25		-3.25
0.3438713550567627		-2.62		9.35		-3.01
0.3750741481781006		-2.77		9.17		-3.10
0.40637779235839844		-2.57		9.29		-3.29
0.437671422958374		-2.61		8.97		-3.28
0.49985408782958984		-2.49		8.94		-3.28
0.5311121940612793		-2.45		8.92		-3.35
0.5623269081115723		-2.30		9.27		-3.57
0.5935795307159424		-2.79		9.38		-3.93
0.6248335838317871		-2.98		9.44		-4.17
0.6560869216918945		-3.28		9.23		-5.70
0.6873433589935303		-3.07		8.94		-4.72
0.7185940742492676		-2.28		9.13		-3.18
0.749880313873291		-2.00		8.97		-2.86
0.78114914894104		-1.89		8.78		-2.86
0.8123531341552734		-2.57		7.73		-3.38
0.84360671043396		-2.12		8.79		-2.63
0.8748588562011719		-2.74		7.82		-3.27
0.9217767715454102		-2.25		8.74		-1.17
0.9529922008514404		-3.14		8.16		-2.14
0.9998703002929688		-3.02		7.47		-4.25
1.0311312675476074		-2.58		7.80		-4.87
1.0623915195465088		-2.31		8.49		-3.16
1.0936331748962402		-2.02		8.83		-3.03
1.1248853206634521		-2.80		9.29		-3.34
1.1405465602874756		-4.08		9.93		-3.16
1.1718025207519531		-2.43		10.44		-0.89
1.2030189037322998		-2.10		8.20		-2.25
1.234309196472168		-3.18		7.98		-3.53
1.265559196472168		-3.48		9.05		-2.25
1.2968134880065918		-2.94		8.39		-2.69
1.3280463218688965		-5.04		7.66		-6.06
1.343662977218628		-4.69		8.33		-4.48
1.3749127388000488		-2.92		12.36		-2.02
1.4218242168426514		-4.76		10.98		-3.58
1.45304536819458		-3.68		10.89		-4.32
1.5155572891235352		-1.16		10.30		-3.50
1.562431812286377		-3.28		9.85		-3.52
1.5936853885650635		-4.75		8.87		-4.52
1.6249399185180664		-4.19		8.23		-3.70
1.656226396560669		-4.83		9.26		-1.77
1.6874463558197021		-3.11		8.67		-2.77
1.718733549118042		-3.34		8.82		-1.81
1.7343251705169678		-4.83		9.29		-1.68
1.7655775547027588		-4.14		8.88		-2.02
1.7968332767486572		-4.12		9.05		-1.95
1.8280854225158691		-4.95		8.88		-0.79
1.8593385219573975		-5.79		8.58		-0.87
1.8749988079071045		-6.22		9.02		-0.56
1.9062538146972656		-5.11		9.71		1.01
1.937471628189087		-5.32		11.04		1.77
1.968759536743164		-6.18		10.31		-0.25
2.0000154972076416		-5.96		9.42		0.72
2.031231641769409		-5.27		9.01		2.17
2.0469086170196533		-4.90		8.70		2.33
2.0781118869781494		-4.64		8.39		1.94
2.109384536743164		-4.43		8.34		1.87
2.140655040740967		-4.44		8.51		1.49
2.171872615814209		-4.55		8.76		1.46
2.2031238079071045		-5.33		9.06		1.76
2.2343788146972656		-6.04		9.23		1.54
2.265665292739868		-6.39		8.58		1.77
2.296900987625122		-6.35		8.14		1.82
2.343775510787964		-6.13		7.94		2.23
2.3593928813934326		-5.27		7.46		2.48
2.3906805515289307		-5.89		6.82		2.91
2.4218978881835938		-6.86		6.40		3.17
2.4531567096710205		-6.49		5.84		2.48
2.4844043254852295		-6.01		5.61		2.58
2.5156619548797607		-6.76		6.68		3.78
2.5312843322753906		-6.64		7.20		4.72
2.562537908554077		-5.79		6.89		4.64
2.609419822692871		-6.30		7.16		4.40
2.625044345855713		-6.54		7.01		4.34
2.656296968460083		-6.22		6.56		4.47
2.687551975250244		-5.83		6.06		4.28
2.7188401222229004		-5.93		5.63		4.25
2.750058889389038		-6.19		5.56		4.41
2.7813234329223633		-6.50		5.90		4.66
2.8125643730163574		-6.63		6.11		4.25
2.843818426132202		-6.73		6.32		3.91
2.8750717639923096		-6.60		6.50		3.70
2.906325340270996		-6.57		6.86		3.76
2.937577486038208		-6.59		7.08		3.96
2.96883225440979		-6.35		6.89		3.90
3.000084400177002		-6.54		6.69		4.00
3.0313403606414795		-6.52		6.54		3.86
3.062591075897217		-6.39		6.32		3.88
3.0938453674316406		-6.40		6.40		3.89
3.1251349449157715		-6.59		6.72		4.00
3.1563501358032227		-6.67		6.54		3.80
3.1719768047332764		-6.58		6.50		3.75
3.2032814025878906		-6.76		6.60		3.92
