Time		Ax		Ay		Az
0.031038761138916016		-2.79		9.47		-2.45
0.046668052673339844		-2.69		9.46		-2.63
0.06273031234741211		-2.83		9.37		-2.65
0.07829070091247559		-2.85		9.45		-2.50
0.12479567527770996		-2.77		9.47		-2.58
0.1408371925354004		-2.92		9.46		-2.67
0.1716759204864502		-2.81		9.52		-2.67
0.2029285430908203		-2.78		9.49		-2.54
0.2188398838043213		-2.77		9.40		-2.62
0.250032901763916		-2.80		9.45		-2.53
0.2812533378601074		-2.75		9.46		-2.48
0.3279421329498291		-2.76		9.43		-2.52
0.35919737815856934		-2.82		9.45		-2.65
0.3907179832458496		-2.73		9.37		-2.74
0.45299243927001953		-2.70		9.28		-2.67
0.4686124324798584		-2.62		9.27		-2.73
0.5154554843902588		-2.60		9.28		-2.96
0.5311260223388672		-2.52		9.13		-2.83
0.5623469352722168		-2.61		9.00		-2.89
0.5935909748077393		-2.50		9.05		-2.95
0.6248447895050049		-2.62		9.08		-2.96
0.6561317443847656		-2.48		9.17		-3.20
0.687387228012085		-2.43		9.04		-3.72
0.7186141014099121		-2.15		9.30		-3.39
0.7498581409454346		-1.85		9.36		-2.97
0.7811112403869629		-1.70		9.56		-2.23
0.8123626708984375		-1.85		9.46		-1.77
0.8436179161071777		-1.93		8.97		-2.41
0.874870777130127		-1.30		8.83		-2.80
0.9217491149902344		-1.73		9.06		-2.48
0.9530386924743652		-1.94		8.99		-2.95
0.9842569828033447		-2.17		9.53		-3.44
1.0155487060546875		-2.35		9.33		-3.47
1.0467703342437744		-2.48		8.99		-3.38
1.0780174732208252		-2.44		8.78		-4.11
1.1092722415924072		-2.36		8.53		-4.22
1.1405234336853027		-1.06		8.95		-2.71
1.171781063079834		-2.64		8.21		-4.46
1.203068494796753		-2.31		9.52		-4.52
1.234283685684204		-0.93		9.67		-1.69
1.2655389308929443		-0.92		8.98		-3.22
1.2811636924743652		-1.20		10.17		-3.06
1.3124160766601562		-2.01		9.40		-2.98
1.359297513961792		-2.23		8.41		-4.41
1.3905515670776367		-2.69		8.66		-4.38
1.437429666519165		-2.74		8.73		-4.11
1.499934196472168		-2.37		9.04		-4.34
1.5311975479125977		-1.63		9.81		-3.81
1.5624430179595947		-1.64		10.58		-3.15
1.5936973094940186		-2.20		9.85		-2.98
1.6093237400054932		-2.81		9.52		-3.02
1.6405768394470215		-3.01		9.66		-4.15
1.671830654144287		-2.66		9.36		-4.12
1.7031176090240479		-2.56		10.16		-3.96
1.7343366146087646		-3.00		10.20		-3.68
1.7499988079071045		-2.87		9.63		-4.08
1.7812604904174805		-3.02		9.72		-3.67
1.8124682903289795		-3.25		9.19		-2.37
1.8437228202819824		-3.19		9.41		-2.49
1.874976634979248		-3.01		9.25		-1.86
1.9062297344207764		-3.02		9.75		-2.11
1.93751859664917		-3.60		10.32		-2.89
1.968770980834961		-3.38		8.75		-1.58
1.9843921661376953		-4.81		9.22		-1.35
2.0312533378601074		-5.02		8.79		-2.62
2.0625061988830566		-4.46		8.75		-1.53
2.093750476837158		-4.49		9.49		-0.89
2.109377384185791		-4.43		8.65		-0.33
2.140669345855713		-4.83		9.26		-0.09
2.1718831062316895		-4.77		9.32		-0.19
2.2187976837158203		-5.47		10.23		0.42
2.265676975250244		-5.75		10.07		1.23
2.281278371810913		-5.19		9.56		1.42
2.312560796737671		-4.82		9.11		1.42
2.3437764644622803		-5.13		8.23		1.47
2.3750295639038086		-5.07		7.69		1.14
2.4063172340393066		-4.92		8.31		1.58
2.437570571899414		-5.18		8.27		1.77
2.4688243865966797		-5.57		8.69		1.81
2.4844160079956055		-4.88		8.37		1.37
2.5156702995300293		-5.04		8.08		1.58
2.546957492828369		-5.60		8.58		2.73
2.578176736831665		-5.31		8.61		3.10
2.609468936920166		-5.96		8.48		2.53
2.6406824588775635		-5.76		7.66		2.20
2.671936273574829		-5.87		7.24		3.09
2.7032318115234375		-6.96		7.39		3.52
2.750103712081909		-6.68		6.74		3.17
2.7813572883605957		-6.75		6.37		2.70
2.796949625015259		-6.43		6.29		2.84
2.8282058238983154		-6.22		6.53		3.32
2.8594560623168945		-6.55		6.49		3.34
2.921966075897217		-6.75		6.57		3.46
2.9532158374786377		-6.78		6.75		3.78
2.984504222869873		-6.89		6.90		3.82
3.015756368637085		-6.61		7.07		3.56
3.031383752822876		-6.36		6.84		3.14
3.0626041889190674		-6.36		6.73		3.63
3.093855142593384		-6.05		6.60		3.53
3.125108480453491		-5.93		6.41		3.80
3.1563618183135986		-6.16		6.43		4.19
3.1720237731933594		-6.15		6.51		4.24
3.203242301940918		-6.05		6.44		4.28
3.2344954013824463		-6.31		6.69		4.00
3.2657854557037354		-6.45		6.98		3.85
3.297041654586792		-6.23		7.04		3.68
3.328253746032715		-6.14		7.02		3.59
3.3595094680786133		-5.96		7.21		3.75
3.3751754760742188		-6.02		7.00		4.03
3.406388998031616		-5.84		6.92		3.75
3.4376420974731445		-6.36		6.85		3.84
3.468895196914673		-6.37		7.12		3.83
3.500182628631592		-6.13		6.84		3.78
