Time		Ax		Ay		Az
0.07841849327087402		-2.74		9.56		-2.93
0.09364008903503418		-2.76		9.48		-2.93
0.10925602912902832		-2.86		9.37		-2.99
0.10925602912902832		-3.09		9.28		-3.04
0.14088177680969238		-3.16		9.29		-2.77
0.18738389015197754		-3.07		9.27		-2.91
0.20332813262939453		-3.22		9.19		-3.09
0.23427987098693848		-3.06		9.27		-3.11
0.2654862403869629		-3.08		9.29		-3.14
0.2967400550842285		-3.00		9.35		-3.15
0.32799506187438965		-2.98		9.36		-2.85
0.3749079704284668		-3.14		9.28		-2.94
0.4061567783355713		-3.15		9.07		-3.40
0.43738293647766113		-3.18		9.02		-3.29
0.4842948913574219		-2.80		9.16		-3.27
0.5155556201934814		-2.73		9.16		-3.13
0.5467641353607178		-2.71		9.19		-3.23
0.5780179500579834		-2.64		9.14		-3.20
0.6093101501464844		-2.56		8.94		-3.26
0.6405246257781982		-2.36		9.19		-3.08
0.6717779636383057		-2.65		8.71		-3.40
0.7030313014984131		-2.66		8.54		-3.45
0.734320878982544		-2.41		8.60		-3.56
0.7655413150787354		-2.06		8.67		-4.30
0.7967920303344727		-2.16		8.36		-3.78
0.8280444145202637		-1.96		8.40		-2.81
0.8593378067016602		-2.12		8.30		-2.60
0.8905880451202393		-2.42		8.49		-2.80
0.9218058586120605		-2.44		8.65		-4.94
0.9530942440032959		-2.11		8.84		-4.04
0.9999411106109619		-1.71		9.04		-2.94
1.0311908721923828		-2.18		8.44		-3.18
1.0468192100524902		-2.18		8.01		-4.28
1.0780713558197021		-1.85		8.12		-3.45
1.1093242168426514		-1.69		8.77		-3.85
1.1405775547027588		-1.69		9.01		-4.81
1.1718692779541016		-1.32		9.39		-5.06
1.2030842304229736		-1.81		10.93		-2.64
1.2343714237213135		-2.02		9.90		-3.03
1.2656302452087402		-1.86		9.72		-3.94
1.296844244003296		-1.41		8.38		-4.44
1.3437244892120361		-2.05		9.89		-2.54
1.3749771118164062		-3.74		10.93		-1.48
1.406266689300537		-3.04		10.01		-3.78
1.4374840259552002		-2.08		9.27		-3.66
1.4687762260437012		-3.37		9.28		-3.53
1.5156190395355225		-4.59		8.62		-2.83
1.562506914138794		-5.45		9.44		-3.09
1.6094112396240234		-4.77		8.64		-3.81
1.625004768371582		-4.81		9.64		-5.53
1.656294345855713		-5.78		9.08		-5.20
1.6875503063201904		-3.60		8.72		-4.63
1.7188000679016113		-3.59		9.73		-2.64
1.75002121925354		-3.82		9.31		-0.98
1.7812745571136475		-3.77		9.38		-1.39
1.7969396114349365		-4.22		9.01		-1.15
1.8281502723693848		-4.94		9.28		-0.45
1.8594036102294922		-4.74		8.72		-0.60
1.890693187713623		-5.20		8.87		-0.07
1.9219107627868652		-5.58		8.75		-0.31
1.9375364780426025		-5.96		8.98		-0.06
1.984417200088501		-4.80		9.57		0.94
2.0157101154327393		-4.52		9.93		1.38
2.046957015991211		-4.64		8.98		1.31
2.0781772136688232		-5.22		9.44		1.82
2.093806505203247		-5.02		9.31		2.01
2.125056743621826		-5.24		8.84		2.83
2.1563098430633545		-5.33		8.43		2.65
2.1875991821289062		-5.07		8.06		2.98
2.2188167572021484		-5.35		8.64		2.79
2.234443187713623		-5.89		8.10		2.44
2.2657437324523926		-5.68		7.51		2.07
2.296955108642578		-5.86		7.79		2.58
2.328242778778076		-5.57		7.75		3.54
2.3594565391540527		-5.18		7.45		3.99
2.3907461166381836		-5.09		7.27		4.06
2.4219977855682373		-4.59		6.99		3.94
2.453256607055664		-5.50		7.52		4.46
2.4844696521759033		-6.47		8.12		4.49
2.5158562660217285		-6.53		7.95		4.25
2.5470144748687744		-5.58		7.35		3.77
2.578230142593384		-5.35		6.94		4.02
2.609483003616333		-5.37		6.82		4.85
2.640737533569336		-4.93		6.40		5.36
2.6563632488250732		-4.51		5.90		5.87
2.7032432556152344		-5.05		6.03		5.97
2.734496831893921		-5.61		6.15		5.01
2.7657570838928223		-6.14		6.23		4.86
2.7970030307769775		-6.49		6.08		4.66
2.8282556533813477		-6.24		6.13		4.54
2.843919515609741		-5.65		6.48		4.77
2.875136137008667		-4.95		6.62		4.95
2.906388998031616		-4.68		7.02		4.94
2.9376425743103027		-4.81		7.32		5.03
2.9688963890075684		-5.20		7.07		5.12
3.0001540184020996		-5.57		6.71		5.02
3.031404733657837		-6.06		6.43		4.84
3.0626566410064697		-6.06		6.32		4.70
3.0939252376556396		-5.98		6.35		4.78
