Time		Ax		Ay		Az
0.015343904495239258		-2.19		9.46		-3.22
0.062400102615356445		-2.19		9.55		-3.22
0.09342479705810547		-2.23		9.38		-3.13
0.10931968688964844		-2.21		9.45		-3.15
0.15621447563171387		-2.27		9.40		-3.23
0.17156386375427246		-2.33		9.50		-3.11
0.1873793601989746		-2.29		9.51		-3.12
0.2344200611114502		-2.38		9.32		-3.29
0.2499394416809082		-2.27		9.46		-3.28
0.280947208404541		-2.12		9.51		-3.20
0.3123443126678467		-2.11		9.51		-3.28
0.3438243865966797		-2.07		9.33		-3.38
0.3749532699584961		-1.77		9.62		-3.31
0.40627050399780273		-1.29		9.34		-3.13
0.46846580505371094		-1.30		9.07		-2.87
0.49971652030944824		-1.01		9.18		-3.07
0.5309696197509766		-0.53		9.21		-3.20
0.5466020107269287		-0.14		9.09		-3.10
0.5934760570526123		-0.55		9.09		-3.32
0.6247291564941406		-0.69		9.31		-3.51
0.6560218334197998		-0.52		9.59		-3.65
0.6872363090515137		-0.24		9.68		-3.70
0.7184910774230957		-0.31		10.16		-3.07
0.749779462814331		0.31		9.90		-3.36
0.7810542583465576		0.39		9.68		-3.85
0.8122518062591553		0.46		9.01		-5.03
0.8435029983520508		1.55		10.05		-3.32
0.9060115814208984		1.38		9.62		-2.74
0.9216861724853516		1.69		8.94		-3.12
0.9685161113739014		1.44		9.29		-1.95
0.9997720718383789		0.88		8.95		-2.21
1.0310251712799072		0.00		8.81		-2.72
1.0466501712799072		-0.79		8.95		-3.30
1.0779392719268799		-0.57		9.05		-3.04
1.1091961860656738		-0.59		10.26		-2.67
1.1404404640197754		-0.98		9.88		-3.89
1.1716620922088623		-0.27		10.41		-3.59
1.1872901916503906		-0.20		10.74		-3.67
1.2185800075531006		1.28		9.74		-0.90
1.2497966289520264		0.45		10.08		-3.06
1.2810492515563965		3.51		9.07		1.26
1.3123023509979248		3.34		10.44		1.69
1.3435983657836914		1.77		10.31		-2.81
1.3748095035552979		2.82		8.70		-2.89
1.4060626029968262		2.09		9.40		-5.80
1.4373157024383545		0.83		10.27		-4.14
1.4685685634613037		-2.02		8.69		-5.76
1.5310771465301514		-1.21		9.41		-6.76
1.5779564380645752		-0.38		9.46		-4.41
1.609208345413208		-1.04		9.64		-3.57
1.6404633522033691		-1.04		9.78		-1.07
1.6717159748077393		0.02		11.54		1.68
1.6873433589935303		-0.69		11.70		-1.97
1.718635082244873		-1.86		11.19		-0.38
1.7498862743377686		-2.08		9.64		-2.48
1.7811024188995361		-2.95		9.75		-0.70
1.8123555183410645		-2.10		10.14		0.19
1.843609094619751		-1.90		9.59		-2.56
1.8592352867126465		-2.34		9.82		0.56
1.890526294708252		-1.76		9.49		-2.04
1.9217839241027832		-1.83		9.84		-0.50
1.9530322551727295		-5.53		10.14		1.91
1.984290361404419		-1.97		7.97		-3.26
2.0155019760131836		-1.40		9.11		0.89
2.0467565059661865		-5.68		9.84		3.02
2.0623843669891357		-4.41		9.37		-6.40
2.0936367511749268		-1.87		8.43		1.48
2.1248884201049805		-6.14		9.36		2.99
2.1561810970306396		-2.84		7.11		-0.34
2.1874332427978516		-1.88		9.34		2.34
2.2186484336853027		-8.15		8.20		-1.30
2.24990177154541		-1.80		7.42		2.76
2.2811548709869385		-4.48		9.34		2.61
2.312408685684204		-7.91		9.66		-3.49
2.3436617851257324		-2.16		10.42		3.63
2.3749520778656006		-5.45		9.66		2.39
2.406207799911499		-6.35		5.92		1.01
2.4374213218688965		-4.03		6.78		6.44
2.468674898147583		-5.34		7.48		4.97
2.499929666519165		-6.10		7.22		3.12
2.5311808586120605		-6.60		6.48		3.08
2.5624825954437256		-6.88		7.05		5.64
2.578061819076538		-5.42		8.36		4.68
2.624941349029541		-6.54		5.49		1.84
2.6561946868896484		-8.23		3.66		1.48
2.671856641769409		-7.15		5.09		3.46
2.7030773162841797		-7.51		5.35		4.15
2.749957323074341		-7.30		5.95		3.09
2.781209945678711		-7.58		5.70		2.75
2.8280932903289795		-6.91		5.91		2.96
2.843754529953003		-6.93		6.37		3.45
2.8750052452087402		-7.52		6.70		3.02
2.906259775161743		-7.44		6.61		3.30
2.937473773956299		-7.43		6.11		3.31
2.9687280654907227		-6.86		6.31		3.71
2.999983787536621		-6.52		6.46		3.68
3.0156095027923584		-6.93		6.25		3.92
3.0468671321868896		-7.05		6.33		4.18
3.0781288146972656		-6.55		7.12		3.79
3.109403610229492		-6.20		7.52		2.64
3.1406567096710205		-5.93		6.58		3.30
3.171874761581421		-5.70		6.83		4.44
3.2031657695770264		-6.52		6.49		3.81
3.234381675720215		-6.17		7.52		3.51
3.265676975250244		-6.42		7.23		3.17
3.2968947887420654		-6.42		7.07		3.24
3.3281424045562744		-6.40		6.79		3.27
3.359393835067749		-6.62		6.79		3.57
3.37506103515625		-6.71		6.94		3.29
3.4063119888305664		-7.00		6.71		2.96
3.453190326690674		-6.56		6.91		3.39
3.484438180923462		-6.39		6.86		3.47
3.51566219329834		-6.56		6.94		3.25
