Time		Ax		Ay		Az
0.10975432395935059		-2.19		9.48		-3.17
0.12498879432678223		-2.17		9.51		-3.06
0.14064311981201172		-2.16		9.48		-3.04
0.14064311981201172		-2.17		9.48		-3.08
0.1722726821899414		-2.18		9.50		-3.14
0.1875009536743164		-2.17		9.46		-3.11
0.24999690055847168		-2.24		9.42		-3.12
0.265657901763916		-2.22		9.45		-3.11
0.28144216537475586		-2.20		9.51		-3.09
0.3125457763671875		-2.17		9.52		-3.16
0.3441925048828125		-2.16		9.54		-3.18
0.37502002716064453		-2.23		9.51		-3.08
0.40627312660217285		-2.09		9.42		-3.01
0.4531421661376953		-2.12		9.34		-3.02
0.5156891345977783		-2.14		9.32		-3.15
0.5312762260437012		-2.13		9.48		-3.13
0.5625286102294922		-2.17		9.53		-3.15
0.5937814712524414		-2.21		9.56		-3.31
0.6250348091125488		-2.18		9.39		-3.22
0.6563243865966797		-2.17		9.25		-3.17
0.6875770092010498		-2.15		9.37		-3.38
0.7188355922698975		-2.21		9.30		-3.58
0.750049352645874		-2.53		9.44		-3.40
0.7813374996185303		-2.43		9.54		-3.37
0.812553882598877		-2.35		9.52		-3.00
0.8438498973846436		-2.42		9.41		-3.02
0.8750967979431152		-2.41		8.77		-3.19
0.9063458442687988		-2.30		8.42		-3.69
0.9375691413879395		-1.96		8.25		-3.79
0.9688293933868408		-2.04		7.59		-3.59
1.0313286781311035		-1.76		7.03		-3.88
1.0469748973846436		-1.67		7.67		-3.58
1.0782098770141602		-1.60		7.87		-3.39
1.1094985008239746		-1.94		7.95		-3.25
1.1407496929168701		-2.16		8.33		-3.68
1.171966314315796		-2.15		8.94		-3.37
1.187596321105957		-1.80		9.22		-2.23
1.2188835144042969		-2.88		9.37		-2.10
1.2501366138458252		-2.55		9.96		-2.78
1.2813529968261719		-2.89		9.28		-2.14
1.3126463890075684		-3.10		9.16		-2.88
1.3439011573791504		-2.77		9.01		-2.39
1.3751497268676758		-2.80		8.49		-2.45
1.4064030647277832		-2.98		9.34		-3.92
1.4376566410064697		-2.93		8.75		-4.80
1.4845011234283447		-2.72		10.07		-4.05
1.5157549381256104		-2.42		12.03		-3.76
1.57826828956604		-4.31		11.19		-3.51
1.6251552104949951		-3.80		10.31		-3.80
1.640770673751831		-2.94		9.69		-2.69
1.672020673751831		-4.11		9.84		-2.63
1.7032749652862549		-2.91		8.57		-3.21
1.734527587890625		-4.04		9.37		-1.79
1.7658159732818604		-3.61		9.33		-2.70
1.7814078330993652		-3.92		9.68		-2.74
1.8126678466796875		-4.17		10.60		-1.04
1.8439140319824219		-3.10		9.50		-0.47
1.8752028942108154		-4.27		9.35		-0.25
1.9064562320709229		-4.58		9.25		0.18
1.9220471382141113		-4.93		9.48		1.48
1.9533355236053467		-5.00		9.91		0.82
1.9845924377441406		-4.92		10.56		0.95
2.0158073902130127		-5.02		10.41		1.07
2.0471115112304688		-5.49		9.71		0.97
2.0783169269561768		-5.14		9.39		1.51
2.109567403793335		-4.96		9.02		2.07
2.140855073928833		-4.24		8.58		2.54
2.187700033187866		-4.28		8.35		2.57
2.218952178955078		-4.66		7.80		1.92
2.2502055168151855		-5.65		7.95		1.81
2.265834331512451		-6.83		8.23		1.15
2.2971549034118652		-6.91		8.05		0.29
2.3283402919769287		-5.92		8.22		0.22
2.3596343994140625		-4.90		7.76		1.35
2.3908817768096924		-5.25		8.11		2.74
2.422133684158325		-5.75		8.38		3.70
2.453352928161621		-5.34		7.73		3.56
2.4689807891845703		-5.22		7.27		3.59
2.500269889831543		-5.17		7.26		3.64
2.531487226486206		-5.55		7.09		4.71
2.5627760887145996		-5.94		6.81		5.14
2.594036340713501		-6.41		6.51		4.90
2.62528133392334		-6.80		6.07		4.34
2.6565346717834473		-6.48		5.56		3.87
2.6877903938293457		-6.01		5.29		4.24
2.719008207321167		-5.76		5.30		4.69
2.7502968311309814		-6.27		6.09		5.24
2.781513214111328		-6.56		6.23		5.47
2.8283939361572266		-5.78		6.55		5.31
2.844021797180176		-5.49		6.70		5.48
2.8753092288970947		-5.42		6.45		5.03
2.906564474105835		-5.89		6.14		4.64
2.937814235687256		-6.57		5.77		4.59
2.9690332412719727		-6.91		5.55		4.68
3.00028657913208		-7.12		5.61		4.67
3.0315418243408203		-6.94		5.71		4.55
3.062796115875244		-6.74		5.85		4.54
3.078434705734253		-6.60		6.10		4.68
3.1097137928009033		-6.44		6.42		4.79
3.140970468521118		-6.34		6.37		4.56
3.172180652618408		-6.12		6.24		4.49
3.203467607498169		-6.20		6.24		4.51
3.234687089920044		-6.51		6.18		4.54
3.265974760055542		-6.51		6.17		4.41
3.2971925735473633		-6.46		6.08		4.35
3.328521966934204		-6.60		6.19		4.48
3.3597004413604736		-6.51		6.18		4.41
3.390995502471924		-6.58		6.20		4.37
