0.02428520236267551		-2.67		9.55		-1.81
0.06071300590668877		-2.61		9.68		-1.85
0.09714080945070204		-2.69		9.69		-1.91
0.1335686129947153		-2.70		9.59		-1.88
0.16999641653872857		-2.66		9.66		-1.92
0.20642422008274183		-2.71		9.73		-1.98
0.2428520236267551		-2.64		9.57		-1.92
0.2792798271707684		-2.70		9.51		-2.05
0.31570763071478164		-2.58		9.48		-1.94
0.3521354342587949		-2.66		9.42		-1.99
0.38856323780280816		-2.61		9.47		-2.05
0.4249910413468214		-2.64		9.15		-2.03
0.4614188448908347		-2.61		9.38		-2.12
0.49784664843484794		-2.58		9.22		-2.15
0.5342744519788613		-2.57		9.27		-2.27
0.5707022555228745		-2.54		9.19		-2.28
0.6071300590668878		-2.40		9.40		-2.03
0.643557862610901		-2.18		9.32		-2.02
0.6799856661549143		-2.23		8.69		-2.27
0.7164134696989275		-2.14		8.11		-2.17
0.7528412732429408		-2.19		7.72		-2.01
0.7892690767869541		-1.86		6.88		-1.85
0.8256968803309673		-1.98		6.39		-1.63
0.8621246838749806		-1.83		6.57		-1.70
0.8985524874189939		-1.95		6.49		-1.88
0.9349802909630072		-2.20		6.95		-1.85
0.9714080945070204		-2.27		7.87		-2.24
1.0078358980510336		-2.06		8.12		-2.45
1.044263701595047		-2.31		8.28		-3.06
1.0806915051390602		-2.33		8.03		-3.03
1.1171193086830735		-2.35		8.53		-2.03
1.1535471122270866		-3.21		9.23		-1.50
1.1899749157711		-3.89		9.81		-2.55
1.2264027193151132		-3.86		10.34		-2.10
1.2628305228591266		-4.31		9.37		-2.03
1.2992583264031399		-3.75		9.95		-2.93
1.335686129947153		-3.61		10.43		0.16
1.3721139334911663		-4.22		10.89		0.03
1.4085417370351796		-3.85		11.35		0.38
1.444969540579193		-3.73		11.39		0.08
1.481397344123206		-3.44		11.16		0.57
1.5178251476672193		-3.76		11.24		1.97
1.5542529512112326		-3.33		12.23		1.82
1.590680754755246		-3.67		11.74		1.98
1.6271085582992593		-2.72		11.61		2.84
1.6635363618432724		-2.08		11.23		2.83
1.6999641653872857		-1.17		10.09		0.66
1.736391968931299		-1.57		9.86		1.56
1.7728197724753123		-3.62		13.17		0.09
1.8092475760193254		-2.22		11.26		5.19
1.8456753795633387		-0.50		8.02		5.99
1.882103183107352		-5.31		9.32		6.42
1.9185309866513653		-0.92		8.69		6.29
1.9549587901953787		-2.76		8.80		3.70
1.9913865937393918		-1.90		8.82		4.08
2.027814397283405		-2.22		10.11		3.97
2.0642422008274184		-1.53		10.65		2.70
